20200527-091851,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200527-131430,INFO,102,45.08,31.63,50.38,1028.37,24.7,62.6,6.93,-12.22,1.94,0.43
20200527-131509,INFO,103,45.62,31.45,51.52,1028.29,24.7,62.6,6.75,-11.08,2.1,0.53
20200527-131549,INFO,104,45.08,31.5,50.41,1028.31,24.7,62.7,6.8,-12.29,2.0,0.43
20200527-131629,INFO,105,45.08,31.39,50.63,1028.34,24.7,62.7,6.69,-12.07,2.05,0.46
20200527-131708,INFO,ERROR,Sensor failure. Check wiring.
20200527-131748,INFO,106,45.62,31.48,50.61,1028.33,24.7,62.6,6.78,-11.99,2.09,0.42
20200527-131828,INFO,107,45.08,31.65,49.7,1028.3,24.7,62.5,6.95,-12.8,1.93,0.36
20200527-131907,INFO,108,45.08,31.52,50.41,1028.32,24.7,62.6,6.82,-12.19,1.99,0.44
20200527-131947,INFO,109,45.08,31.58,50.55,1028.31,24.7,62.6,6.88,-12.05,1.96,0.45
20200527-132027,INFO,110,45.08,31.61,51.83,1028.34,24.7,62.6,6.91,-10.77,1.95,0.63
20200527-132106,INFO,111,45.08,31.63,50.35,1028.3,24.7,62.6,6.93,-12.25,1.94,0.43
20200527-132146,INFO,112,45.08,31.58,50.27,1028.34,24.8,62.6,6.78,-12.33,1.99,0.42
20200527-132226,INFO,113,45.08,31.61,51.43,1028.32,24.8,62.6,6.81,-11.17,1.98,0.57
20200527-132305,INFO,114,45.08,31.74,50.21,1028.33,24.8,62.6,6.94,-12.39,1.92,0.41
20200527-132345,INFO,115,45.08,31.72,50.17,1028.31,24.7,62.5,7.02,-12.33,1.9,0.41
20200527-132425,INFO,116,45.08,31.68,50.1,1028.36,24.8,62.6,6.88,-12.5,1.95,0.4
20200527-132504,INFO,117,45.62,31.74,50.17,1028.32,24.7,62.4,7.04,-12.23,1.97,0.37
20200527-132544,INFO,118,45.62,31.65,50.42,1028.31,24.7,62.5,6.95,-12.08,2.01,0.4
20200527-132624,INFO,119,45.62,31.63,50.87,1028.33,24.8,62.6,6.83,-11.73,2.05,0.45
20200527-132703,INFO,120,45.08,31.59,50.15,1028.34,24.8,62.6,6.79,-12.45,1.99,0.41
20200527-132743,INFO,121,45.08,31.65,50.37,1028.32,24.8,62.6,6.85,-12.23,1.96,0.43
20200527-132823,INFO,122,45.08,31.68,50.6,1028.31,24.7,62.6,6.98,-12.0,1.92,0.46
20200527-132902,INFO,123,45.08,31.63,50.56,1028.37,24.8,62.7,6.83,-12.14,1.97,0.45
20200527-132942,INFO,124,45.62,31.54,50.39,1028.32,24.8,62.7,6.74,-12.31,2.09,0.39
20200527-133022,INFO,125,45.08,31.58,50.45,1028.32,24.8,62.7,6.78,-12.25,1.99,0.44
20200527-133101,INFO,126,45.08,31.63,50.33,1028.31,24.8,62.7,6.83,-12.37,1.97,0.42
20200527-133141,INFO,127,45.08,31.74,50.36,1028.31,24.8,62.7,6.94,-12.34,1.92,0.43
20200527-133221,INFO,128,45.62,31.61,50.23,1028.35,24.8,62.8,6.81,-12.57,2.06,0.37
20200527-133300,INFO,129,45.62,31.72,50.32,1028.32,24.7,62.7,7.02,-12.38,1.98,0.38
20200527-133340,INFO,ERROR,Sensor failure. Check wiring.
20200527-133420,INFO,130,45.08,31.65,52.17,1028.36,24.8,62.8,6.85,-10.63,1.96,0.67
20200527-133459,INFO,131,45.08,31.76,50.42,1028.26,24.7,62.8,7.06,-12.38,1.89,0.43
20200527-133539,INFO,132,45.08,31.68,50.52,1028.31,24.8,62.8,6.88,-12.28,1.95,0.44
20200527-133619,INFO,133,45.62,31.72,50.93,1028.34,24.7,62.8,7.02,-11.87,1.98,0.45
20200527-133658,INFO,134,45.08,31.7,50.48,1028.32,24.8,62.8,6.9,-12.32,1.94,0.44
20200527-133738,INFO,135,45.08,31.81,50.29,1028.39,24.7,62.9,7.11,-12.61,1.87,0.41
20200527-133818,INFO,136,45.62,31.7,50.33,1028.35,24.8,62.9,6.9,-12.57,2.02,0.37
20200527-133857,INFO,137,45.62,31.74,50.24,1028.31,24.7,62.8,7.04,-12.56,1.97,0.37
20200527-133937,INFO,138,45.08,31.72,50.05,1028.37,24.8,62.9,6.92,-12.85,1.93,0.39
20200527-134016,INFO,139,45.62,31.9,50.04,1028.37,24.8,62.8,7.1,-12.76,1.93,0.35
20200527-134056,INFO,140,45.08,31.76,50.38,1028.35,24.8,62.8,6.96,-12.42,1.91,0.43
20200527-134136,INFO,141,45.62,31.74,50.3,1028.4,24.8,62.8,6.94,-12.5,2.0,0.37
20200527-134215,INFO,142,45.08,31.67,50.07,1028.43,24.7,62.7,6.97,-12.63,1.92,0.4
20200527-134255,INFO,143,45.08,31.68,50.64,1028.43,24.7,62.7,6.98,-12.06,1.92,0.46
20200527-134335,INFO,144,45.08,31.79,50.33,1028.35,24.8,62.8,6.99,-12.47,1.9,0.42
20200527-134414,INFO,145,45.08,31.68,49.78,1028.42,24.7,62.8,6.98,-13.02,1.92,0.36
20200527-134454,INFO,ERROR,Sensor failure. Check wiring.
20200527-134534,INFO,146,45.62,31.5,49.75,1028.43,24.7,62.8,6.8,-13.05,2.08,0.32
20200527-134613,INFO,147,45.08,31.52,50.48,1028.4,24.7,62.9,6.82,-12.42,1.99,0.43
20200527-134653,INFO,148,45.62,31.65,50.6,1028.41,24.7,62.9,6.95,-12.3,2.01,0.4
20200527-134733,INFO,149,45.08,31.61,49.06,1028.37,24.8,63.0,6.81,-13.94,1.98,0.29
20200527-134812,INFO,150,45.08,31.56,50.35,1028.4,24.8,63.0,6.76,-12.65,2.0,0.42
20200527-134852,INFO,151,45.08,31.67,50.22,1028.38,24.8,62.9,6.87,-12.68,1.95,0.41
20200527-134932,INFO,ERROR,Sensor failure. Check wiring.
20200527-135011,INFO,152,45.08,31.63,50.58,1028.36,24.8,62.9,6.83,-12.32,1.97,0.45
20200527-135051,INFO,153,45.08,31.74,50.02,1028.37,24.8,62.8,6.94,-12.78,1.92,0.39
20200527-135131,INFO,154,45.08,31.79,50.47,1028.38,24.8,62.9,6.99,-12.43,1.9,0.43
20200527-135210,INFO,155,45.08,31.63,50.72,1028.43,24.8,62.8,6.83,-12.08,1.97,0.47
20200527-135250,INFO,156,45.08,31.67,50.52,1028.43,24.8,62.8,6.87,-12.28,1.95,0.44
20200527-135330,INFO,157,45.08,31.65,50.52,1028.38,24.8,62.9,6.85,-12.38,1.96,0.44
20200527-135409,INFO,158,45.08,31.63,50.18,1028.44,24.8,63.1,6.83,-12.92,1.97,0.39
20200527-135449,INFO,159,45.08,31.59,50.43,1028.44,24.8,63.1,6.79,-12.67,1.99,0.42
20200527-135529,INFO,160,45.08,31.65,50.78,1028.45,24.8,63.1,6.85,-12.32,1.96,0.46
20200527-135608,INFO,161,45.08,31.68,50.61,1028.38,24.8,63.0,6.88,-12.39,1.95,0.45
20200527-135648,INFO,162,45.08,31.59,50.72,1028.41,24.8,62.9,6.79,-12.18,1.99,0.46
20200527-135728,INFO,163,45.08,31.38,50.85,1028.42,24.8,62.9,6.58,-12.05,2.08,0.48
20200527-135807,INFO,164,45.08,31.25,51.45,1028.42,24.8,63.5,6.45,-12.05,2.14,0.53
20200527-135847,INFO,165,45.08,31.45,51.4,1028.38,24.8,63.3,6.65,-11.9,2.05,0.53
20200527-135927,INFO,166,45.08,31.5,51.62,1028.43,24.9,63.5,6.6,-11.88,2.06,0.55
20200527-140006,INFO,167,45.08,31.58,50.68,1028.42,24.8,63.6,6.78,-12.92,1.99,0.43
20200527-140046,INFO,168,45.08,31.54,51.27,1028.42,24.9,63.4,6.64,-12.13,2.04,0.51
20200527-140126,INFO,169,45.08,31.56,51.73,1028.39,24.8,63.6,6.76,-11.87,2.0,0.56
20200527-140205,INFO,170,45.08,31.54,51.37,1028.4,24.8,63.7,6.74,-12.33,2.01,0.51
20200527-140245,INFO,171,45.62,31.54,51.43,1028.37,24.8,63.7,6.74,-12.27,2.09,0.47
20200527-140325,INFO,ERROR,Sensor failure. Check wiring.
20200527-140404,INFO,172,45.08,31.58,51.3,1028.44,24.8,63.9,6.78,-12.6,1.99,0.49
20200527-140444,INFO,173,45.08,31.54,50.78,1028.38,24.8,63.9,6.74,-13.12,2.01,0.43
20200527-140524,INFO,174,45.08,31.61,51.36,1028.39,24.8,64.0,6.81,-12.64,1.98,0.5
20200527-140603,INFO,175,45.08,31.3,50.82,1028.42,24.8,63.8,6.5,-12.98,2.12,0.44
20200527-140643,INFO,176,45.08,31.47,51.34,1028.4,24.8,63.9,6.67,-12.56,2.04,0.5
20200527-140722,INFO,177,45.08,31.65,51.0,1028.38,24.8,63.6,6.85,-12.6,1.96,0.47
20200527-140802,INFO,178,45.08,31.63,51.15,1028.4,24.8,63.7,6.83,-12.55,1.97,0.48
20200527-140842,INFO,179,45.08,31.72,51.36,1028.4,24.8,63.7,6.92,-12.34,1.93,0.51
20200527-140921,INFO,180,45.08,31.79,51.02,1028.37,24.9,63.7,6.89,-12.68,1.93,0.47
20200527-141001,INFO,181,45.08,31.81,51.03,1028.35,24.9,63.7,6.91,-12.67,1.92,0.47
20200527-141041,INFO,182,45.62,31.96,50.96,1028.34,24.9,63.6,7.06,-12.64,1.93,0.42
20200527-141120,INFO,183,45.08,31.92,51.71,1028.39,24.9,63.5,7.02,-11.79,1.87,0.56
20200527-141200,INFO,184,45.62,32.03,50.3,1028.38,24.9,63.5,7.13,-13.2,1.91,0.35
20200527-141240,INFO,185,45.08,32.05,50.53,1028.36,24.9,63.4,7.15,-12.87,1.82,0.42
20200527-141319,INFO,186,45.62,32.01,50.8,1028.33,24.9,63.6,7.11,-12.8,1.91,0.4
20200527-141359,INFO,187,45.62,32.05,50.45,1028.34,25.0,63.5,7.05,-13.05,1.92,0.37
20200527-141439,INFO,188,46.16,32.08,49.71,1028.32,25.0,63.4,7.08,-13.69,1.99,0.26
20200527-141518,INFO,189,45.08,32.05,49.96,1028.31,25.0,63.3,7.05,-13.34,1.85,0.37
20200527-141558,INFO,190,45.08,32.19,50.2,1028.29,25.0,63.4,7.19,-13.2,1.79,0.39
20200527-141638,INFO,ERROR,Sensor failure. Check wiring.
20200527-141717,INFO,191,45.62,32.16,49.97,1028.3,25.0,63.2,7.16,-13.23,1.88,0.33
20200527-141757,INFO,192,45.08,32.25,50.27,1028.3,25.0,63.1,7.25,-12.83,1.77,0.4
20200527-141837,INFO,ERROR,Sensor failure. Check wiring.
20200527-141916,INFO,193,45.62,32.21,50.15,1028.33,25.1,63.3,7.11,-13.15,1.89,0.34
20200527-141956,INFO,194,45.62,32.23,50.23,1028.28,25.1,63.2,7.13,-12.97,1.88,0.36
20200527-142036,INFO,ERROR,Sensor failure. Check wiring.
20200527-142115,INFO,195,46.16,32.17,50.16,1028.31,25.1,63.0,7.07,-12.84,1.98,0.31
20200527-142155,INFO,196,45.62,32.27,49.98,1028.34,25.1,63.1,7.17,-13.12,1.86,0.33
20200527-142235,INFO,ERROR,Sensor failure. Check wiring.
20200527-142314,INFO,197,46.16,32.21,50.85,1028.36,25.2,63.0,7.01,-12.15,1.99,0.39
20200527-142354,INFO,198,45.62,32.17,50.37,1028.32,25.2,63.2,6.97,-12.83,1.93,0.37
20200527-142434,INFO,199,45.08,32.3,50.29,1028.3,25.2,63.0,7.1,-12.71,1.8,0.41
20200527-142513,INFO,200,46.16,32.27,50.31,1028.3,25.2,63.1,7.07,-12.79,1.96,0.32
20200527-142553,INFO,201,45.62,32.36,50.12,1028.34,25.2,63.1,7.16,-12.98,1.85,0.35
20200527-142633,INFO,202,45.08,32.23,50.27,1028.3,25.2,63.1,7.03,-12.83,1.83,0.4
20200527-142712,INFO,203,45.62,32.25,50.31,1028.29,25.2,62.9,7.05,-12.59,1.9,0.37
20200527-142752,INFO,204,46.16,32.19,50.31,1028.31,25.2,63.2,6.99,-12.89,2.0,0.32
20200527-142832,INFO,205,45.08,32.39,50.49,1028.29,25.2,63.4,7.19,-12.91,1.76,0.42
20200527-142911,INFO,206,46.16,32.39,50.46,1028.29,25.2,63.4,7.19,-12.94,1.92,0.33
20200527-142951,INFO,207,45.08,32.45,50.28,1028.31,25.2,63.7,7.25,-13.42,1.74,0.39
20200527-143031,INFO,208,45.62,32.39,50.34,1028.34,25.3,63.8,7.09,-13.46,1.87,0.35
20200527-143110,INFO,209,45.62,32.32,50.64,1028.33,25.2,63.5,7.12,-12.86,1.87,0.39
20200527-143150,INFO,210,45.62,32.17,50.59,1028.34,25.2,63.7,6.97,-13.11,1.93,0.38
20200527-143230,INFO,211,45.62,32.34,50.62,1028.33,25.2,63.8,7.14,-13.18,1.86,0.38
20200527-143309,INFO,212,45.62,32.39,50.58,1028.34,25.3,63.6,7.09,-13.02,1.87,0.38
20200527-143349,INFO,213,45.08,32.41,50.55,1028.27,25.3,63.9,7.11,-13.35,1.78,0.41
20200527-143429,INFO,214,45.08,32.47,50.71,1028.34,25.3,63.8,7.17,-13.09,1.76,0.43
20200527-143508,INFO,215,45.08,32.39,50.45,1028.36,25.3,64.0,7.09,-13.55,1.79,0.4
20200527-143548,INFO,216,46.16,32.3,50.34,1028.37,25.3,63.9,7.0,-13.56,1.98,0.31
20200527-143628,INFO,217,46.16,32.34,50.88,1028.37,25.3,63.9,7.04,-13.02,1.96,0.36
20200527-143707,INFO,218,45.62,32.43,50.59,1028.34,25.3,63.8,7.13,-13.21,1.85,0.38
20200527-143747,INFO,219,45.62,32.3,50.68,1028.35,25.3,63.8,7.0,-13.12,1.9,0.39
20200527-143826,INFO,220,45.62,32.27,50.71,1028.36,25.3,63.8,6.97,-13.09,1.92,0.39
20200527-143906,INFO,221,45.62,32.36,50.69,1028.38,25.3,63.6,7.06,-12.91,1.88,0.39
20200527-143946,INFO,222,45.08,32.39,51.05,1028.33,25.3,63.6,7.09,-12.55,1.79,0.48
20200527-144025,INFO,223,46.16,32.48,48.66,1028.31,25.4,63.8,7.08,-15.14,1.93,0.17
20200527-144105,INFO,224,45.62,32.34,50.45,1028.33,25.4,63.9,6.94,-13.45,1.91,0.36
20200527-144145,INFO,225,46.16,32.34,50.69,1028.32,25.4,63.6,6.94,-12.91,1.99,0.35
20200527-144224,INFO,226,45.62,32.34,51.18,1028.31,25.4,63.7,6.94,-12.52,1.91,0.44
20200527-144304,INFO,227,45.62,32.32,50.75,1028.31,25.4,63.6,6.92,-12.85,1.92,0.4
20200527-144344,INFO,228,46.16,32.39,50.67,1028.33,25.4,63.5,6.99,-12.83,1.97,0.35
20200527-144423,INFO,229,45.62,32.43,50.64,1028.32,25.4,63.4,7.03,-12.76,1.88,0.39
20200527-144503,INFO,230,46.16,32.54,50.66,1028.27,25.4,63.4,7.14,-12.74,1.91,0.35
20200527-144543,INFO,231,46.16,32.52,50.58,1028.27,25.4,63.4,7.12,-12.82,1.92,0.34
20200527-144622,INFO,232,46.16,32.45,50.41,1028.27,25.4,63.3,7.05,-12.89,1.94,0.33
20200527-144702,INFO,233,46.16,32.63,50.33,1028.34,25.4,63.3,7.23,-12.97,1.87,0.32
20200527-144742,INFO,234,46.16,32.5,50.81,1028.27,25.5,63.4,7.0,-12.59,1.95,0.37
20200527-144821,INFO,235,46.16,32.5,49.92,1028.21,25.5,63.3,7.0,-13.38,1.95,0.28
20200527-144901,INFO,236,46.16,32.37,49.47,1028.24,25.4,63.3,6.97,-13.83,1.98,0.24
20200527-144941,INFO,237,45.62,32.45,49.73,1028.23,25.4,63.3,7.05,-13.57,1.87,0.3
20200527-145020,INFO,238,46.16,32.66,50.3,1028.25,25.4,63.3,7.26,-13.0,1.86,0.32
20200527-145100,INFO,ERROR,Sensor failure. Check wiring.
20200527-145140,INFO,239,46.16,32.54,50.4,1028.2,25.5,63.4,7.04,-13.0,1.93,0.33
20200527-145219,INFO,240,46.16,32.12,51.21,1028.29,25.5,63.4,6.62,-12.19,2.12,0.41
20200527-145259,INFO,241,46.16,32.45,51.18,1028.31,25.5,64.6,6.95,-13.42,1.97,0.37
20200527-145339,INFO,ERROR,Sensor failure. Check wiring.
20200527-145418,INFO,242,45.08,32.45,51.3,1028.31,25.4,64.8,7.05,-13.5,1.79,0.46
20200527-145458,INFO,243,46.16,32.54,51.23,1028.3,25.4,64.7,7.14,-13.47,1.91,0.38
20200527-145538,INFO,244,46.16,32.45,51.23,1028.29,25.4,64.6,7.05,-13.37,1.94,0.38
20200527-145617,INFO,245,45.62,32.17,51.24,1028.34,25.4,64.5,6.77,-13.26,1.99,0.42
20200527-145657,INFO,246,46.16,32.57,52.04,1028.29,25.4,64.5,7.17,-12.46,1.9,0.47
20200527-145737,INFO,247,46.16,32.36,50.74,1028.32,25.4,64.2,6.96,-13.46,1.98,0.34
20200527-145816,INFO,248,45.62,31.99,50.98,1028.29,25.4,62.8,6.59,-11.82,2.07,0.45
20200527-145856,INFO,249,46.16,32.05,50.73,1028.34,25.4,62.9,6.65,-12.17,2.12,0.38
20200527-145936,INFO,250,46.16,32.3,50.43,1028.31,25.4,62.7,6.9,-12.27,2.01,0.35
20200527-150015,INFO,251,45.62,32.12,50.73,1028.31,25.3,62.5,6.82,-11.77,1.98,0.43
20200527-150055,INFO,252,46.16,32.01,51.46,1028.38,25.4,63.0,6.61,-11.54,2.14,0.46
20200527-150135,INFO,253,45.62,32.05,51.12,1028.35,25.4,63.4,6.65,-12.28,2.04,0.45
20200527-150214,INFO,254,45.62,31.96,51.08,1028.4,25.4,63.3,6.56,-12.22,2.08,0.45
20200527-150254,INFO,255,46.16,32.21,51.33,1028.32,25.3,63.4,6.91,-12.07,2.02,0.43
20200527-150334,INFO,256,46.16,32.28,51.46,1028.37,25.3,63.5,6.98,-12.04,1.99,0.44
20200527-150413,INFO,257,45.62,32.25,51.29,1028.37,25.3,63.7,6.95,-12.41,1.92,0.46
20200527-150453,INFO,258,46.16,32.3,51.23,1028.36,25.2,63.7,7.1,-12.47,1.95,0.41
20200527-150533,INFO,ERROR,Sensor failure. Check wiring.
20200527-150612,INFO,259,45.62,32.05,50.85,1028.37,25.2,63.8,6.85,-12.95,1.98,0.4
20200527-150652,INFO,260,45.62,32.01,51.44,1028.34,25.2,63.9,6.81,-12.46,2.0,0.47
20200527-150731,INFO,261,45.62,32.08,51.31,1028.35,25.1,63.9,6.98,-12.59,1.94,0.45
20200527-150811,INFO,262,45.08,32.03,51.23,1028.33,25.1,64.0,6.93,-12.77,1.88,0.48
20200527-150851,INFO,263,45.62,31.92,51.57,1028.38,25.1,64.1,6.82,-12.53,2.01,0.47
20200527-150930,INFO,264,46.16,32.05,51.49,1028.35,25.1,64.2,6.95,-12.71,2.03,0.42
20200527-151010,INFO,ERROR,Sensor failure. Check wiring.
20200527-151050,INFO,265,45.08,31.9,51.57,1028.32,25.1,64.2,6.8,-12.63,1.94,0.51
20200527-151129,INFO,266,45.62,31.99,51.47,1028.33,25.0,64.3,6.99,-12.83,1.95,0.46
20200527-151209,INFO,267,45.08,32.07,51.32,1028.32,25.0,64.4,7.07,-13.08,1.84,0.48
20200527-151249,INFO,268,45.62,32.05,51.26,1028.33,25.1,64.5,6.95,-13.24,1.95,0.43
20200527-151328,INFO,269,46.16,31.98,51.55,1028.28,25.0,64.4,6.98,-12.85,2.03,0.42
20200527-151408,INFO,270,45.62,32.12,51.52,1028.24,25.0,64.4,7.12,-12.88,1.9,0.46
20200527-151448,INFO,271,46.16,32.03,51.48,1028.28,25.0,64.4,7.03,-12.92,2.01,0.41
20200527-151527,INFO,ERROR,Sensor failure. Check wiring.
20200527-151607,INFO,272,45.62,31.99,51.07,1028.28,25.0,64.5,6.99,-13.43,1.95,0.41
20200527-151647,INFO,273,45.08,32.01,52.12,1028.3,25.0,64.6,7.01,-12.48,1.86,0.56
20200527-151726,INFO,274,45.08,32.05,51.34,1028.29,25.0,64.7,7.05,-13.36,1.85,0.47
20200527-151806,INFO,275,45.62,32.05,51.56,1028.28,25.0,64.7,7.05,-13.14,1.92,0.45
20200527-151846,INFO,276,45.62,31.9,51.73,1028.35,25.0,64.6,6.9,-12.87,1.99,0.47
20200527-151925,INFO,277,45.08,31.98,51.72,1028.3,25.0,64.6,6.98,-12.88,1.88,0.52
20200527-152005,INFO,278,46.16,31.81,50.88,1028.27,24.9,64.5,6.91,-13.62,2.08,0.35
20200527-152045,INFO,279,45.62,31.99,51.6,1028.29,24.9,64.6,7.09,-13.0,1.92,0.46
20200527-152124,INFO,280,45.62,31.94,51.74,1028.22,24.9,64.6,7.04,-12.86,1.94,0.48
20200527-152204,INFO,281,45.08,31.99,51.46,1028.29,25.0,64.7,6.99,-13.24,1.87,0.48
20200527-152244,INFO,282,46.16,31.92,51.18,1028.3,25.0,64.7,6.92,-13.52,2.06,0.37
20200527-152323,INFO,283,45.62,32.05,51.46,1028.26,24.9,64.7,7.15,-13.24,1.9,0.44
20200527-152403,INFO,284,45.08,32.05,51.28,1028.26,24.9,64.8,7.15,-13.52,1.82,0.46
20200527-152443,INFO,285,46.16,31.98,50.21,1028.22,24.9,64.8,7.08,-14.59,2.0,0.28
20200527-152522,INFO,286,45.62,31.96,52.16,1028.24,24.9,64.8,7.06,-12.64,1.93,0.52
20200527-152602,INFO,287,45.62,31.96,51.72,1028.23,25.0,64.9,6.96,-13.18,1.96,0.46
20200527-152642,INFO,288,45.62,32.03,51.06,1028.17,24.9,64.8,7.13,-13.74,1.91,0.4
20200527-152721,INFO,289,45.62,31.99,51.82,1028.22,25.0,64.9,6.99,-13.08,1.95,0.47
20200527-152801,INFO,290,45.62,31.88,51.8,1028.23,25.0,64.9,6.88,-13.1,2.0,0.47
20200527-152841,INFO,291,46.16,31.94,51.55,1028.16,24.9,64.9,7.04,-13.35,2.02,0.4
20200527-152920,INFO,292,45.62,31.94,51.68,1028.19,24.9,64.9,7.04,-13.22,1.94,0.46
20200527-153000,INFO,293,45.08,32.03,51.94,1028.15,24.9,64.9,7.13,-12.96,1.83,0.53
20200527-153040,INFO,294,45.62,31.88,51.81,1028.11,24.9,65.0,6.98,-13.19,1.97,0.47
20200527-153119,INFO,295,45.62,31.85,52.55,1028.12,25.0,65.0,6.85,-12.45,2.01,0.56
20200527-153159,INFO,296,45.62,31.87,51.98,1028.2,24.9,65.1,6.97,-13.12,1.97,0.48
20200527-153239,INFO,297,45.08,31.88,51.88,1028.16,24.9,65.1,6.98,-13.22,1.89,0.51
20200527-153318,INFO,298,45.62,31.9,52.02,1028.21,24.9,65.1,7.0,-13.08,1.96,0.49
20200527-153358,INFO,299,45.08,31.79,51.88,1028.2,24.9,65.1,6.89,-13.22,1.93,0.51
20200527-153438,INFO,300,45.62,31.79,52.03,1028.18,24.9,65.1,6.89,-13.07,2.01,0.49
20200527-153517,INFO,301,45.08,31.87,51.96,1028.17,24.9,65.1,6.97,-13.14,1.9,0.52
20200527-153557,INFO,302,45.08,31.98,52.03,1028.14,24.9,65.1,7.08,-13.07,1.85,0.53
20200527-153637,INFO,303,45.62,31.85,51.97,1028.23,24.9,65.1,6.95,-13.13,1.98,0.48
20200527-153716,INFO,304,45.62,31.83,51.8,1028.2,24.9,65.1,6.93,-13.3,1.99,0.46
20200527-153756,INFO,305,45.62,31.81,51.64,1028.13,24.9,65.2,6.91,-13.56,2.0,0.44
20200527-153836,INFO,306,45.08,31.87,52.15,1028.16,24.9,65.2,6.97,-13.05,1.9,0.54
20200527-153915,INFO,307,45.62,31.87,52.02,1028.12,24.9,65.2,6.97,-13.18,1.97,0.49
20200527-153955,INFO,308,45.08,31.85,52.15,1028.14,24.9,65.3,6.95,-13.15,1.9,0.54
20200527-154035,INFO,309,46.16,31.78,52.02,1028.13,24.9,65.3,6.88,-13.28,2.09,0.44
20200527-154114,INFO,ERROR,Sensor failure. Check wiring.
20200527-154154,INFO,310,45.08,31.81,52.14,1028.15,24.9,65.2,6.91,-13.06,1.92,0.54
20200527-154233,INFO,311,45.62,31.76,52.1,1028.13,24.9,65.2,6.86,-13.1,2.02,0.49
20200527-154313,INFO,ERROR,Sensor failure. Check wiring.
20200527-154353,INFO,ERROR,Sensor failure. Check wiring.
20200527-154432,INFO,312,45.62,31.92,51.97,1028.06,24.9,65.3,7.02,-13.33,1.95,0.48
20200527-154512,INFO,313,45.62,31.92,51.93,1028.02,24.9,65.3,7.02,-13.37,1.95,0.47
20200527-154552,INFO,314,45.62,31.88,51.33,1028.01,24.9,65.3,6.98,-13.97,1.97,0.41
20200527-154631,INFO,315,45.08,31.9,51.97,1028.08,24.9,65.2,7.0,-13.23,1.88,0.52
20200527-154711,INFO,316,45.62,31.99,50.97,1028.07,24.9,65.2,7.09,-14.23,1.92,0.38
20200527-154751,INFO,317,45.62,31.92,51.96,1028.07,24.9,65.3,7.02,-13.34,1.95,0.48
20200527-154830,INFO,318,45.62,31.88,51.93,1028.1,24.9,65.4,6.98,-13.47,1.97,0.47
20200527-154910,INFO,319,45.62,31.96,51.47,1028.05,24.9,65.3,7.06,-13.83,1.93,0.42
20200527-154950,INFO,320,46.16,31.85,51.95,1028.06,24.9,65.3,6.95,-13.35,2.06,0.43
20200527-155029,INFO,321,45.08,31.88,51.98,1028.06,24.9,65.3,6.98,-13.32,1.89,0.52
20200527-155109,INFO,322,45.62,31.9,51.41,1028.04,24.9,65.2,7.0,-13.79,1.96,0.42
20200527-155149,INFO,323,45.62,31.96,52.17,1028.06,24.9,65.3,7.06,-13.13,1.93,0.5
20200527-155228,INFO,324,45.08,31.88,51.8,1028.05,24.9,65.4,6.98,-13.6,1.89,0.49
20200527-155308,INFO,325,45.08,31.88,51.67,1028.04,24.9,65.4,6.98,-13.73,1.89,0.48
20200527-155348,INFO,326,45.62,31.94,51.29,1028.07,24.9,65.4,7.04,-14.11,1.94,0.4
20200527-155427,INFO,327,45.62,31.99,52.06,1028.04,24.9,65.4,7.09,-13.34,1.92,0.48
20200527-155507,INFO,328,45.08,32.05,51.72,1028.02,24.9,65.4,7.15,-13.68,1.82,0.49
20200527-155547,INFO,329,45.62,32.03,52.57,1028.05,24.9,65.4,7.13,-12.83,1.91,0.54
20200527-155626,INFO,330,45.62,31.87,51.87,1028.04,24.9,65.4,6.97,-13.53,1.97,0.46
20200527-155706,INFO,331,46.16,31.72,52.2,1028.06,24.9,65.4,6.82,-13.2,2.12,0.46
20200527-155746,INFO,332,45.08,31.88,51.93,1028.0,24.9,65.5,6.98,-13.57,1.89,0.5
20200527-155825,INFO,333,45.08,31.9,52.37,1028.0,24.9,65.6,7.0,-13.23,1.88,0.55
20200527-155905,INFO,334,45.08,31.9,52.45,1027.95,24.9,65.5,7.0,-13.05,1.88,0.56
20200527-155945,INFO,335,46.16,31.87,52.57,1028.01,24.9,65.5,6.97,-12.93,2.05,0.5
20200527-160024,INFO,336,45.08,31.87,52.53,1027.97,24.9,65.5,6.97,-12.97,1.9,0.57
20200527-160104,INFO,337,46.16,31.96,52.04,1027.97,24.9,65.4,7.06,-13.36,2.01,0.44
20200527-160144,INFO,338,45.08,31.79,52.09,1027.97,24.9,65.4,6.89,-13.31,1.93,0.53
20200527-160223,INFO,339,45.62,31.99,52.04,1027.99,24.9,65.4,7.09,-13.36,1.92,0.48
20200527-160303,INFO,340,45.08,31.83,51.72,1027.96,24.9,65.4,6.93,-13.68,1.91,0.49
20200527-160343,INFO,ERROR,Sensor failure. Check wiring.
20200527-160422,INFO,ERROR,Sensor failure. Check wiring.
20200527-160502,INFO,341,45.62,32.03,51.83,1027.97,24.9,65.3,7.13,-13.47,1.91,0.46
20200527-160542,INFO,342,45.08,31.96,52.56,1027.92,24.9,65.4,7.06,-12.84,1.86,0.58
20200527-160621,INFO,ERROR,Sensor failure. Check wiring.
20200527-160701,INFO,343,45.08,31.83,52.19,1027.93,24.9,65.4,6.93,-13.21,1.91,0.54
