20200524-110016,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200524-184030,INFO,504,46.7,32.72,56.03,1028.42,25.9,71.2,6.82,-15.17,2.05,0.62
20200524-184109,INFO,505,46.16,32.65,55.79,1028.43,25.9,71.2,6.75,-15.41,2.0,0.62
20200524-184149,INFO,506,46.16,32.54,55.91,1028.43,25.9,71.3,6.64,-15.39,2.05,0.63
20200524-184229,INFO,507,46.16,32.65,55.96,1028.43,25.9,71.4,6.75,-15.44,2.0,0.63
20200524-184348,INFO,508,46.16,32.59,56.13,1028.43,25.9,71.4,6.69,-15.27,2.03,0.65
20200524-184428,INFO,509,46.16,32.56,56.29,1028.38,25.9,71.5,6.66,-15.21,2.04,0.67
20200524-184507,INFO,510,46.16,32.37,56.48,1028.42,25.8,71.4,6.57,-14.92,2.1,0.69
20200524-184547,INFO,511,46.16,32.61,56.37,1028.39,25.8,71.4,6.81,-15.03,1.99,0.68
20200524-184627,INFO,512,46.16,32.48,56.02,1028.4,25.8,71.4,6.68,-15.38,2.05,0.64
20200524-184706,INFO,513,46.16,32.41,56.52,1028.41,25.8,71.5,6.61,-14.98,2.08,0.69
20200524-184746,INFO,514,46.16,32.56,56.38,1028.35,25.8,71.5,6.76,-15.12,2.01,0.68
20200524-184826,INFO,515,46.16,32.68,56.58,1028.36,25.9,71.7,6.78,-15.12,1.99,0.69
20200524-184905,INFO,516,46.16,32.57,56.17,1028.33,25.9,71.6,6.67,-15.43,2.04,0.65
20200524-184945,INFO,517,46.16,32.77,55.37,1028.35,25.9,71.6,6.87,-16.23,1.95,0.57
20200524-185025,INFO,518,47.24,32.7,55.78,1028.35,25.9,71.5,6.8,-15.72,2.14,0.54
20200524-185104,INFO,519,46.16,32.7,56.21,1028.33,25.9,71.4,6.8,-15.19,1.98,0.66
20200524-185144,INFO,520,45.62,32.76,56.02,1028.33,25.9,71.4,6.86,-15.38,1.87,0.68
20200524-185224,INFO,521,46.16,32.94,55.64,1028.31,25.9,71.3,7.04,-15.66,1.88,0.61
20200524-185303,INFO,522,46.16,32.83,55.38,1028.28,25.9,71.2,6.93,-15.82,1.92,0.58
20200524-185343,INFO,523,46.16,32.9,55.5,1028.31,26.0,71.2,6.9,-15.7,1.92,0.59
20200524-185423,INFO,524,46.16,33.01,54.99,1028.34,26.0,71.2,7.01,-16.21,1.88,0.54
20200524-185502,INFO,525,46.16,33.01,54.07,1028.35,26.0,71.1,7.01,-17.03,1.88,0.46
20200524-185542,INFO,526,46.7,32.79,55.39,1028.34,26.0,71.2,6.79,-15.81,2.05,0.55
20200524-185622,INFO,527,46.16,32.79,55.28,1028.34,26.0,71.1,6.79,-15.82,1.97,0.58
20200524-185701,INFO,528,46.16,32.79,55.6,1028.34,26.0,71.2,6.79,-15.6,1.97,0.61
20200524-185741,INFO,529,46.16,32.81,55.99,1028.35,26.0,71.1,6.81,-15.11,1.96,0.65
20200524-185821,INFO,530,46.16,32.68,55.69,1028.28,26.0,71.2,6.68,-15.51,2.02,0.61
20200524-185900,INFO,531,46.16,32.72,56.02,1028.27,26.0,71.1,6.72,-15.08,2.0,0.65
20200524-185940,INFO,532,46.16,32.81,55.84,1028.28,26.0,71.1,6.81,-15.26,1.96,0.63
20200524-190059,INFO,533,46.7,32.96,56.09,1028.31,26.0,71.1,6.96,-15.01,1.97,0.63
20200524-190139,INFO,534,47.24,32.94,55.3,1028.31,26.0,71.0,6.94,-15.7,2.06,0.51
20200524-190417,INFO,535,47.24,32.83,55.57,1028.36,26.1,71.0,6.73,-15.43,2.14,0.54
20200524-190457,INFO,536,46.16,32.83,55.45,1028.33,26.0,70.9,6.83,-15.45,1.95,0.6
20200524-190537,INFO,537,46.16,32.88,55.39,1028.32,26.1,71.0,6.78,-15.61,1.96,0.59
20200524-190616,INFO,538,46.16,32.77,55.12,1028.34,26.1,71.0,6.67,-15.88,2.01,0.56
20200524-190656,INFO,539,46.16,32.86,55.56,1028.35,26.1,71.0,6.76,-15.44,1.97,0.61
20200524-190815,INFO,540,46.7,32.88,55.38,1028.38,26.1,71.0,6.78,-15.62,2.04,0.56
20200524-190935,INFO,541,46.16,32.85,55.47,1028.36,26.1,70.6,6.75,-15.13,1.97,0.62
20200524-191014,INFO,542,46.16,32.9,55.63,1028.35,26.1,70.9,6.8,-15.27,1.95,0.62
20200524-191054,INFO,543,46.7,32.88,54.61,1028.38,26.1,70.9,6.78,-16.29,2.04,0.49
20200524-191134,INFO,544,45.62,32.61,55.83,1028.38,26.0,71.0,6.61,-15.17,1.97,0.67
20200524-191213,INFO,545,46.16,32.68,56.58,1028.36,26.0,71.2,6.68,-14.62,2.02,0.71
20200524-191253,INFO,546,46.16,32.9,55.86,1028.35,26.1,71.2,6.8,-15.34,1.95,0.63
20200524-191333,INFO,547,46.16,32.77,55.8,1028.34,26.1,70.7,6.67,-14.9,2.01,0.65
20200524-191412,INFO,548,46.16,32.79,55.44,1028.38,26.0,70.6,6.79,-15.16,1.97,0.61
20200524-191452,INFO,549,46.16,32.76,55.38,1028.33,26.0,70.6,6.76,-15.22,1.98,0.61
20200524-191532,INFO,550,46.16,32.68,55.36,1028.37,26.0,70.3,6.68,-14.94,2.02,0.62
20200524-191611,INFO,551,46.16,32.61,55.63,1028.34,26.0,70.3,6.61,-14.67,2.05,0.65
20200524-191651,INFO,552,46.16,32.57,55.33,1028.34,25.9,70.3,6.67,-14.97,2.04,0.61
20200524-191731,INFO,553,46.7,32.66,55.09,1028.36,25.9,70.3,6.76,-15.21,2.08,0.55
20200524-191810,INFO,554,46.16,32.66,55.55,1028.36,25.9,70.4,6.76,-14.85,2.0,0.63
20200524-191850,INFO,555,46.16,32.72,57.22,1028.35,25.9,70.5,6.82,-13.28,1.97,0.83
20200524-191930,INFO,556,46.16,32.61,55.51,1028.36,25.9,70.6,6.71,-15.09,2.02,0.62
20200524-192009,INFO,557,46.16,32.65,55.41,1028.36,25.9,70.7,6.75,-15.29,2.0,0.6
20200524-192049,INFO,558,46.16,32.81,55.87,1028.35,25.9,70.8,6.91,-14.93,1.93,0.65
20200524-192129,INFO,559,46.16,32.77,55.59,1028.33,25.9,70.9,6.87,-15.31,1.95,0.62
20200524-192208,INFO,560,46.16,32.56,55.19,1028.35,25.8,70.9,6.76,-15.71,2.01,0.57
20200524-192248,INFO,561,46.16,32.79,55.51,1028.29,25.9,71.1,6.89,-15.59,1.94,0.6
20200524-192328,INFO,562,46.16,32.7,55.55,1028.27,25.9,71.2,6.8,-15.65,1.98,0.6
20200524-192407,INFO,563,46.16,32.61,55.19,1028.3,25.8,71.1,6.81,-15.91,1.99,0.57
20200524-192447,INFO,564,46.16,32.61,55.18,1028.29,25.8,71.2,6.81,-16.02,1.99,0.56
20200524-192527,INFO,565,46.16,32.72,55.4,1028.37,25.8,71.3,6.92,-15.9,1.94,0.58
20200524-192606,INFO,566,46.16,32.68,55.77,1028.3,25.8,71.3,6.88,-15.53,1.96,0.62
20200524-192646,INFO,567,47.24,32.66,55.98,1028.28,25.8,71.4,6.86,-15.42,2.13,0.57
20200524-192726,INFO,568,46.7,32.74,55.21,1028.31,25.8,71.4,6.94,-16.19,2.01,0.53
20200524-192805,INFO,569,46.16,32.52,56.67,1028.3,25.8,71.5,6.72,-14.83,2.03,0.71
20200524-192845,INFO,570,46.7,32.66,55.99,1028.31,25.8,71.5,6.86,-15.51,2.05,0.6
20200524-192925,INFO,571,46.16,32.61,55.74,1028.31,25.8,71.5,6.81,-15.76,1.99,0.61
20200524-193004,INFO,572,46.7,32.45,56.15,1028.31,25.8,71.5,6.65,-15.35,2.14,0.62
20200524-193044,INFO,573,46.7,32.39,56.12,1028.29,25.8,71.5,6.59,-15.38,2.17,0.61
20200524-193124,INFO,574,46.16,32.68,55.92,1028.31,25.8,71.5,6.88,-15.58,1.96,0.63
20200524-193203,INFO,575,46.7,32.48,54.92,1028.29,25.8,71.5,6.68,-16.58,2.13,0.5
20200524-193442,INFO,576,46.7,32.76,55.83,1028.29,25.8,71.6,6.96,-15.77,2.0,0.58
20200524-193521,INFO,577,45.62,32.52,57.03,1028.24,25.7,71.5,6.82,-14.47,1.92,0.79
20200524-193601,INFO,578,47.24,32.48,55.82,1028.25,25.8,71.6,6.68,-15.78,2.21,0.54
20200524-193641,INFO,579,45.62,32.7,55.88,1028.27,25.8,71.6,6.9,-15.72,1.87,0.65
20200524-193800,INFO,580,46.16,32.57,55.54,1028.3,25.8,71.6,6.77,-16.06,2.01,0.58
20200524-193840,INFO,581,46.16,32.52,55.78,1028.26,25.7,71.6,6.82,-15.82,2.0,0.61
20200524-193919,INFO,582,46.16,32.05,56.54,1028.28,25.8,71.7,6.25,-15.16,2.26,0.68
20200524-193959,INFO,583,46.16,31.99,57.19,1028.28,25.7,71.7,6.29,-14.51,2.25,0.76
20200524-194039,INFO,584,46.16,32.08,57.67,1028.32,25.8,71.8,6.28,-14.13,2.24,0.81
20200524-194158,INFO,585,46.16,32.23,56.87,1028.33,25.8,71.7,6.43,-14.83,2.17,0.72
20200524-194238,INFO,586,46.16,32.32,56.74,1028.3,25.8,71.7,6.52,-14.96,2.12,0.71
20200524-194317,INFO,587,46.16,32.39,56.47,1028.34,25.8,71.6,6.59,-15.13,2.09,0.68
20200524-194357,INFO,588,46.7,32.43,56.73,1028.32,25.9,71.6,6.53,-14.87,2.19,0.67
20200524-194516,INFO,589,46.16,32.39,56.57,1028.34,25.9,71.4,6.49,-14.83,2.12,0.7
20200524-194636,INFO,590,46.7,32.5,56.48,1028.33,25.9,71.4,6.6,-14.92,2.15,0.66
20200524-194755,INFO,591,46.16,32.5,55.92,1028.31,25.9,71.4,6.6,-15.48,2.07,0.63
20200524-194835,INFO,592,46.16,32.96,55.53,1028.33,25.9,71.3,7.06,-15.77,1.87,0.59
20200524-194954,INFO,593,46.16,32.59,56.18,1028.24,25.9,71.2,6.69,-15.02,2.03,0.67
20200524-195113,INFO,594,46.16,32.56,56.08,1028.31,26.0,71.3,6.56,-15.22,2.07,0.65
20200524-195153,INFO,595,46.7,32.66,56.29,1028.29,26.0,71.3,6.66,-15.01,2.11,0.64
20200524-195233,INFO,596,46.7,32.56,56.72,1028.3,26.0,71.2,6.56,-14.48,2.16,0.69
20200524-195312,INFO,597,46.7,32.63,56.13,1028.3,26.0,71.2,6.63,-15.07,2.12,0.63
20200524-195352,INFO,598,46.16,32.72,56.12,1028.31,26.0,71.2,6.72,-15.08,2.0,0.66
20200524-195432,INFO,599,46.16,32.52,56.35,1028.33,26.0,71.2,6.52,-14.85,2.09,0.69
20200524-195551,INFO,600,46.7,32.7,56.26,1028.29,26.0,71.1,6.7,-14.84,2.09,0.64
20200524-195631,INFO,601,46.16,32.76,55.92,1028.34,26.0,71.2,6.76,-15.28,1.98,0.64
20200524-195750,INFO,602,46.16,32.74,55.78,1028.29,26.0,71.1,6.74,-15.32,1.99,0.63
20200524-195830,INFO,603,46.16,32.72,56.16,1028.32,26.0,71.2,6.72,-15.04,2.0,0.66
20200524-195909,INFO,604,46.16,32.66,54.3,1028.28,26.0,71.2,6.66,-16.9,2.03,0.48
20200524-195949,INFO,605,46.16,32.83,56.03,1028.26,26.0,71.2,6.83,-15.17,1.95,0.65
20200524-200029,INFO,606,46.7,32.68,55.99,1028.22,26.0,71.2,6.68,-15.21,2.1,0.61
20200524-200108,INFO,607,46.16,32.77,56.03,1028.21,26.0,71.2,6.77,-15.17,1.98,0.65
20200524-200148,INFO,608,46.16,32.85,56.06,1028.19,26.0,71.2,6.85,-15.14,1.94,0.65
20200524-200228,INFO,609,46.16,32.83,55.61,1028.25,26.0,71.2,6.83,-15.59,1.95,0.61
20200524-200307,INFO,610,46.16,32.79,54.59,1028.23,26.0,71.2,6.79,-16.61,1.97,0.51
20200524-200347,INFO,611,46.16,32.88,55.89,1028.24,26.0,71.2,6.88,-15.31,1.93,0.64
20200524-200506,INFO,612,46.16,32.76,55.67,1028.27,26.0,71.2,6.76,-15.53,1.98,0.61
20200524-200546,INFO,613,46.7,32.68,56.02,1028.28,26.0,71.1,6.68,-15.08,2.1,0.62
20200524-200705,INFO,614,46.16,32.76,55.76,1028.3,26.0,71.1,6.76,-15.34,1.98,0.63
20200524-200745,INFO,615,46.16,32.54,55.88,1028.27,26.0,71.1,6.54,-15.22,2.08,0.64
20200524-200824,INFO,616,46.16,32.76,55.85,1028.33,26.0,71.2,6.76,-15.35,1.98,0.63
20200524-200944,INFO,617,46.7,32.56,56.42,1028.28,26.0,71.1,6.56,-14.68,2.16,0.66
20200524-201023,INFO,618,46.16,32.7,55.97,1028.35,26.0,71.1,6.7,-15.13,2.01,0.65
20200524-201103,INFO,619,46.16,32.81,55.91,1028.29,26.1,71.2,6.71,-15.29,1.99,0.64
20200524-201222,INFO,620,46.7,32.79,55.73,1028.34,26.0,71.2,6.79,-15.47,2.05,0.58
20200524-201302,INFO,621,46.16,32.72,56.45,1028.36,26.1,71.2,6.62,-14.75,2.03,0.7
20200524-201342,INFO,622,46.7,32.83,55.83,1028.33,26.1,71.2,6.73,-15.37,2.06,0.59
20200524-201421,INFO,623,46.16,32.81,55.65,1028.36,26.1,71.3,6.71,-15.65,1.99,0.61
20200524-201501,INFO,624,46.16,32.59,55.73,1028.32,26.1,71.2,6.49,-15.47,2.09,0.62
20200524-201620,INFO,625,46.7,32.99,55.96,1028.39,26.1,71.2,6.89,-15.24,1.99,0.61
20200524-201700,INFO,626,46.16,32.85,55.63,1028.38,26.1,71.2,6.75,-15.57,1.97,0.61
20200524-201740,INFO,627,46.16,32.76,55.75,1028.4,26.0,71.1,6.76,-15.35,1.98,0.62
20200524-201819,INFO,628,46.16,32.92,55.79,1028.38,26.1,71.2,6.82,-15.41,1.94,0.62
