20200530-090004,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200530-120231,INFO,252,45.08,30.85,55.01,1018.07,24.5,67.2,6.35,-12.19,2.24,0.81
20200530-120311,INFO,253,45.08,30.72,54.78,1018.04,24.5,67.2,6.22,-12.42,2.31,0.78
20200530-120350,INFO,254,45.08,30.9,53.91,1018.0,24.5,67.2,6.4,-13.29,2.22,0.66
20200530-120430,INFO,255,45.08,30.76,55.09,1018.03,24.5,67.2,6.26,-12.11,2.29,0.83
20200530-120510,INFO,256,45.08,30.96,54.94,1017.94,24.5,67.3,6.46,-12.36,2.19,0.8
20200530-120549,INFO,257,45.08,31.03,54.51,1017.96,24.5,67.3,6.53,-12.79,2.15,0.74
20200530-120629,INFO,258,45.08,31.32,54.39,1017.95,24.5,67.3,6.82,-12.91,2.02,0.72
20200530-120709,INFO,259,45.08,31.36,53.61,1017.95,24.5,67.3,6.86,-13.69,2.0,0.62
20200530-120828,INFO,260,45.08,31.27,53.99,1017.95,24.5,67.3,6.77,-13.31,2.04,0.67
20200530-120908,INFO,261,45.08,31.21,54.17,1017.95,24.5,67.1,6.71,-12.93,2.07,0.7
20200530-120947,INFO,262,45.08,30.94,54.17,1018.01,24.5,67.5,6.44,-13.33,2.2,0.68
20200530-121027,INFO,263,45.08,30.99,54.48,1017.98,24.6,67.2,6.39,-12.72,2.21,0.74
20200530-121106,INFO,264,45.08,30.96,55.02,1017.97,24.6,67.2,6.36,-12.18,2.22,0.82
20200530-121146,INFO,265,45.08,31.16,54.42,1017.96,24.6,67.1,6.56,-12.68,2.12,0.74
20200530-121226,INFO,266,45.62,31.25,54.39,1017.95,24.6,67.2,6.65,-12.81,2.16,0.68
20200530-121345,INFO,267,45.08,31.32,54.17,1017.94,24.7,67.2,6.62,-13.03,2.08,0.7
20200530-121425,INFO,268,45.08,31.29,54.53,1017.97,24.7,67.2,6.59,-12.67,2.09,0.75
20200530-121504,INFO,269,45.08,31.25,53.76,1018.0,24.7,67.2,6.55,-13.44,2.11,0.65
20200530-121544,INFO,270,45.08,31.47,54.13,1017.94,24.7,67.2,6.77,-13.07,2.01,0.69
20200530-121624,INFO,271,45.62,31.54,53.97,1017.99,24.7,67.1,6.84,-13.13,2.06,0.64
20200530-121703,INFO,272,45.62,31.47,54.21,1018.01,24.7,67.1,6.77,-12.89,2.09,0.67
20200530-121743,INFO,273,45.62,31.41,54.21,1017.95,24.7,67.1,6.71,-12.89,2.12,0.67
20200530-121823,INFO,274,45.08,31.34,54.15,1017.94,24.7,67.1,6.64,-12.95,2.07,0.7
20200530-121902,INFO,275,45.08,31.32,54.32,1017.99,24.7,67.1,6.62,-12.78,2.08,0.72
20200530-121942,INFO,276,45.08,31.25,54.44,1017.92,24.7,67.1,6.55,-12.66,2.11,0.74
20200530-122022,INFO,277,45.62,31.23,54.37,1017.92,24.7,67.2,6.53,-12.83,2.2,0.68
20200530-122101,INFO,278,45.08,31.34,54.4,1018.01,24.7,67.2,6.64,-12.8,2.07,0.73
20200530-122141,INFO,279,45.08,31.25,54.44,1017.96,24.6,67.2,6.65,-12.76,2.08,0.73
20200530-122221,INFO,280,45.08,31.21,53.77,1017.96,24.7,67.3,6.51,-13.53,2.13,0.64
20200530-122300,INFO,281,45.08,31.47,54.2,1017.99,24.7,67.3,6.77,-13.1,2.01,0.7
20200530-122340,INFO,282,45.62,31.29,53.34,1017.95,24.7,67.3,6.59,-13.96,2.17,0.55
20200530-122420,INFO,283,45.08,31.48,54.27,1017.96,24.7,67.3,6.78,-13.03,2.01,0.71
20200530-122539,INFO,284,45.62,31.45,53.85,1017.93,24.7,67.4,6.75,-13.55,2.1,0.61
20200530-122619,INFO,285,45.08,31.3,54.13,1017.96,24.7,67.4,6.6,-13.27,2.09,0.68
20200530-122658,INFO,286,45.08,31.29,54.5,1017.96,24.7,67.2,6.59,-12.7,2.09,0.74
20200530-122818,INFO,287,45.08,31.23,54.85,1017.93,24.7,67.3,6.53,-12.45,2.12,0.78
20200530-122857,INFO,288,45.08,31.27,54.37,1017.97,24.7,67.3,6.57,-12.93,2.1,0.72
20200530-122937,INFO,289,45.08,31.23,54.7,1017.96,24.7,67.3,6.53,-12.6,2.12,0.76
20200530-123017,INFO,290,45.08,31.18,54.62,1018.0,24.7,67.3,6.48,-12.68,2.15,0.75
20200530-123056,INFO,291,45.08,31.36,54.4,1017.86,24.7,67.3,6.66,-12.9,2.06,0.72
20200530-123136,INFO,292,45.08,31.39,54.48,1017.9,24.7,67.4,6.69,-12.92,2.05,0.73
20200530-123216,INFO,293,45.08,31.63,53.41,1017.89,24.7,67.5,6.93,-14.09,1.94,0.59
20200530-123255,INFO,294,45.08,31.47,54.08,1017.89,24.7,67.3,6.77,-13.22,2.01,0.68
20200530-123335,INFO,295,45.08,31.07,54.32,1017.89,24.7,67.1,6.37,-12.78,2.2,0.72
20200530-123415,INFO,296,45.08,31.19,55.04,1017.91,24.7,67.8,6.49,-12.76,2.14,0.78
20200530-123454,INFO,297,45.08,31.45,54.41,1017.89,24.7,67.4,6.75,-12.99,2.02,0.72
20200530-123534,INFO,298,45.08,31.56,53.97,1017.91,24.7,67.3,6.86,-13.33,1.97,0.67
20200530-123614,INFO,299,45.08,31.3,54.42,1017.96,24.7,67.3,6.6,-12.88,2.09,0.73
20200530-123733,INFO,300,45.08,30.87,54.79,1018.01,24.8,67.3,6.07,-12.51,2.34,0.78
20200530-123813,INFO,301,45.08,30.89,55.42,1017.95,24.7,67.3,6.19,-11.88,2.29,0.87
20200530-123852,INFO,302,45.62,30.81,54.87,1017.96,24.7,67.4,6.11,-12.53,2.42,0.74
20200530-123932,INFO,303,45.08,30.87,55.43,1017.97,24.7,67.4,6.17,-11.97,2.3,0.86
20200530-124012,INFO,304,45.08,30.76,55.63,1017.95,24.7,67.6,6.06,-11.97,2.36,0.88
20200530-124051,INFO,305,45.08,30.8,55.24,1017.93,24.7,67.5,6.1,-12.26,2.34,0.83
20200530-124210,INFO,306,45.08,31.03,55.35,1017.97,24.7,67.7,6.33,-12.35,2.22,0.83
20200530-124250,INFO,307,45.62,30.83,55.18,1017.96,24.6,67.7,6.23,-12.52,2.37,0.76
20200530-124330,INFO,308,45.08,30.89,55.34,1017.95,24.7,67.7,6.19,-12.36,2.29,0.83
20200530-124409,INFO,309,45.08,30.8,55.58,1017.96,24.6,67.7,6.2,-12.12,2.3,0.87
20200530-124449,INFO,310,45.08,30.8,55.64,1017.95,24.7,67.8,6.1,-12.16,2.34,0.87
20200530-124529,INFO,311,45.08,30.8,55.6,1017.97,24.7,68.0,6.1,-12.4,2.34,0.85
20200530-124608,INFO,312,45.08,30.87,55.66,1017.98,24.6,67.8,6.27,-12.14,2.27,0.87
20200530-124648,INFO,313,45.08,30.9,55.37,1018.04,24.6,67.8,6.3,-12.43,2.25,0.83
20200530-124728,INFO,314,45.08,30.94,55.41,1017.99,24.7,67.7,6.24,-12.29,2.27,0.84
20200530-124807,INFO,315,45.08,31.03,55.45,1017.99,24.7,67.7,6.33,-12.25,2.22,0.85
20200530-124927,INFO,316,45.08,31.01,55.16,1018.02,24.6,68.2,6.41,-13.04,2.2,0.77
20200530-125006,INFO,317,45.08,31.03,55.37,1017.96,24.6,67.9,6.43,-12.53,2.19,0.82
20200530-125046,INFO,318,45.08,31.14,55.34,1017.97,24.7,68.0,6.44,-12.66,2.16,0.81
20200530-125126,INFO,319,45.08,30.99,55.15,1018.0,24.7,68.0,6.29,-12.85,2.24,0.78
20200530-125205,INFO,320,45.08,31.07,54.89,1018.0,24.7,67.9,6.37,-13.01,2.2,0.75
20200530-125245,INFO,321,45.08,30.89,55.45,1017.97,24.7,67.8,6.19,-12.35,2.29,0.84
20200530-125325,INFO,322,45.08,30.98,54.52,1018.0,24.7,67.8,6.28,-13.28,2.25,0.71
20200530-125404,INFO,323,45.08,31.1,55.07,1017.95,24.6,67.7,6.5,-12.63,2.15,0.79
20200530-125444,INFO,324,45.62,31.32,54.96,1017.97,24.6,67.8,6.72,-12.84,2.13,0.73
20200530-125524,INFO,325,45.08,31.1,54.81,1017.99,24.7,67.9,6.4,-13.09,2.18,0.74
20200530-125643,INFO,326,45.62,31.29,54.84,1017.97,24.6,67.8,6.69,-12.96,2.14,0.71
20200530-125723,INFO,327,45.08,31.27,54.91,1017.95,24.7,67.8,6.57,-12.89,2.1,0.76
20200530-125802,INFO,328,45.08,31.14,55.03,1017.97,24.7,67.9,6.44,-12.87,2.16,0.77
20200530-125842,INFO,329,45.08,31.14,54.4,1017.98,24.7,67.9,6.44,-13.5,2.16,0.69
20200530-125922,INFO,330,45.08,31.1,54.95,1017.93,24.7,67.9,6.4,-12.95,2.18,0.76
20200530-130041,INFO,331,45.08,31.07,54.95,1017.94,24.7,67.7,6.37,-12.75,2.2,0.77
20200530-130200,INFO,332,45.08,31.03,54.97,1017.93,24.7,67.7,6.33,-12.73,2.22,0.78
20200530-130320,INFO,333,45.08,30.99,55.09,1017.97,24.7,67.5,6.29,-12.41,2.24,0.81
20200530-130359,INFO,334,45.08,30.89,55.39,1017.88,24.7,67.6,6.19,-12.21,2.29,0.84
20200530-130519,INFO,335,45.08,31.1,55.42,1017.88,24.7,67.7,6.4,-12.28,2.18,0.84
20200530-130558,INFO,336,45.08,31.01,54.65,1017.95,24.7,67.7,6.31,-13.05,2.23,0.73
20200530-130638,INFO,337,45.08,30.92,56.48,1017.95,24.7,67.8,6.22,-11.32,2.28,1.01
20200530-130718,INFO,338,45.08,30.99,53.72,1017.92,24.7,67.8,6.29,-14.08,2.24,0.61
20200530-130757,INFO,339,45.62,30.99,55.61,1017.94,24.7,67.9,6.29,-12.29,2.33,0.81
20200530-130837,INFO,340,44.55,30.92,55.67,1017.95,24.7,67.9,6.22,-12.23,2.19,0.91
20200530-130917,INFO,341,45.62,31.01,55.56,1017.88,24.7,67.9,6.31,-12.34,2.32,0.81
20200530-130956,INFO,342,45.08,30.83,55.54,1017.85,24.7,67.9,6.13,-12.36,2.32,0.85
20200530-131036,INFO,343,45.08,31.18,55.45,1017.91,24.7,67.9,6.48,-12.45,2.15,0.83
20200530-131116,INFO,344,45.08,31.05,55.26,1017.8,24.7,67.9,6.35,-12.64,2.21,0.81
20200530-131235,INFO,345,44.55,31.52,54.31,1017.84,24.7,67.9,6.82,-13.59,1.91,0.72
20200530-131314,INFO,346,45.08,31.41,55.0,1017.86,24.8,67.9,6.61,-12.9,2.07,0.77
20200530-131354,INFO,347,45.08,31.81,54.19,1017.78,24.8,67.7,7.01,-13.51,1.89,0.67
20200530-131434,INFO,348,45.08,31.68,54.12,1017.82,24.9,67.7,6.78,-13.58,1.98,0.67
20200530-131513,INFO,349,45.08,31.81,53.91,1017.82,24.9,67.5,6.91,-13.59,1.92,0.65
20200530-131553,INFO,350,45.62,31.74,54.15,1017.87,24.9,67.4,6.84,-13.25,2.03,0.64
20200530-131633,INFO,351,45.08,31.63,53.99,1017.91,24.9,67.4,6.73,-13.41,2.0,0.66
20200530-131712,INFO,352,45.08,31.56,54.35,1017.83,24.9,67.3,6.66,-12.95,2.03,0.72
20200530-131752,INFO,353,45.62,31.72,53.95,1017.81,24.9,67.3,6.82,-13.35,2.04,0.62
20200530-131832,INFO,354,45.08,31.96,53.87,1017.84,24.9,67.2,7.06,-13.33,1.86,0.66
20200530-131911,INFO,355,45.62,31.83,53.68,1017.81,24.9,67.3,6.93,-13.62,1.99,0.59
20200530-131951,INFO,356,45.08,31.76,53.57,1017.87,24.9,67.1,6.86,-13.53,1.94,0.63
20200530-132031,INFO,357,45.62,31.88,52.95,1017.8,24.9,67.1,6.98,-14.15,1.97,0.52
20200530-132110,INFO,358,45.62,31.99,52.57,1017.78,24.9,67.1,7.09,-14.53,1.92,0.48
20200530-132150,INFO,359,45.62,31.81,53.39,1017.72,24.9,67.0,6.91,-13.61,2.0,0.57
20200530-132230,INFO,360,45.62,32.08,53.49,1017.72,25.0,67.1,7.08,-13.61,1.91,0.58
20200530-132309,INFO,361,45.08,32.07,53.84,1017.79,25.0,66.9,7.07,-13.06,1.84,0.67
20200530-132349,INFO,362,45.08,32.17,53.16,1017.76,25.0,67.0,7.17,-13.84,1.8,0.58
20200530-132429,INFO,363,45.08,32.01,53.01,1017.76,25.0,67.0,7.01,-13.99,1.86,0.57
20200530-132508,INFO,364,45.08,32.05,53.12,1017.68,25.0,67.0,7.05,-13.88,1.85,0.58
20200530-132548,INFO,365,45.08,32.23,53.19,1017.73,25.0,66.9,7.23,-13.71,1.78,0.59
20200530-132628,INFO,366,45.62,31.83,53.11,1017.76,25.0,67.0,6.83,-13.89,2.02,0.54
20200530-132747,INFO,367,45.62,31.88,53.47,1017.75,25.0,67.0,6.88,-13.53,2.0,0.58
20200530-132827,INFO,368,45.62,31.78,53.86,1017.66,25.0,67.1,6.78,-13.24,2.04,0.62
20200530-132946,INFO,369,45.62,31.96,53.43,1017.7,24.9,67.1,7.06,-13.67,1.93,0.57
20200530-133026,INFO,370,45.62,31.88,53.4,1017.67,24.9,67.1,6.98,-13.7,1.97,0.57
20200530-133105,INFO,371,45.08,31.83,52.7,1017.68,24.9,67.2,6.93,-14.5,1.91,0.53
20200530-133145,INFO,372,45.62,31.96,53.37,1017.68,24.9,67.1,7.06,-13.73,1.93,0.56
20200530-133225,INFO,373,45.62,32.08,53.79,1017.65,24.9,67.2,7.18,-13.41,1.89,0.61
20200530-133304,INFO,374,45.62,31.96,53.58,1017.63,25.0,67.2,6.96,-13.62,1.96,0.58
20200530-133344,INFO,375,46.16,31.76,53.2,1017.68,24.9,67.2,6.86,-14.0,2.1,0.5
20200530-133424,INFO,376,45.08,32.01,53.67,1017.67,24.9,67.2,7.11,-13.53,1.84,0.63
20200530-133503,INFO,377,45.62,31.99,52.34,1017.7,24.9,67.2,7.09,-14.86,1.92,0.45
20200530-133543,INFO,378,45.08,31.88,52.86,1017.7,24.9,67.2,6.98,-14.34,1.89,0.54
20200530-133623,INFO,379,45.08,31.39,53.97,1017.7,24.9,67.2,6.49,-13.23,2.11,0.67
20200530-133742,INFO,380,45.62,31.85,53.98,1017.69,25.0,67.5,6.85,-13.52,2.01,0.62
20200530-133822,INFO,381,45.08,31.83,53.65,1017.69,25.0,67.3,6.83,-13.65,1.94,0.63
20200530-133901,INFO,382,45.08,31.9,53.85,1017.67,24.9,67.2,7.0,-13.35,1.88,0.66
20200530-133941,INFO,383,45.62,31.87,53.98,1017.67,25.0,67.3,6.87,-13.32,2.0,0.63
20200530-134021,INFO,384,45.62,32.01,53.5,1017.69,25.0,67.3,7.01,-13.8,1.94,0.57
20200530-134100,INFO,385,45.62,31.88,53.68,1017.68,25.0,67.2,6.88,-13.52,2.0,0.6
20200530-134140,INFO,386,45.62,31.85,53.81,1017.66,25.0,67.2,6.85,-13.39,2.01,0.61
20200530-134220,INFO,387,45.62,31.81,53.84,1017.68,25.0,67.2,6.81,-13.36,2.03,0.62
20200530-134259,INFO,388,45.08,32.12,52.84,1017.65,25.1,67.2,7.02,-14.36,1.85,0.54
20200530-134339,INFO,389,45.62,32.08,50.13,1017.68,25.0,67.2,7.08,-17.07,1.91,0.26
20200530-134418,INFO,390,45.62,31.98,53.34,1017.68,25.1,67.2,6.88,-13.86,1.98,0.56
20200530-134538,INFO,391,45.62,31.98,53.23,1017.67,25.1,67.1,6.88,-13.87,1.98,0.55
20200530-134737,INFO,392,45.62,31.99,52.55,1017.62,25.1,67.1,6.89,-14.55,1.98,0.48
20200530-134816,INFO,393,45.62,31.98,51.64,1017.66,25.1,67.1,6.88,-15.46,1.98,0.39
20200530-134856,INFO,394,45.62,32.01,53.5,1017.64,25.1,67.1,6.91,-13.6,1.97,0.58
20200530-134936,INFO,395,46.16,32.01,53.45,1017.62,25.1,67.1,6.91,-13.65,2.05,0.53
20200530-135015,INFO,396,46.16,32.14,53.47,1017.59,25.1,67.1,7.04,-13.63,1.99,0.54
20200530-135055,INFO,397,46.16,32.36,53.47,1017.62,25.1,67.1,7.26,-13.63,1.9,0.54
20200530-135135,INFO,398,45.62,32.12,52.84,1017.6,25.1,67.0,7.02,-14.16,1.92,0.51
20200530-135214,INFO,399,45.62,32.17,53.1,1017.62,25.1,67.0,7.07,-13.9,1.9,0.54
20200530-135254,INFO,400,46.16,32.16,53.0,1017.56,25.1,67.0,7.06,-14.0,1.98,0.49
20200530-135334,INFO,401,45.62,32.14,53.02,1017.65,25.1,66.9,7.04,-13.88,1.91,0.53
20200530-135413,INFO,402,45.62,32.19,53.01,1017.61,25.1,66.9,7.09,-13.89,1.89,0.53
20200530-135533,INFO,403,45.62,32.08,53.31,1017.64,25.1,66.9,6.98,-13.59,1.94,0.57
20200530-135612,INFO,404,46.16,32.19,52.75,1017.61,25.1,66.8,7.09,-14.05,1.97,0.47
20200530-135652,INFO,405,45.62,32.23,52.9,1017.58,25.2,67.0,7.03,-14.1,1.9,0.52
20200530-135732,INFO,406,45.08,32.25,53.35,1017.64,25.2,67.0,7.05,-13.65,1.82,0.61
20200530-135811,INFO,407,45.08,32.23,52.87,1017.63,25.2,67.0,7.03,-14.13,1.83,0.55
20200530-135851,INFO,408,45.62,32.17,53.28,1017.54,25.2,67.0,6.97,-13.72,1.93,0.56
20200530-135931,INFO,409,46.16,32.3,53.23,1017.6,25.1,66.9,7.2,-13.67,1.93,0.52
20200530-140050,INFO,410,45.62,32.19,52.92,1017.58,25.2,66.8,6.99,-13.88,1.92,0.53
20200530-140130,INFO,411,46.16,31.98,53.33,1017.59,25.2,66.9,6.78,-13.57,2.09,0.53
20200530-140209,INFO,412,45.62,32.12,53.06,1017.61,25.2,67.0,6.92,-13.94,1.95,0.53
20200530-140249,INFO,413,45.08,32.16,53.3,1017.58,25.2,66.9,6.96,-13.6,1.86,0.6
20200530-140329,INFO,414,45.62,32.27,53.12,1017.6,25.2,66.9,7.07,-13.78,1.89,0.54
20200530-140408,INFO,415,45.08,32.14,52.23,1017.62,25.2,66.9,6.94,-14.67,1.86,0.49
20200530-140448,INFO,416,46.16,32.36,53.29,1017.63,25.2,66.9,7.16,-13.61,1.93,0.52
20200530-140607,INFO,417,46.16,32.25,52.71,1017.61,25.2,66.9,7.05,-14.19,1.97,0.46
20200530-140647,INFO,418,45.62,32.21,53.04,1017.59,25.3,66.9,6.91,-13.86,1.94,0.54
20200530-140727,INFO,419,45.62,32.23,53.3,1017.57,25.2,66.9,7.03,-13.6,1.9,0.56
20200530-140806,INFO,420,45.62,32.27,53.15,1017.58,25.3,67.0,6.97,-13.85,1.92,0.54
20200530-140846,INFO,421,45.62,32.41,52.96,1017.59,25.2,66.8,7.21,-13.84,1.83,0.53
20200530-140926,INFO,422,45.62,32.47,52.49,1017.58,25.2,66.8,7.27,-14.31,1.81,0.48
20200530-141005,INFO,423,45.62,32.34,52.86,1017.55,25.2,66.7,7.14,-13.84,1.86,0.52
20200530-141045,INFO,424,46.16,32.37,52.93,1017.59,25.3,66.8,7.07,-13.87,1.95,0.49
20200530-141125,INFO,425,46.16,31.94,52.81,1017.54,25.3,67.0,6.64,-14.19,2.14,0.47
20200530-141204,INFO,426,45.08,31.78,53.66,1017.61,25.3,67.1,6.48,-13.44,2.05,0.64
20200530-141244,INFO,427,46.16,31.88,53.73,1017.54,25.3,66.9,6.58,-13.17,2.17,0.57
20200530-141323,INFO,428,45.08,31.78,54.09,1017.6,25.3,66.9,6.48,-12.81,2.05,0.7
20200530-141403,INFO,429,45.62,31.76,54.3,1017.58,25.3,67.1,6.46,-12.8,2.15,0.68
20200530-141443,INFO,430,45.62,32.1,53.68,1017.58,25.3,66.9,6.8,-13.22,1.99,0.61
20200530-141522,INFO,431,45.62,32.17,53.38,1017.54,25.3,66.8,6.87,-13.42,1.96,0.58
20200530-141642,INFO,432,45.62,32.37,53.18,1017.54,25.3,66.8,7.07,-13.62,1.87,0.56
20200530-141721,INFO,433,45.08,32.3,53.15,1017.54,25.3,66.7,7.0,-13.55,1.83,0.6
20200530-141801,INFO,434,45.62,32.37,52.99,1017.53,25.3,66.7,7.07,-13.71,1.87,0.54
20200530-141841,INFO,435,45.62,32.34,52.94,1017.53,25.3,66.7,7.04,-13.76,1.89,0.53
20200530-141920,INFO,436,46.16,32.39,52.95,1017.53,25.3,66.7,7.09,-13.75,1.94,0.49
20200530-142000,INFO,437,45.62,32.32,52.79,1017.55,25.4,66.8,6.92,-14.01,1.92,0.51
20200530-142040,INFO,438,46.16,32.41,52.93,1017.55,25.3,66.7,7.11,-13.77,1.93,0.49
20200530-142119,INFO,439,46.16,32.08,53.29,1017.5,25.3,66.8,6.78,-13.51,2.08,0.53
20200530-142239,INFO,440,45.62,32.28,52.88,1017.47,25.3,66.7,6.98,-13.82,1.91,0.53
20200530-142358,INFO,441,45.08,32.32,53.06,1017.5,25.3,66.8,7.02,-13.74,1.82,0.58
20200530-142438,INFO,442,45.62,32.08,52.88,1017.5,25.3,66.7,6.78,-13.82,2.0,0.53
20200530-142517,INFO,443,45.62,32.45,52.76,1017.5,25.3,66.7,7.15,-13.94,1.84,0.51
20200530-142557,INFO,444,46.16,32.32,52.54,1017.53,25.3,66.7,7.02,-14.16,1.97,0.45
20200530-142637,INFO,445,45.62,32.16,52.94,1017.5,25.3,66.7,6.86,-13.76,1.96,0.53
20200530-142756,INFO,446,45.62,32.17,53.21,1017.46,25.3,66.7,6.87,-13.49,1.96,0.56
20200530-142836,INFO,447,46.16,32.39,53.13,1017.52,25.3,66.8,7.09,-13.67,1.94,0.51
20200530-142915,INFO,448,46.16,32.25,53.98,1017.47,25.3,66.8,6.95,-12.82,2.0,0.61
20200530-142955,INFO,449,46.16,32.28,53.11,1017.41,25.3,66.7,6.98,-13.59,1.99,0.51
20200530-143035,INFO,450,45.62,32.32,53.27,1017.45,25.3,66.7,7.02,-13.43,1.89,0.57
20200530-143114,INFO,451,46.16,31.92,53.96,1017.44,25.3,66.7,6.62,-12.74,2.15,0.61
20200530-143154,INFO,452,45.62,32.14,53.34,1017.45,25.3,66.7,6.84,-13.36,1.97,0.58
20200530-143234,INFO,453,46.16,32.07,53.76,1017.43,25.3,66.7,6.77,-12.94,2.08,0.59
20200530-143313,INFO,454,45.62,32.12,53.1,1017.51,25.4,66.7,6.72,-13.6,2.01,0.55
20200530-143353,INFO,455,45.62,32.19,53.38,1017.49,25.4,66.8,6.79,-13.42,1.98,0.58
20200530-143433,INFO,456,46.16,32.16,53.27,1017.48,25.4,66.7,6.76,-13.43,2.07,0.53
20200530-143512,INFO,457,46.16,32.23,52.75,1017.49,25.4,66.7,6.83,-13.95,2.04,0.47
20200530-143552,INFO,458,45.62,32.14,53.36,1017.45,25.4,66.7,6.74,-13.34,2.0,0.58
20200530-143632,INFO,459,45.62,32.43,52.93,1017.44,25.3,66.6,7.13,-13.67,1.85,0.53
20200530-143711,INFO,460,45.62,32.36,53.1,1017.44,25.3,66.6,7.06,-13.5,1.88,0.55
20200530-143751,INFO,461,45.62,32.37,52.62,1017.41,25.3,66.6,7.07,-13.98,1.87,0.5
20200530-143831,INFO,462,46.16,32.3,53.06,1017.46,25.3,66.5,7.0,-13.44,1.98,0.51
20200530-143910,INFO,463,46.16,32.25,52.96,1017.42,25.3,66.6,6.95,-13.64,2.0,0.5
20200530-143950,INFO,464,46.16,32.25,53.42,1017.44,25.3,66.6,6.95,-13.18,2.0,0.55
20200530-144030,INFO,465,46.16,32.39,53.03,1017.48,25.4,66.6,6.99,-13.57,1.97,0.51
20200530-144109,INFO,466,46.16,32.17,52.96,1017.47,25.4,66.6,6.77,-13.64,2.07,0.5
20200530-144149,INFO,467,45.62,32.32,52.56,1017.44,25.3,66.5,7.02,-13.94,1.89,0.5
20200530-144229,INFO,468,46.16,32.41,53.07,1017.5,25.4,66.6,7.01,-13.53,1.96,0.51
20200530-144308,INFO,469,46.16,32.16,52.82,1017.43,25.4,66.6,6.76,-13.78,2.07,0.48
20200530-144348,INFO,470,45.62,32.25,53.5,1017.39,25.4,66.7,6.85,-13.2,1.95,0.6
20200530-144427,INFO,471,46.16,32.34,53.01,1017.43,25.4,66.7,6.94,-13.69,1.99,0.5
20200530-144507,INFO,472,45.62,32.25,53.14,1017.45,25.4,66.7,6.85,-13.56,1.95,0.55
20200530-144547,INFO,473,45.08,32.23,52.26,1017.42,25.4,66.6,6.83,-14.34,1.88,0.5
20200530-144626,INFO,474,45.62,32.1,53.87,1017.41,25.4,67.0,6.7,-13.13,2.02,0.63
20200530-144706,INFO,475,45.62,32.19,53.93,1017.42,25.4,66.7,6.79,-12.77,1.98,0.65
20200530-144746,INFO,476,45.62,32.03,53.73,1017.36,25.4,66.7,6.63,-12.97,2.05,0.63
20200530-144825,INFO,477,45.62,32.01,52.45,1017.38,25.3,66.9,6.71,-14.45,2.03,0.47
20200530-144945,INFO,478,45.62,32.28,53.54,1017.37,25.3,67.0,6.98,-13.46,1.91,0.59
20200530-145024,INFO,479,46.16,32.32,53.22,1017.32,25.3,67.2,7.02,-13.98,1.97,0.51
20200530-145104,INFO,480,46.16,32.12,53.64,1017.35,25.3,67.2,6.82,-13.56,2.06,0.55
20200530-145144,INFO,481,45.62,32.25,53.22,1017.33,25.2,67.2,7.05,-13.98,1.9,0.54
20200530-145223,INFO,482,45.62,32.12,53.58,1017.35,25.3,67.3,6.82,-13.72,1.98,0.58
20200530-145303,INFO,483,46.16,31.96,53.96,1017.29,25.2,67.2,6.76,-13.24,2.1,0.59
20200530-145422,INFO,484,45.62,32.01,53.84,1017.33,25.2,67.4,6.81,-13.56,2.0,0.61
20200530-145502,INFO,485,46.16,31.87,54.04,1017.34,25.2,67.4,6.67,-13.36,2.14,0.59
20200530-145542,INFO,486,46.16,32.03,53.69,1017.33,25.1,67.4,6.93,-13.71,2.04,0.55
20200530-145621,INFO,487,46.16,31.92,53.8,1017.34,25.1,67.4,6.82,-13.6,2.09,0.56
20200530-145701,INFO,488,45.62,31.92,53.93,1017.28,25.1,67.5,6.82,-13.57,2.01,0.61
20200530-145741,INFO,489,45.08,32.1,53.63,1017.32,25.1,67.6,7.0,-13.97,1.85,0.61
20200530-145820,INFO,490,45.62,31.81,54.25,1017.29,25.1,67.6,6.71,-13.35,2.06,0.65
20200530-145900,INFO,491,45.62,32.14,54.05,1017.3,25.1,67.7,7.04,-13.65,1.91,0.62
20200530-145940,INFO,492,45.62,32.12,53.23,1017.28,25.1,67.7,7.02,-14.47,1.92,0.53
20200530-150019,INFO,493,45.62,32.1,53.7,1017.29,25.1,67.7,7.0,-14.0,1.93,0.58
20200530-150059,INFO,494,45.62,32.07,53.79,1017.25,25.1,67.8,6.97,-14.01,1.94,0.58
20200530-150139,INFO,495,46.16,32.01,53.46,1017.24,25.1,67.8,6.91,-14.34,2.05,0.51
20200530-150258,INFO,496,45.62,32.03,54.43,1017.23,25.1,67.8,6.93,-13.37,1.96,0.66
20200530-150338,INFO,497,45.62,32.14,53.83,1017.17,25.1,67.8,7.04,-13.97,1.91,0.59
20200530-150417,INFO,498,45.62,32.21,53.39,1017.15,25.1,67.9,7.11,-14.51,1.89,0.54
20200530-150457,INFO,499,46.16,32.12,53.74,1017.19,25.1,67.9,7.02,-14.16,2.0,0.54
20200530-150537,INFO,500,45.62,32.14,53.52,1017.17,25.1,67.9,7.04,-14.38,1.91,0.55
20200530-150616,INFO,501,45.62,32.14,53.55,1017.18,25.1,67.9,7.04,-14.35,1.91,0.55
20200530-150656,INFO,502,45.62,31.94,53.7,1017.13,25.1,67.9,6.84,-14.2,2.0,0.57
20200530-150736,INFO,503,45.08,31.94,54.36,1017.14,25.1,68.0,6.84,-13.64,1.92,0.68
