20200528-100449,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200528-131352,INFO,252,45.62,31.54,53.77,1026.25,25.1,66.0,6.44,-12.23,2.19,0.67
20200528-131551,INFO,253,45.08,31.68,53.6,1026.29,25.2,66.0,6.48,-12.4,2.07,0.69
20200528-131631,INFO,254,45.62,31.81,53.47,1026.27,25.2,66.0,6.61,-12.53,2.09,0.63
20200528-131710,INFO,255,45.62,31.96,53.58,1026.27,25.2,66.0,6.76,-12.42,2.02,0.64
20200528-131750,INFO,256,45.08,31.85,53.25,1026.23,25.2,65.9,6.65,-12.65,1.99,0.65
20200528-131830,INFO,257,45.08,31.78,53.22,1026.2,25.2,65.9,6.58,-12.68,2.02,0.64
20200528-131909,INFO,258,45.62,31.85,52.97,1026.16,25.2,65.9,6.65,-12.93,2.07,0.57
20200528-131949,INFO,259,45.62,31.94,51.66,1026.19,25.2,65.9,6.74,-14.24,2.03,0.42
20200528-132029,INFO,260,45.62,31.87,53.2,1026.22,25.2,65.9,6.67,-12.7,2.06,0.6
20200528-132108,INFO,261,45.08,31.9,52.84,1026.2,25.2,65.7,6.7,-12.86,1.97,0.6
20200528-132148,INFO,262,45.08,32.05,53.23,1026.19,25.3,65.8,6.75,-12.57,1.93,0.65
20200528-132228,INFO,263,45.62,32.19,53.09,1026.16,25.3,65.8,6.89,-12.71,1.95,0.59
20200528-132427,INFO,264,45.62,32.07,53.18,1026.12,25.3,65.8,6.77,-12.62,2.0,0.6
20200528-132506,INFO,265,45.62,32.03,53.53,1026.18,25.3,65.9,6.73,-12.37,2.02,0.64
20200528-132546,INFO,266,45.08,32.17,52.77,1026.15,25.3,65.8,6.87,-13.03,1.88,0.59
20200528-132626,INFO,267,45.62,32.07,52.54,1026.17,25.3,65.9,6.77,-13.36,2.0,0.52
20200528-132705,INFO,268,45.62,32.16,52.79,1026.13,25.2,65.8,6.96,-13.01,1.93,0.55
20200528-132745,INFO,269,45.62,32.1,52.72,1026.14,25.3,65.9,6.8,-13.18,1.99,0.54
20200528-132825,INFO,270,45.62,32.08,52.92,1026.08,25.3,65.9,6.78,-12.98,2.0,0.56
20200528-132904,INFO,271,46.16,32.17,53.03,1026.15,25.3,65.9,6.87,-12.87,2.04,0.53
20200528-132944,INFO,272,45.62,31.96,52.99,1026.19,25.3,65.8,6.66,-12.81,2.05,0.58
20200528-133024,INFO,273,45.62,31.96,52.88,1026.16,25.3,65.9,6.66,-13.02,2.05,0.56
20200528-133103,INFO,274,45.08,31.98,52.66,1026.18,25.2,65.8,6.78,-13.14,1.93,0.58
20200528-133143,INFO,275,46.16,32.12,52.78,1026.17,25.3,65.9,6.82,-13.12,2.06,0.5
20200528-133222,INFO,276,45.62,32.21,52.96,1026.16,25.3,65.9,6.91,-12.94,1.94,0.57
20200528-133302,INFO,277,45.62,32.1,52.54,1026.2,25.3,65.8,6.8,-13.26,1.99,0.52
20200528-133342,INFO,278,46.16,32.07,52.66,1026.21,25.3,65.8,6.77,-13.14,2.08,0.49
20200528-133421,INFO,279,45.62,32.14,52.56,1026.14,25.3,65.8,6.84,-13.24,1.97,0.52
20200528-133501,INFO,280,45.08,32.17,52.73,1026.18,25.3,65.8,6.87,-13.07,1.88,0.59
20200528-133541,INFO,281,46.16,32.23,52.67,1026.17,25.3,65.9,6.93,-13.23,2.01,0.49
20200528-133620,INFO,282,46.16,32.05,53.19,1026.19,25.3,65.9,6.75,-12.71,2.09,0.55
20200528-133700,INFO,283,45.62,32.21,52.65,1026.21,25.3,65.9,6.91,-13.25,1.94,0.53
20200528-133740,INFO,284,45.62,32.25,52.88,1026.17,25.3,65.9,6.95,-13.02,1.92,0.56
20200528-133819,INFO,285,46.16,32.14,52.56,1026.18,25.3,65.9,6.84,-13.34,2.05,0.48
20200528-133859,INFO,286,46.16,32.25,52.59,1026.13,25.3,65.8,6.95,-13.21,2.0,0.49
20200528-133939,INFO,287,46.16,32.07,52.51,1026.13,25.3,65.8,6.77,-13.29,2.08,0.48
20200528-134018,INFO,288,46.16,32.23,52.5,1026.1,25.4,65.8,6.83,-13.3,2.04,0.48
20200528-134058,INFO,289,45.62,32.1,52.59,1026.13,25.3,65.8,6.8,-13.21,1.99,0.53
20200528-134138,INFO,290,45.08,32.16,52.65,1026.13,25.3,65.7,6.86,-13.05,1.88,0.58
20200528-134217,INFO,291,45.62,32.07,52.74,1026.09,25.3,65.7,6.77,-12.96,2.0,0.55
20200528-134257,INFO,292,45.62,32.16,52.52,1026.1,25.3,65.7,6.86,-13.18,1.96,0.52
20200528-134337,INFO,293,46.16,32.16,51.41,1026.12,25.3,65.8,6.86,-14.39,2.04,0.36
20200528-134416,INFO,294,46.16,32.27,52.68,1026.12,25.3,65.7,6.97,-13.02,1.99,0.5
20200528-134456,INFO,295,46.16,32.34,53.38,1026.1,25.3,65.7,7.04,-12.32,1.96,0.59
20200528-134536,INFO,296,45.62,32.34,52.53,1026.07,25.3,65.7,7.04,-13.17,1.89,0.52
20200528-134615,INFO,297,46.16,32.34,52.09,1026.09,25.3,65.7,7.04,-13.61,1.96,0.44
20200528-134655,INFO,298,46.16,32.3,52.3,1026.09,25.4,65.8,6.9,-13.5,2.01,0.45
20200528-134735,INFO,299,45.08,32.27,52.47,1026.06,25.4,65.8,6.87,-13.33,1.86,0.55
20200528-134814,INFO,300,45.62,32.25,52.38,1026.06,25.3,65.7,6.95,-13.32,1.92,0.51
20200528-134854,INFO,301,45.62,32.3,52.52,1026.04,25.4,65.8,6.9,-13.28,1.93,0.52
20200528-134934,INFO,302,46.16,32.21,52.53,1026.07,25.3,65.7,6.91,-13.17,2.02,0.48
20200528-135013,INFO,303,45.62,32.28,52.11,1026.03,25.3,65.6,6.98,-13.49,1.91,0.48
20200528-135053,INFO,304,46.16,32.3,52.3,1026.03,25.4,65.7,6.9,-13.4,2.01,0.46
20200528-135133,INFO,305,46.16,32.14,52.61,1026.04,25.4,65.8,6.74,-13.19,2.08,0.49
20200528-135212,INFO,306,46.16,32.19,52.96,1026.06,25.4,65.7,6.79,-12.74,2.06,0.53
20200528-135252,INFO,307,46.16,32.14,52.71,1026.04,25.4,65.8,6.74,-13.09,2.08,0.5
20200528-135332,INFO,308,46.16,32.25,52.74,1026.05,25.3,65.7,6.95,-12.96,2.0,0.51
20200528-135411,INFO,309,45.08,32.34,52.18,1026.04,25.4,65.7,6.94,-13.52,1.84,0.53
20200528-135451,INFO,310,45.62,32.19,52.42,1026.03,25.4,65.8,6.79,-13.38,1.98,0.51
20200528-135531,INFO,311,45.62,32.25,52.75,1026.05,25.4,65.8,6.85,-13.05,1.95,0.55
20200528-135730,INFO,312,45.62,32.21,52.47,1025.98,25.4,65.7,6.81,-13.23,1.97,0.52
20200528-135809,INFO,313,45.62,32.25,52.48,1026.03,25.4,65.7,6.85,-13.22,1.95,0.52
20200528-135928,INFO,314,46.16,32.43,52.34,1026.02,25.4,65.8,7.03,-13.46,1.95,0.46
20200528-140008,INFO,315,46.16,32.3,52.35,1026.02,25.4,65.8,6.9,-13.45,2.01,0.46
20200528-140048,INFO,316,45.08,32.27,52.46,1026.06,25.4,65.6,6.87,-13.14,1.86,0.56
20200528-140127,INFO,317,46.16,32.21,52.64,1026.01,25.4,65.8,6.81,-13.16,2.05,0.49
20200528-140207,INFO,318,46.16,32.3,52.62,1026.0,25.4,65.7,6.9,-13.08,2.01,0.49
20200528-140247,INFO,319,45.62,32.34,52.22,1025.93,25.4,65.7,6.94,-13.48,1.91,0.49
20200528-140326,INFO,320,46.16,32.41,52.19,1025.93,25.4,65.8,7.01,-13.61,1.96,0.44
20200528-140406,INFO,321,46.16,32.34,52.18,1025.92,25.4,65.7,6.94,-13.52,1.99,0.45
20200528-140446,INFO,322,46.16,32.41,52.34,1025.89,25.4,65.6,7.01,-13.26,1.96,0.47
20200528-140525,INFO,323,46.16,32.3,52.32,1025.89,25.4,65.8,6.9,-13.48,2.01,0.46
20200528-140605,INFO,324,45.62,32.43,52.3,1025.95,25.4,65.7,7.03,-13.4,1.88,0.5
20200528-140645,INFO,325,46.16,32.32,52.38,1025.93,25.4,65.6,6.92,-13.22,2.0,0.47
20200528-140724,INFO,326,46.16,32.43,52.3,1025.96,25.4,65.7,7.03,-13.4,1.95,0.46
20200528-140804,INFO,327,46.16,32.27,52.4,1025.99,25.4,65.7,6.87,-13.3,2.02,0.47
20200528-140844,INFO,328,46.16,32.28,52.69,1025.99,25.5,65.8,6.78,-13.11,2.05,0.5
20200528-140923,INFO,329,46.16,32.28,52.46,1025.93,25.4,65.6,6.88,-13.14,2.02,0.48
20200528-141003,INFO,330,46.16,32.32,52.65,1025.95,25.5,65.7,6.82,-13.05,2.03,0.5
20200528-141043,INFO,331,46.16,32.43,53.01,1025.94,25.4,65.6,7.03,-12.59,1.95,0.54
20200528-141122,INFO,332,46.16,32.56,52.25,1025.92,25.5,65.8,7.06,-13.55,1.93,0.45
20200528-141202,INFO,333,45.62,32.34,51.15,1025.91,25.5,65.7,6.84,-14.55,1.94,0.38
20200528-141242,INFO,334,46.16,32.41,52.18,1025.88,25.5,65.7,6.91,-13.52,1.99,0.45
20200528-141321,INFO,335,46.16,32.43,52.07,1025.89,25.5,65.7,6.93,-13.63,1.98,0.43
20200528-141401,INFO,336,46.16,32.43,52.22,1025.85,25.5,65.7,6.93,-13.48,1.98,0.45
20200528-141441,INFO,337,45.62,32.39,52.12,1025.87,25.5,65.6,6.89,-13.48,1.92,0.48
20200528-141520,INFO,338,45.62,32.47,52.29,1025.82,25.5,65.6,6.97,-13.31,1.89,0.5
20200528-141600,INFO,339,46.16,32.27,52.5,1025.84,25.5,65.7,6.77,-13.2,2.05,0.48
20200528-141640,INFO,340,45.62,32.39,52.04,1025.83,25.5,65.6,6.89,-13.56,1.92,0.47
20200528-141719,INFO,341,46.16,32.43,52.01,1025.86,25.5,65.6,6.93,-13.59,1.98,0.43
20200528-141759,INFO,342,45.62,32.45,52.22,1025.83,25.5,65.6,6.95,-13.38,1.89,0.49
20200528-141839,INFO,343,46.7,32.48,51.8,1025.84,25.5,65.6,6.98,-13.8,2.04,0.37
20200528-141918,INFO,344,46.7,32.56,51.78,1025.83,25.5,65.6,7.06,-13.82,2.0,0.37
20200528-141958,INFO,345,46.16,32.5,51.82,1025.83,25.5,65.6,7.0,-13.78,1.95,0.41
20200528-142038,INFO,346,46.16,32.54,52.1,1025.85,25.5,65.6,7.04,-13.5,1.93,0.44
20200528-142117,INFO,347,45.62,32.56,51.94,1025.83,25.5,65.6,7.06,-13.66,1.85,0.46
20200528-142157,INFO,348,46.16,32.48,51.95,1025.76,25.5,65.5,6.98,-13.55,1.96,0.43
20200528-142237,INFO,349,46.16,32.52,52.23,1025.84,25.5,65.6,7.02,-13.37,1.94,0.45
20200528-142316,INFO,350,46.16,32.45,52.05,1025.82,25.5,65.5,6.95,-13.45,1.97,0.44
20200528-142356,INFO,351,46.16,32.52,51.91,1025.8,25.5,65.6,7.02,-13.69,1.94,0.42
20200528-142436,INFO,352,46.16,32.36,51.5,1025.79,25.5,65.5,6.86,-14.0,2.01,0.38
20200528-142515,INFO,353,45.62,32.3,50.57,1025.8,25.5,65.5,6.8,-14.93,1.96,0.33
20200528-142555,INFO,354,46.16,32.41,51.38,1025.76,25.5,65.5,6.91,-14.12,1.99,0.37
20200528-142635,INFO,355,46.16,32.59,51.99,1025.76,25.5,65.5,7.09,-13.51,1.91,0.43
20200528-142913,INFO,356,46.16,32.45,52.47,1025.7,25.5,65.4,6.95,-12.93,1.97,0.49
20200528-142953,INFO,357,46.16,32.34,52.08,1025.73,25.5,65.4,6.84,-13.32,2.02,0.44
20200528-143032,INFO,358,45.62,32.45,52.14,1025.72,25.5,65.5,6.95,-13.36,1.89,0.49
20200528-143112,INFO,359,45.62,32.36,52.35,1025.67,25.5,65.5,6.86,-13.15,1.93,0.51
20200528-143152,INFO,360,46.16,32.37,52.51,1025.67,25.5,65.5,6.87,-12.99,2.01,0.49
20200528-143231,INFO,361,46.16,32.5,52.04,1025.63,25.5,65.5,7.0,-13.46,1.95,0.44
20200528-143351,INFO,362,46.16,32.34,52.31,1025.61,25.6,65.6,6.74,-13.29,2.05,0.46
20200528-143430,INFO,363,45.62,32.32,51.03,1025.64,25.5,65.4,6.82,-14.37,1.95,0.38
20200528-143510,INFO,364,46.16,32.37,52.41,1025.61,25.6,65.6,6.77,-13.19,2.04,0.47
20200528-143550,INFO,365,46.16,32.61,51.97,1025.61,25.5,65.5,7.11,-13.53,1.91,0.43
20200528-143629,INFO,366,46.16,32.63,52.06,1025.59,25.5,65.5,7.13,-13.44,1.9,0.44
20200528-143709,INFO,367,46.16,32.45,52.03,1025.64,25.5,65.5,6.95,-13.47,1.97,0.44
20200528-143749,INFO,368,46.16,31.9,54.23,1025.63,25.5,65.7,6.4,-11.47,2.23,0.7
20200528-143828,INFO,369,45.62,32.3,52.99,1025.63,25.5,65.7,6.8,-12.71,1.96,0.58
20200528-143908,INFO,370,45.62,32.12,52.78,1025.63,25.5,65.9,6.62,-13.12,2.04,0.55
20200528-143948,INFO,371,46.16,32.14,53.27,1025.58,25.5,65.8,6.64,-12.53,2.11,0.57
20200528-144027,INFO,372,46.16,32.07,53.4,1025.6,25.5,65.9,6.57,-12.5,2.14,0.58
20200528-144147,INFO,373,46.16,31.96,53.54,1025.64,25.5,66.1,6.46,-12.56,2.2,0.59
20200528-144226,INFO,374,45.08,31.87,53.33,1025.65,25.5,65.9,6.37,-12.57,2.07,0.66
20200528-144306,INFO,375,45.62,32.12,53.3,1025.62,25.5,65.8,6.62,-12.5,2.04,0.61
20200528-144425,INFO,376,46.16,32.23,53.58,1025.63,25.5,66.3,6.73,-12.72,2.07,0.58
20200528-144545,INFO,377,45.08,32.37,53.06,1025.65,25.4,66.2,6.97,-13.14,1.82,0.61
20200528-144624,INFO,378,45.62,32.28,53.13,1025.52,25.4,66.3,6.88,-13.17,1.94,0.57
20200528-144704,INFO,379,46.16,32.36,52.96,1025.54,25.4,66.4,6.96,-13.44,1.98,0.51
20200528-144744,INFO,380,45.62,32.3,52.69,1025.54,25.4,66.5,6.9,-13.81,1.93,0.51
20200528-144823,INFO,381,45.62,32.34,52.48,1025.5,25.3,66.5,7.04,-14.02,1.89,0.49
20200528-144903,INFO,382,46.16,32.36,52.61,1025.5,25.3,66.5,7.06,-13.89,1.95,0.46
20200528-144943,INFO,383,45.08,32.5,52.68,1025.48,25.3,66.5,7.2,-13.82,1.75,0.55
20200528-145022,INFO,384,45.62,32.63,52.94,1025.51,25.3,66.5,7.33,-13.56,1.77,0.54
20200528-145102,INFO,385,45.62,32.41,52.75,1025.52,25.3,66.6,7.11,-13.85,1.86,0.51
20200528-145142,INFO,386,46.16,32.34,52.51,1025.48,25.3,66.6,7.04,-14.09,1.96,0.45
20200528-145221,INFO,387,45.62,32.45,53.29,1025.5,25.3,66.7,7.15,-13.41,1.84,0.57
20200528-145301,INFO,388,46.16,32.32,52.54,1025.44,25.3,66.7,7.02,-14.16,1.97,0.45
20200528-145341,INFO,389,45.62,32.27,52.76,1025.46,25.3,66.7,6.97,-13.94,1.92,0.51
20200528-145420,INFO,390,46.16,32.5,52.36,1025.46,25.2,66.7,7.3,-14.34,1.87,0.43
20200528-145500,INFO,391,45.62,32.37,52.74,1025.51,25.2,66.7,7.17,-13.96,1.85,0.51
20200528-145540,INFO,392,46.16,32.47,52.53,1025.48,25.2,66.8,7.27,-14.27,1.88,0.45
20200528-145619,INFO,393,46.16,32.41,52.46,1025.49,25.2,66.8,7.21,-14.34,1.91,0.44
20200528-145739,INFO,394,45.62,32.47,52.55,1025.49,25.2,66.8,7.27,-14.25,1.81,0.49
20200528-145818,INFO,395,45.62,32.36,52.6,1025.46,25.2,66.8,7.16,-14.2,1.85,0.49
20200528-145858,INFO,396,46.16,32.41,52.73,1025.49,25.2,66.8,7.21,-14.07,1.91,0.47
20200528-145938,INFO,397,46.16,32.45,52.6,1025.48,25.2,66.8,7.25,-14.2,1.89,0.45
20200528-150017,INFO,398,45.62,32.39,52.57,1025.5,25.2,66.8,7.19,-14.23,1.84,0.49
20200528-150057,INFO,399,46.16,32.32,52.95,1025.52,25.2,66.9,7.12,-13.95,1.94,0.49
20200528-150136,INFO,400,45.62,32.3,52.54,1025.51,25.2,66.8,7.1,-14.26,1.88,0.49
20200528-150216,INFO,401,45.62,32.47,53.16,1025.49,25.2,66.9,7.27,-13.74,1.81,0.55
20200528-150256,INFO,402,45.62,32.28,52.49,1025.49,25.2,66.9,7.08,-14.41,1.88,0.48
20200528-150455,INFO,403,46.16,32.41,52.81,1025.51,25.2,66.9,7.21,-14.09,1.91,0.47
20200528-150534,INFO,404,45.62,32.25,52.35,1025.49,25.2,66.9,7.05,-14.55,1.9,0.46
20200528-150614,INFO,405,46.16,32.27,52.79,1025.5,25.2,66.9,7.07,-14.11,1.96,0.47
20200528-150654,INFO,406,45.62,32.5,52.87,1025.49,25.1,66.9,7.4,-14.03,1.77,0.52
20200528-150733,INFO,407,45.62,32.3,51.82,1025.5,25.1,66.9,7.2,-15.08,1.85,0.41
20200528-150813,INFO,408,45.62,32.37,52.67,1025.45,25.1,66.9,7.27,-14.23,1.82,0.5
20200528-150853,INFO,409,45.08,32.36,52.75,1025.42,25.1,66.9,7.26,-14.15,1.75,0.54
20200528-150932,INFO,410,45.62,32.39,52.68,1025.42,25.2,67.0,7.19,-14.32,1.84,0.49
20200528-151012,INFO,411,45.62,32.25,52.73,1025.42,25.1,66.9,7.15,-14.17,1.87,0.5
20200528-151052,INFO,412,45.62,32.36,52.24,1025.4,25.1,66.9,7.26,-14.66,1.83,0.45
20200528-151131,INFO,413,45.62,32.32,52.66,1025.4,25.1,66.9,7.22,-14.24,1.84,0.49
20200528-151211,INFO,414,45.62,32.28,52.85,1025.42,25.1,66.9,7.18,-14.05,1.86,0.51
20200528-151330,INFO,415,45.62,32.14,53.06,1025.42,25.1,66.9,7.04,-13.84,1.91,0.54
20200528-151410,INFO,416,46.16,32.23,52.87,1025.4,25.1,66.9,7.13,-14.03,1.95,0.48
20200528-151450,INFO,417,45.62,32.25,52.68,1025.38,25.1,66.9,7.15,-14.22,1.87,0.5
20200528-151529,INFO,418,45.62,32.32,52.91,1025.38,25.1,67.0,7.22,-14.09,1.84,0.52
20200528-151609,INFO,419,45.62,32.16,52.97,1025.37,25.1,67.0,7.06,-14.03,1.91,0.52
20200528-151649,INFO,420,46.16,32.16,52.76,1025.35,25.1,67.0,7.06,-14.24,1.98,0.46
20200528-151728,INFO,421,45.62,32.07,53.17,1025.3,25.1,67.0,6.97,-13.83,1.94,0.55
20200528-151808,INFO,422,45.08,32.36,53.11,1025.36,25.1,67.0,7.26,-13.89,1.75,0.58
20200528-151848,INFO,423,46.16,32.3,52.83,1025.36,25.1,67.0,7.2,-14.17,1.93,0.47
20200528-151927,INFO,424,45.08,32.08,53.08,1025.35,25.1,67.0,6.98,-13.92,1.86,0.57
20200528-152007,INFO,425,45.62,32.14,53.31,1025.36,25.1,67.0,7.04,-13.69,1.91,0.56
20200528-152047,INFO,426,45.62,32.17,52.28,1025.34,25.1,67.0,7.07,-14.72,1.9,0.45
20200528-152126,INFO,427,45.62,32.21,52.74,1025.34,25.1,67.0,7.11,-14.26,1.89,0.5
20200528-152206,INFO,428,45.62,32.41,52.97,1025.33,25.1,67.0,7.31,-14.03,1.81,0.52
20200528-152246,INFO,429,45.62,32.17,52.73,1025.3,25.1,67.0,7.07,-14.27,1.9,0.5
20200528-152325,INFO,430,45.62,32.1,53.2,1025.34,25.1,67.0,7.0,-13.8,1.93,0.55
20200528-152405,INFO,431,46.16,32.12,53.4,1025.34,25.1,67.0,7.02,-13.6,2.0,0.53
20200528-152445,INFO,432,45.62,32.21,53.05,1025.29,25.1,67.1,7.11,-14.05,1.89,0.53
20200528-152524,INFO,433,45.62,32.19,53.03,1025.3,25.1,67.0,7.09,-13.97,1.89,0.53
20200528-152604,INFO,434,46.16,32.27,52.98,1025.31,25.1,67.0,7.17,-14.02,1.94,0.49
20200528-152644,INFO,435,45.08,32.27,52.81,1025.32,25.1,67.0,7.17,-14.19,1.79,0.54
20200528-152723,INFO,436,45.62,32.07,52.77,1025.36,25.1,67.0,6.97,-14.23,1.94,0.5
20200528-152843,INFO,437,45.62,32.16,53.48,1025.36,25.1,67.1,7.06,-13.62,1.91,0.58
20200528-153002,INFO,438,45.08,32.27,53.11,1025.35,25.1,67.0,7.17,-13.89,1.79,0.58
20200528-153201,INFO,439,45.62,32.1,52.61,1025.31,25.1,67.1,7.0,-14.49,1.93,0.48
20200528-153241,INFO,440,45.62,32.17,53.2,1025.28,25.1,67.1,7.07,-13.9,1.9,0.55
20200528-153400,INFO,441,45.62,32.21,53.91,1025.27,25.1,67.1,7.11,-13.19,1.89,0.63
20200528-153439,INFO,442,45.62,32.41,52.34,1025.28,25.1,67.1,7.31,-14.76,1.81,0.46
20200528-153559,INFO,443,45.62,32.07,53.44,1025.21,25.1,67.4,6.97,-13.96,1.94,0.56
20200528-153638,INFO,444,46.16,32.05,53.21,1025.24,25.1,67.1,6.95,-13.89,2.03,0.51
20200528-153718,INFO,445,45.62,32.08,53.16,1025.24,25.1,67.1,6.98,-13.94,1.94,0.54
20200528-153758,INFO,446,45.62,31.99,53.02,1025.25,25.1,67.0,6.89,-13.98,1.98,0.53
20200528-153837,INFO,447,45.62,32.08,53.23,1025.23,25.1,67.1,6.98,-13.87,1.94,0.55
20200528-154116,INFO,448,45.08,32.12,53.38,1025.21,25.0,67.5,7.12,-14.12,1.82,0.59
20200528-154156,INFO,449,46.16,32.03,53.22,1025.22,25.0,67.6,7.03,-14.38,2.01,0.49
20200528-154315,INFO,450,45.62,32.03,53.61,1025.14,25.0,67.7,7.03,-14.09,1.93,0.57
20200528-154355,INFO,451,45.62,32.28,53.33,1025.17,25.0,67.7,7.28,-14.37,1.83,0.54
20200528-154554,INFO,452,46.16,31.98,53.55,1025.1,25.0,67.9,6.98,-14.35,2.03,0.51
20200528-154633,INFO,453,45.62,32.03,53.51,1025.12,24.9,67.9,7.13,-14.39,1.91,0.55
20200528-154713,INFO,454,46.16,32.05,53.66,1025.15,24.9,67.8,7.15,-14.14,1.97,0.53
20200528-154753,INFO,455,45.62,32.03,53.52,1025.13,24.9,67.9,7.13,-14.38,1.91,0.55
20200528-154832,INFO,456,46.16,32.05,53.57,1025.16,25.0,67.9,7.05,-14.33,2.0,0.52
20200528-154912,INFO,457,46.16,31.99,53.21,1025.14,24.9,67.9,7.09,-14.69,2.0,0.48
20200528-154952,INFO,458,46.16,32.03,53.37,1025.11,24.9,67.9,7.13,-14.53,1.98,0.5
20200528-155031,INFO,459,45.08,31.96,53.71,1025.08,24.9,67.9,7.06,-14.19,1.86,0.61
20200528-155111,INFO,460,45.62,32.03,52.93,1025.13,24.9,67.9,7.13,-14.97,1.91,0.49
20200528-155151,INFO,461,45.62,31.94,54.36,1025.1,24.9,67.9,7.04,-13.54,1.94,0.65
20200528-155230,INFO,462,45.62,31.87,53.63,1025.11,24.9,67.9,6.97,-14.27,1.97,0.56
20200528-155310,INFO,463,45.08,32.03,53.82,1025.08,24.9,68.0,7.13,-14.18,1.83,0.62
20200528-155350,INFO,464,45.08,31.92,53.68,1025.07,24.9,67.9,7.02,-14.22,1.87,0.6
20200528-155429,INFO,465,45.08,32.03,53.53,1025.1,24.9,68.0,7.13,-14.47,1.83,0.58
20200528-155509,INFO,466,45.08,31.85,53.69,1025.11,24.9,68.0,6.95,-14.31,1.9,0.6
20200528-155549,INFO,467,45.62,31.9,53.55,1025.07,24.9,68.0,7.0,-14.45,1.96,0.55
20200528-155628,INFO,468,45.62,31.87,53.4,1025.08,24.9,68.0,6.97,-14.6,1.97,0.53
20200528-155708,INFO,469,45.62,31.88,53.81,1025.04,24.9,68.1,6.98,-14.29,1.97,0.57
20200528-155748,INFO,470,45.08,31.92,53.57,1025.03,24.9,68.0,7.02,-14.43,1.87,0.59
20200528-155827,INFO,471,45.08,31.94,54.66,1025.02,24.9,68.1,7.04,-13.44,1.87,0.71
20200528-155907,INFO,472,46.16,31.99,53.48,1025.04,24.9,68.1,7.09,-14.62,2.0,0.5
20200528-155947,INFO,473,45.62,31.87,53.7,1025.05,24.9,68.1,6.97,-14.4,1.97,0.56
20200528-160026,INFO,474,45.62,31.94,53.85,1025.01,24.9,68.1,7.04,-14.25,1.94,0.58
20200528-160106,INFO,475,45.62,31.94,53.85,1025.0,24.9,68.1,7.04,-14.25,1.94,0.58
20200528-160146,INFO,476,45.62,31.99,53.91,1025.0,24.9,68.1,7.09,-14.19,1.92,0.58
20200528-160225,INFO,477,45.08,31.87,53.86,1024.96,24.9,68.1,6.97,-14.24,1.9,0.62
20200528-160305,INFO,478,45.08,31.98,53.84,1024.95,24.9,68.2,7.08,-14.36,1.85,0.61
20200528-160345,INFO,479,46.16,31.98,53.82,1024.95,24.9,68.4,7.08,-14.58,2.0,0.53
20200528-160424,INFO,480,46.16,32.01,53.65,1024.95,24.9,68.3,7.11,-14.65,1.99,0.51
20200528-160504,INFO,481,46.16,31.85,54.02,1024.9,24.9,68.3,6.95,-14.28,2.06,0.55
20200528-160623,INFO,482,45.62,31.81,54.13,1024.9,24.9,68.1,6.91,-13.97,2.0,0.61
20200528-160703,INFO,483,45.62,31.88,53.78,1024.91,24.9,68.1,6.98,-14.32,1.97,0.57
20200528-160742,INFO,484,45.62,31.87,53.91,1024.87,24.9,68.1,6.97,-14.19,1.97,0.58
20200528-160822,INFO,485,45.62,31.94,53.9,1024.87,24.9,68.1,7.04,-14.2,1.94,0.58
20200528-160902,INFO,486,46.16,31.98,53.74,1024.88,24.9,68.0,7.08,-14.26,2.0,0.53
20200528-160941,INFO,487,45.08,31.83,54.08,1024.87,24.9,68.0,6.93,-13.92,1.91,0.65
20200528-161101,INFO,488,45.62,31.87,53.98,1024.85,24.9,68.0,6.97,-14.02,1.97,0.6
20200528-161140,INFO,489,45.62,31.9,54.02,1024.83,24.9,67.9,7.0,-13.88,1.96,0.61
20200528-161220,INFO,490,45.62,31.92,53.9,1024.82,24.9,67.9,7.02,-14.0,1.95,0.59
20200528-161300,INFO,491,45.08,31.9,54.06,1024.81,24.9,67.9,7.0,-13.84,1.88,0.65
20200528-161339,INFO,492,45.08,31.87,53.74,1024.82,24.9,67.9,6.97,-14.16,1.9,0.61
20200528-161419,INFO,493,45.08,31.94,53.32,1024.82,24.9,67.9,7.04,-14.58,1.87,0.57
20200528-161459,INFO,494,45.62,31.85,53.86,1024.83,24.9,67.9,6.95,-14.04,1.98,0.59
20200528-161538,INFO,495,45.62,31.85,54.18,1024.81,24.9,67.9,6.95,-13.72,1.98,0.62
20200528-161618,INFO,496,45.08,31.87,53.89,1024.76,24.9,67.9,6.97,-14.01,1.9,0.63
20200528-161658,INFO,497,45.62,31.88,53.75,1024.84,24.9,67.8,6.98,-14.05,1.97,0.58
20200528-161737,INFO,498,45.08,31.98,54.34,1024.77,24.9,67.8,7.08,-13.46,1.85,0.69
20200528-161817,INFO,499,45.62,32.07,53.42,1024.77,24.9,67.7,7.17,-14.28,1.89,0.55
20200528-161857,INFO,500,45.62,32.01,53.81,1024.78,24.9,67.7,7.11,-13.89,1.91,0.59
20200528-161936,INFO,501,45.62,31.99,53.37,1024.76,24.9,67.8,7.09,-14.43,1.92,0.54
20200528-162016,INFO,502,45.08,32.07,53.46,1024.77,24.9,67.7,7.17,-14.24,1.81,0.59
20200528-162056,INFO,503,45.08,31.88,53.5,1024.77,24.9,67.7,6.98,-14.2,1.89,0.59
