20200525-095548,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200525-130332,INFO,252,45.62,32.17,55.1,1028.15,25.6,68.5,6.57,-13.40,2.05,0.71
20200525-130411,INFO,253,46.16,32.27,54.8,1028.18,25.6,68.6,6.67,-13.80,2.08,0.63
20200525-130451,INFO,254,46.16,32.32,54.5,1028.2,25.6,68.5,6.72,-14.00,2.06,0.60
20200525-130530,INFO,255,46.16,32.32,54.66,1028.2,25.7,68.5,6.62,-13.84,2.09,0.61
20200525-130610,INFO,256,45.62,32.19,54.87,1028.2,25.7,68.6,6.49,-13.73,2.07,0.67
20200525-130650,INFO,257,45.62,32.34,54.81,1028.23,25.7,68.6,6.64,-13.79,2.00,0.67
20200525-130729,INFO,258,45.62,32.23,54.73,1028.25,25.6,68.4,6.63,-13.67,2.02,0.67
20200525-130809,INFO,259,45.62,32.25,54.55,1028.18,25.7,68.5,6.55,-13.95,2.04,0.64
20200525-130849,INFO,260,46.16,32.32,54.65,1028.18,25.7,68.6,6.62,-13.95,2.09,0.61
20200525-130928,INFO,261,46.16,32.39,54.81,1028.17,25.7,68.5,6.69,-13.69,2.06,0.63
20200525-131008,INFO,262,46.16,32.5,54.21,1028.19,25.7,68.5,6.80,-14.29,2.01,0.56
20200525-131048,INFO,263,46.16,32.43,54.22,1028.2,25.7,68.5,6.73,-14.28,2.04,0.56
20200525-131127,INFO,264,45.62,32.48,54.08,1028.16,25.7,68.5,6.78,-14.42,1.94,0.59
20200525-131207,INFO,265,46.16,32.59,54.19,1028.18,25.6,68.5,6.99,-14.31,1.94,0.56
20200525-131247,INFO,266,46.16,32.39,54.24,1028.15,25.7,68.5,6.69,-14.26,2.06,0.57
20200525-131326,INFO,267,45.62,32.41,54.35,1028.22,25.7,68.5,6.71,-14.15,1.97,0.62
20200525-131406,INFO,268,46.16,32.47,53.79,1028.16,25.7,68.5,6.77,-14.71,2.02,0.52
20200525-131446,INFO,269,46.16,32.43,54.18,1028.18,25.7,68.5,6.73,-14.32,2.04,0.56
20200525-131525,INFO,270,46.16,32.52,54.41,1028.19,25.7,68.5,6.82,-14.09,2.00,0.59
20200525-131605,INFO,271,46.16,32.5,54.27,1028.19,25.7,68.6,6.80,-14.33,2.01,0.57
20200525-131645,INFO,272,46.16,32.56,54.15,1028.15,25.7,68.5,6.86,-14.35,1.98,0.56
20200525-131724,INFO,273,45.62,32.63,53.61,1028.14,25.7,68.7,6.93,-15.09,1.87,0.53
20200525-131804,INFO,274,45.62,32.59,54.06,1028.16,25.7,68.5,6.89,-14.44,1.89,0.58
20200525-131844,INFO,275,46.16,32.59,54.14,1028.15,25.7,68.5,6.89,-14.36,1.97,0.56
20200525-131923,INFO,276,46.16,32.54,54.08,1028.14,25.7,68.5,6.84,-14.42,1.99,0.55
20200525-132043,INFO,277,45.62,32.52,53.87,1028.11,25.7,68.6,6.82,-14.73,1.92,0.56
20200525-132122,INFO,278,46.7,32.45,53.95,1028.11,25.7,68.6,6.75,-14.65,2.11,0.49
20200525-132202,INFO,279,46.16,32.52,53.87,1028.17,25.7,68.6,6.82,-14.73,2.00,0.52
20200525-132242,INFO,280,46.16,32.54,53.84,1028.17,25.7,68.6,6.84,-14.76,1.99,0.52
20200525-132321,INFO,281,45.62,32.54,54.3,1028.2,25.7,68.6,6.84,-14.30,1.91,0.61
20200525-132401,INFO,282,46.16,32.43,54.15,1028.18,25.7,68.6,6.73,-14.45,2.04,0.55
20200525-132441,INFO,283,46.16,32.48,54.35,1028.21,25.7,68.6,6.78,-14.25,2.02,0.57
20200525-132520,INFO,284,46.16,32.54,54.17,1028.19,25.7,68.6,6.84,-14.43,1.99,0.56
20200525-132600,INFO,285,46.16,32.54,54.32,1028.22,25.7,68.5,6.84,-14.18,1.99,0.58
20200525-132640,INFO,286,46.16,32.41,54.44,1028.21,25.8,68.7,6.61,-14.26,2.08,0.58
20200525-132719,INFO,287,46.16,32.32,54.3,1028.24,25.8,68.6,6.52,-14.30,2.12,0.57
20200525-132759,INFO,288,46.16,32.45,54.56,1028.2,25.8,68.6,6.65,-14.04,2.06,0.60
20200525-132839,INFO,289,46.16,32.59,54.52,1028.22,25.8,68.6,6.79,-14.08,2.00,0.59
20200525-132918,INFO,290,46.16,32.61,54.21,1028.24,25.7,68.5,6.91,-14.29,1.96,0.56
20200525-133038,INFO,291,46.16,32.54,54.17,1028.18,25.8,68.6,6.74,-14.43,2.02,0.56
20200525-133157,INFO,292,46.16,32.59,54.31,1028.23,25.8,68.6,6.79,-14.29,2.00,0.57
20200525-133237,INFO,293,46.16,32.59,54.02,1028.28,25.8,68.6,6.79,-14.58,2.00,0.54
20200525-133316,INFO,294,46.16,32.7,53.98,1028.29,25.8,68.6,6.90,-14.62,1.95,0.53
20200525-133356,INFO,295,45.62,32.7,54.07,1028.28,25.8,68.6,6.90,-14.53,1.87,0.58
20200525-133515,INFO,296,46.16,32.76,53.93,1028.26,25.8,68.5,6.96,-14.57,1.93,0.53
20200525-133555,INFO,297,46.16,32.65,53.93,1028.33,25.8,68.6,6.85,-14.67,1.97,0.53
20200525-133635,INFO,298,46.16,32.66,54.02,1028.31,25.8,68.5,6.86,-14.48,1.97,0.54
20200525-133714,INFO,299,46.16,32.7,54.33,1028.29,25.8,68.6,6.90,-14.27,1.95,0.57
20200525-133754,INFO,300,46.16,32.68,53.09,1028.28,25.8,68.6,6.88,-15.51,1.96,0.45
20200525-133834,INFO,301,46.16,32.74,54.12,1028.29,25.8,68.5,6.94,-14.38,1.93,0.55
20200525-133913,INFO,302,46.16,32.74,54.14,1028.32,25.8,68.5,6.94,-14.36,1.93,0.56
20200525-133953,INFO,303,46.16,32.61,53.43,1028.31,25.8,68.5,6.81,-15.07,1.99,0.48
20200525-134033,INFO,304,45.62,32.79,53.43,1028.27,25.8,68.5,6.99,-15.07,1.84,0.52
20200525-134112,INFO,305,46.7,32.72,53.73,1028.3,25.8,68.5,6.92,-14.77,2.02,0.48
20200525-134152,INFO,306,46.16,32.77,53.65,1028.3,25.8,68.6,6.97,-14.95,1.92,0.50
20200525-134231,INFO,307,46.16,32.85,53.81,1028.35,25.8,68.6,7.05,-14.79,1.89,0.52
20200525-134311,INFO,308,46.7,32.86,53.84,1028.36,25.8,68.6,7.06,-14.76,1.96,0.48
20200525-134351,INFO,309,46.16,32.85,53.64,1028.3,25.9,68.6,6.95,-14.96,1.92,0.50
20200525-134430,INFO,310,46.16,32.77,57.14,1028.31,25.8,68.5,6.97,-11.36,1.92,0.97
20200525-134510,INFO,311,46.16,32.65,53.91,1028.36,25.8,68.5,6.85,-14.59,1.97,0.53
20200525-134550,INFO,312,46.16,32.86,53.96,1028.33,25.9,68.7,6.96,-14.74,1.91,0.53
20200525-134629,INFO,313,46.16,32.85,53.54,1028.32,25.8,68.5,7.05,-14.96,1.89,0.49
20200525-134709,INFO,314,46.16,32.66,54.0,1028.34,25.8,68.6,6.86,-14.60,1.97,0.54
20200525-134749,INFO,315,46.16,32.57,53.77,1028.32,25.8,68.5,6.77,-14.73,2.01,0.52
20200525-134828,INFO,316,45.62,32.54,54.45,1028.33,25.8,68.8,6.74,-14.35,1.94,0.62
20200525-134908,INFO,317,45.62,32.66,54.14,1028.34,25.8,68.7,6.86,-14.56,1.89,0.59
20200525-134948,INFO,318,46.7,32.66,54.17,1028.34,25.8,68.6,6.86,-14.43,2.05,0.52
20200525-135027,INFO,319,46.16,32.47,54.61,1028.33,25.8,68.6,6.67,-13.99,2.05,0.60
20200525-135107,INFO,320,46.16,32.54,54.54,1028.34,25.9,68.6,6.64,-14.06,2.05,0.60
20200525-135147,INFO,321,46.16,32.65,54.38,1028.36,25.9,68.7,6.75,-14.32,2.00,0.57
20200525-135226,INFO,322,46.16,32.66,54.29,1028.31,25.8,68.6,6.86,-14.31,1.97,0.57
20200525-135425,INFO,323,46.16,32.76,54.45,1028.35,25.9,68.7,6.86,-14.25,1.95,0.58
20200525-135545,INFO,324,46.16,32.86,53.91,1028.35,25.9,68.7,6.96,-14.79,1.91,0.52
20200525-135624,INFO,325,46.7,33.01,53.59,1028.36,25.9,68.7,7.11,-15.11,1.93,0.46
20200525-135704,INFO,326,46.16,32.97,53.69,1028.37,25.9,68.7,7.07,-15.01,1.87,0.50
20200525-135744,INFO,327,46.7,32.79,53.58,1028.34,25.8,68.6,6.99,-15.02,1.99,0.46
20200525-135823,INFO,328,46.7,32.81,53.69,1028.34,25.8,68.6,7.01,-14.91,1.98,0.47
20200525-135903,INFO,329,46.16,32.85,53.6,1028.33,25.9,68.7,6.95,-15.10,1.92,0.49
20200525-135943,INFO,330,46.16,32.88,53.37,1028.35,25.8,68.6,7.08,-15.23,1.88,0.47
20200525-140022,INFO,331,46.16,33.05,53.34,1028.31,25.9,68.7,7.15,-15.36,1.83,0.47
20200525-140102,INFO,332,46.16,32.81,53.63,1028.28,25.8,68.6,7.01,-14.97,1.90,0.50
20200525-140142,INFO,333,45.62,32.92,53.98,1028.31,25.8,68.6,7.12,-14.62,1.78,0.57
20200525-140221,INFO,334,46.16,33.05,53.3,1028.3,25.8,68.7,7.25,-15.40,1.81,0.46
20200525-140301,INFO,335,46.7,32.92,53.4,1028.34,25.9,68.8,7.02,-15.40,1.96,0.44
20200525-140341,INFO,336,46.16,32.86,53.76,1028.32,25.8,68.6,7.06,-14.84,1.88,0.51
20200525-140420,INFO,337,46.16,32.94,53.53,1028.31,25.9,68.7,7.04,-15.17,1.88,0.49
20200525-140500,INFO,338,46.16,32.97,53.73,1028.32,25.9,68.7,7.07,-14.97,1.87,0.51
20200525-162550,INFO,339,42.93,29.94,62.28,1027.51,25.2,71.2,4.74,-8.92,2.74,2.17
20200525-162630,INFO,340,43.47,30.18,62.12,1027.55,25.2,71.2,4.98,-9.08,2.67,2.05
20200525-162709,INFO,341,43.47,30.41,61.63,1027.52,25.2,71.3,5.21,-9.67,2.51,1.88
20200525-162749,INFO,342,43.47,30.69,61.18,1027.56,25.2,71.1,5.49,-9.92,2.33,1.79
20200525-162829,INFO,343,43.47,30.69,60.2,1027.55,25.2,71.0,5.49,-10.80,2.33,1.55
20200525-162908,INFO,344,44.01,30.81,59.75,1027.6,25.2,70.9,5.61,-11.15,2.35,1.41
20200525-162948,INFO,345,44.01,30.87,59.18,1027.54,25.2,70.7,5.67,-11.52,2.32,1.32
20200525-163028,INFO,346,44.55,30.99,59.17,1027.52,25.2,70.3,5.79,-11.13,2.34,1.31
20200525-163107,INFO,347,44.01,30.96,58.82,1027.54,25.2,70.3,5.76,-11.48,2.27,1.29
20200525-163147,INFO,348,44.55,31.07,58.44,1027.55,25.1,70.4,5.97,-11.96,2.26,1.16
20200525-163227,INFO,349,44.01,31.14,58.5,1027.55,25.2,70.6,5.94,-12.10,2.17,1.20
20200525-163306,INFO,350,45.08,31.12,58.1,1027.55,25.1,70.5,6.02,-12.40,2.32,1.05
20200525-163346,INFO,351,44.55,31.21,58.66,1027.52,25.1,70.5,6.11,-11.84,2.18,1.19
20200525-163426,INFO,352,44.01,31.09,58.06,1027.5,25.1,70.5,5.99,-12.44,2.16,1.13
20200525-163505,INFO,353,44.55,31.05,57.16,1027.54,25.1,70.7,5.95,-13.54,2.27,0.93
20200525-163545,INFO,354,44.01,31.32,58.26,1027.54,25.2,70.6,6.12,-12.34,2.07,1.15
20200525-163625,INFO,355,44.01,31.47,57.42,1027.49,25.2,70.6,6.27,-13.18,2.00,1.02
20200525-163704,INFO,356,44.55,31.43,57.65,1027.49,25.2,70.6,6.23,-12.95,2.11,1.01
20200525-163744,INFO,357,45.08,31.58,57.47,1027.49,25.2,70.6,6.38,-13.13,2.12,0.94
20200525-163823,INFO,358,44.55,31.54,57.32,1027.51,25.2,70.6,6.34,-13.28,2.05,0.96
20200525-163943,INFO,359,44.55,31.67,56.54,1027.46,25.2,70.7,6.47,-14.16,1.99,0.85
20200525-164142,INFO,360,44.55,31.7,57.13,1027.51,25.1,70.8,6.60,-13.67,1.95,0.92
20200525-164221,INFO,361,45.08,31.7,56.81,1027.49,25.2,70.8,6.50,-13.99,2.06,0.84
20200525-164301,INFO,362,45.08,31.61,56.5,1027.51,25.1,70.7,6.51,-14.20,2.07,0.80
20200525-164420,INFO,363,45.08,31.56,56.82,1027.51,25.2,70.9,6.36,-14.08,2.13,0.83
20200525-164619,INFO,364,45.08,31.78,56.86,1027.49,25.1,70.9,6.68,-14.04,1.99,0.84
20200525-164659,INFO,365,45.08,31.68,56.4,1027.49,25.1,70.9,6.58,-14.50,2.04,0.78
20200525-164818,INFO,366,44.55,31.68,56.55,1027.49,25.1,70.9,6.58,-14.35,1.96,0.84
20200525-164858,INFO,367,45.08,31.74,56.3,1027.5,25.1,71.0,6.64,-14.70,2.01,0.76
20200525-165017,INFO,368,45.08,31.87,56.47,1027.43,25.1,71.0,6.77,-14.53,1.95,0.78
20200525-165057,INFO,369,45.62,31.83,56.52,1027.45,25.1,71.0,6.73,-14.48,2.05,0.75
20200525-165256,INFO,370,45.08,31.9,55.56,1027.44,25.1,71.0,6.80,-15.44,1.94,0.68
20200525-165336,INFO,371,45.08,31.88,56.17,1027.41,25.1,71.0,6.78,-14.83,1.95,0.75
20200525-165415,INFO,372,45.08,31.87,56.41,1027.4,25.1,71.0,6.77,-14.59,1.95,0.78
20200525-165535,INFO,373,45.08,31.9,56.23,1027.36,25.1,71.1,6.80,-14.87,1.94,0.75
20200525-165614,INFO,374,45.08,31.88,56.86,1027.38,25.1,71.0,6.78,-14.14,1.95,0.83
20200525-165813,INFO,375,45.08,31.9,55.52,1027.33,25.1,71.1,6.80,-15.58,1.94,0.67
20200525-165853,INFO,376,45.08,31.92,55.97,1027.38,25.1,71.0,6.82,-15.03,1.93,0.72
20200525-165933,INFO,377,45.62,31.85,56.04,1027.31,25.1,71.0,6.75,-14.96,2.04,0.70
20200525-170052,INFO,378,45.08,32.01,56.39,1027.32,25.1,71.0,6.91,-14.61,1.89,0.77
20200525-170132,INFO,379,45.08,31.92,55.72,1027.32,25.1,71.1,6.82,-15.38,1.93,0.69
20200525-170211,INFO,380,45.08,31.99,56.01,1027.27,25.1,71.0,6.89,-14.99,1.90,0.73
20200525-170251,INFO,381,45.08,31.99,55.9,1027.29,25.1,71.0,6.89,-15.10,1.90,0.72
20200525-170331,INFO,382,45.62,31.99,55.86,1027.27,25.1,71.0,6.89,-15.14,1.98,0.68
20200525-170410,INFO,383,45.62,31.83,55.96,1027.32,25.1,71.0,6.73,-15.04,2.05,0.69
20200525-170530,INFO,384,45.08,31.85,56.06,1027.21,25.1,71.0,6.75,-14.94,1.96,0.73
20200525-170609,INFO,385,45.62,31.99,55.76,1027.2,25.1,71.1,6.89,-15.34,1.98,0.66
20200525-170649,INFO,386,45.08,31.85,55.94,1027.22,25.1,71.1,6.75,-15.16,1.96,0.72
20200525-170729,INFO,387,45.08,31.92,55.95,1027.21,25.1,71.1,6.82,-15.15,1.93,0.72
20200525-170808,INFO,388,45.62,31.96,54.58,1027.23,25.1,71.1,6.86,-16.52,1.99,0.54
20200525-170848,INFO,389,45.62,31.96,55.68,1027.22,25.1,71.1,6.86,-15.42,1.99,0.65
20200525-170928,INFO,390,46.16,31.92,55.59,1027.19,25.1,71.1,6.82,-15.51,2.09,0.61
20200525-171007,INFO,391,45.08,32.05,55.41,1027.16,25.1,71.1,6.95,-15.69,1.87,0.66
20200525-171047,INFO,392,45.62,32.08,55.7,1027.18,25.1,71.0,6.98,-15.30,1.94,0.66
20200525-171127,INFO,393,45.62,31.98,56.24,1027.2,25.1,70.9,6.88,-14.66,1.98,0.72
20200525-171246,INFO,394,45.08,31.98,55.86,1027.21,25.1,71.0,6.88,-15.14,1.90,0.71
20200525-171326,INFO,395,45.08,31.94,55.33,1027.17,25.1,71.1,6.84,-15.77,1.92,0.65
20200525-171405,INFO,396,45.08,31.9,55.96,1027.21,25.1,71.1,6.80,-15.14,1.94,0.72
20200525-171445,INFO,397,45.08,31.96,55.52,1027.19,25.1,71.0,6.86,-15.48,1.91,0.67
20200525-171644,INFO,398,45.08,31.94,55.81,1027.26,25.1,71.1,6.84,-15.29,1.92,0.70
20200525-171724,INFO,399,46.16,31.96,55.44,1027.32,25.1,71.0,6.86,-15.56,2.07,0.60
20200525-171803,INFO,400,45.08,31.99,55.91,1027.27,25.2,71.1,6.79,-15.19,1.93,0.71
20200525-171843,INFO,401,45.08,32.05,55.81,1027.26,25.1,71.0,6.95,-15.19,1.87,0.71
20200525-171923,INFO,402,45.62,31.9,55.86,1027.26,25.1,71.1,6.80,-15.24,2.02,0.67
20200525-172002,INFO,403,45.62,31.9,55.85,1027.29,25.1,71.1,6.80,-15.25,2.02,0.67
20200525-172042,INFO,404,45.08,31.99,55.79,1027.25,25.1,71.2,6.89,-15.41,1.90,0.70
20200525-172122,INFO,405,45.08,31.94,56.03,1027.17,25.2,71.1,6.74,-15.07,1.95,0.73
20200525-172201,INFO,406,45.62,32.01,56.07,1027.18,25.1,71.2,6.91,-15.13,1.97,0.69
20200525-172241,INFO,407,45.62,31.92,55.89,1027.22,25.2,71.2,6.72,-15.31,2.04,0.67
20200525-172320,INFO,408,45.62,32.01,55.86,1027.26,25.1,71.0,6.91,-15.14,1.97,0.68
20200525-172400,INFO,409,45.08,31.94,55.83,1027.27,25.1,71.2,6.84,-15.37,1.92,0.70
20200525-172440,INFO,410,45.08,31.92,55.8,1027.27,25.1,71.3,6.82,-15.50,1.93,0.69
20200525-172519,INFO,411,45.62,32.01,55.53,1027.29,25.1,71.3,6.91,-15.77,1.97,0.63
20200525-172559,INFO,412,45.08,32.08,55.68,1027.28,25.1,71.3,6.98,-15.62,1.86,0.68
20200525-172639,INFO,413,45.62,31.99,55.76,1027.3,25.1,71.3,6.89,-15.54,1.98,0.65
20200525-172718,INFO,414,45.08,32.01,55.6,1027.3,25.1,71.3,6.91,-15.70,1.89,0.67
20200525-172758,INFO,415,45.62,32.08,56.45,1027.31,25.1,71.4,6.98,-14.95,1.94,0.72
20200525-172838,INFO,416,45.08,32.03,55.88,1027.29,25.2,71.2,6.83,-15.32,1.91,0.70
20200525-172917,INFO,417,46.16,32.08,55.85,1027.32,25.2,71.4,6.88,-15.55,2.05,0.62
20200525-172957,INFO,418,45.08,32.03,55.63,1027.27,25.2,71.4,6.83,-15.77,1.91,0.67
20200525-173037,INFO,419,45.62,32.05,55.85,1027.31,25.1,71.3,6.95,-15.45,1.95,0.66
20200525-173156,INFO,420,45.08,32.12,55.7,1027.3,25.2,71.3,6.92,-15.60,1.87,0.68
20200525-173236,INFO,421,45.08,31.94,55.74,1027.28,25.2,71.1,6.74,-15.36,1.95,0.69
20200525-173315,INFO,422,45.62,32.07,56.1,1027.23,25.2,71.2,6.87,-15.10,1.97,0.69
20200525-173355,INFO,423,45.08,32.01,56.34,1027.24,25.2,71.4,6.81,-15.06,1.92,0.75
20200525-173435,INFO,424,45.62,31.99,55.7,1027.19,25.2,71.3,6.79,-15.60,2.01,0.65
20200525-173514,INFO,425,45.08,32.05,55.76,1027.2,25.1,71.1,6.95,-15.34,1.87,0.70
20200525-173554,INFO,426,45.08,32.03,55.57,1027.19,25.2,71.2,6.83,-15.63,1.91,0.67
20200525-173634,INFO,427,45.62,32.07,55.56,1027.18,25.2,71.3,6.87,-15.74,1.97,0.63
20200525-173713,INFO,428,45.62,32.05,55.75,1027.17,25.2,71.3,6.85,-15.55,1.98,0.65
20200525-173753,INFO,429,45.62,32.01,56.05,1027.16,25.2,71.4,6.81,-15.35,2.00,0.68
20200525-173912,INFO,430,45.62,31.99,55.84,1027.11,25.2,71.1,6.79,-15.26,2.01,0.67
20200525-173952,INFO,431,45.62,31.99,55.97,1027.14,25.2,71.2,6.79,-15.23,2.01,0.68
20200525-174032,INFO,432,45.62,31.96,56.21,1027.12,25.2,71.3,6.76,-15.09,2.02,0.70
20200525-174111,INFO,433,45.08,32.08,55.91,1027.12,25.2,71.2,6.88,-15.29,1.89,0.71
20200525-174231,INFO,434,45.08,32.1,54.42,1027.12,25.1,71.2,7.00,-16.78,1.85,0.56
20200525-174310,INFO,435,45.62,32.12,55.1,1027.16,25.2,70.9,6.92,-15.80,1.95,0.60
20200525-174350,INFO,436,45.08,32.03,55.48,1027.12,25.2,71.1,6.83,-15.62,1.91,0.67
20200525-174430,INFO,437,46.16,32.05,55.7,1027.18,25.2,71.2,6.85,-15.50,2.06,0.62
20200525-174509,INFO,438,45.62,31.9,55.21,1027.18,25.2,71.3,6.70,-16.09,2.05,0.60
20200525-174549,INFO,439,45.62,32.05,56.36,1027.13,25.2,71.3,6.85,-14.94,1.98,0.72
20200525-174629,INFO,440,45.62,31.96,55.7,1027.14,25.2,71.2,6.76,-15.50,2.02,0.65
20200525-174708,INFO,441,45.62,32.16,55.63,1027.11,25.2,71.3,6.96,-15.67,1.93,0.64
20200525-174748,INFO,442,45.08,32.07,55.64,1027.11,25.1,71.2,6.97,-15.56,1.87,0.68
20200525-174907,INFO,443,46.16,32.12,55.75,1027.13,25.2,71.4,6.92,-15.65,2.03,0.61
20200525-175106,INFO,444,45.08,32.17,55.67,1027.05,25.2,71.3,6.97,-15.63,1.85,0.68
20200525-175146,INFO,445,45.08,31.99,55.89,1027.04,25.2,71.3,6.79,-15.41,1.93,0.70
20200525-175226,INFO,446,45.62,31.56,56.62,1027.04,25.2,71.4,6.36,-14.78,2.21,0.74
20200525-175345,INFO,447,45.08,31.83,56.63,1026.99,25.2,71.4,6.63,-14.77,2.00,0.78
20200525-175425,INFO,448,45.62,31.87,56.19,1027.02,25.2,71.4,6.67,-15.21,2.06,0.69
20200525-175504,INFO,449,45.62,31.81,57.12,1026.98,25.2,71.4,6.61,-14.28,2.09,0.81
20200525-175544,INFO,450,45.62,31.85,56.63,1026.96,25.3,71.9,6.55,-15.27,2.10,0.72
20200525-175623,INFO,451,45.08,32.03,56.22,1026.99,25.3,71.5,6.73,-15.28,1.94,0.73
20200525-175703,INFO,452,45.08,32.12,56.32,1027.01,25.3,71.4,6.82,-15.08,1.90,0.75
20200525-175822,INFO,453,45.62,32.27,56.23,1026.89,25.3,71.5,6.97,-15.27,1.92,0.69
20200525-175902,INFO,454,46.16,32.23,56.06,1026.89,25.3,71.8,6.93,-15.74,2.01,0.63
20200525-180021,INFO,455,46.16,32.32,55.97,1026.94,25.3,71.7,7.02,-15.73,1.97,0.62
20200525-180101,INFO,456,46.16,32.34,53.84,1026.93,25.4,71.6,6.94,-17.76,1.99,0.43
20200525-180141,INFO,457,46.16,32.25,55.79,1026.87,25.4,71.7,6.85,-15.91,2.03,0.61
20200525-180220,INFO,458,46.16,32.48,55.64,1026.87,25.4,71.5,7.08,-15.86,1.93,0.60
20200525-180300,INFO,459,45.62,32.45,55.34,1026.77,25.4,71.4,7.05,-16.06,1.87,0.61
20200525-180340,INFO,460,45.62,32.47,55.43,1026.84,25.4,71.6,7.07,-16.17,1.86,0.61
20200525-180459,INFO,461,46.16,32.48,55.48,1026.78,25.4,71.2,7.08,-15.72,1.93,0.59
20200525-180539,INFO,462,45.62,32.43,55.63,1026.78,25.5,71.2,6.93,-15.57,1.90,0.64
20200525-180618,INFO,463,46.16,32.54,55.32,1026.74,25.5,71.4,7.04,-16.08,1.93,0.57
20200525-180658,INFO,464,45.62,32.59,55.48,1026.77,25.5,71.4,7.09,-15.92,1.84,0.62
20200525-180738,INFO,465,45.08,32.48,54.75,1026.73,25.5,71.4,6.98,-16.65,1.81,0.58
20200525-180937,INFO,466,46.16,32.48,55.3,1026.75,25.5,71.2,6.98,-15.90,1.96,0.57
20200525-181136,INFO,467,45.62,32.47,55.4,1026.73,25.5,71.2,6.97,-15.80,1.89,0.62
20200525-181215,INFO,468,46.16,32.48,55.56,1026.74,25.6,71.1,6.88,-15.54,1.99,0.60
20200525-181255,INFO,469,46.16,32.54,55.31,1026.71,25.5,71.1,7.04,-15.79,1.93,0.58
20200525-181414,INFO,470,45.62,32.63,55.43,1026.72,25.6,71.1,7.03,-15.67,1.85,0.63
20200525-181454,INFO,471,46.16,32.65,55.5,1026.75,25.6,71.1,7.05,-15.60,1.92,0.60
20200525-181534,INFO,472,46.16,32.66,55.27,1026.74,25.6,71.0,7.06,-15.73,1.91,0.58
20200525-181613,INFO,473,46.16,32.7,55.42,1026.73,25.6,71.2,7.10,-15.78,1.90,0.59
20200525-181653,INFO,474,46.16,32.63,55.88,1026.77,25.6,71.2,7.03,-15.32,1.92,0.63
20200525-181733,INFO,475,46.7,32.63,55.23,1026.72,25.6,71.0,7.03,-15.77,2.00,0.54
20200525-181812,INFO,476,46.16,32.61,55.26,1026.74,25.6,70.9,7.01,-15.64,1.93,0.58
20200525-181932,INFO,477,46.16,32.59,55.47,1026.74,25.6,71.1,6.99,-15.63,1.94,0.60
20200525-182011,INFO,478,46.16,32.65,55.58,1026.66,25.6,71.0,7.05,-15.42,1.92,0.61
20200525-182051,INFO,479,46.16,32.59,55.32,1026.69,25.7,71.2,6.89,-15.88,1.97,0.58
20200525-182131,INFO,480,46.16,32.47,55.18,1026.68,25.6,70.9,6.87,-15.72,1.99,0.57
20200525-182210,INFO,481,46.16,32.68,55.3,1026.62,25.6,70.9,7.08,-15.60,1.90,0.59
20200525-182250,INFO,482,46.16,32.63,55.29,1026.61,25.7,71.0,6.93,-15.71,1.95,0.58
20200525-182330,INFO,483,46.16,32.63,55.43,1026.59,25.7,70.9,6.93,-15.47,1.95,0.60
20200525-182409,INFO,484,46.7,32.66,55.21,1026.65,25.7,70.9,6.96,-15.69,2.02,0.54
20200525-182449,INFO,485,46.16,32.68,55.33,1026.65,25.7,70.9,6.98,-15.57,1.93,0.59
20200525-182529,INFO,486,46.16,32.66,55.26,1026.67,25.7,71.0,6.96,-15.74,1.94,0.58
20200525-182608,INFO,487,46.16,32.7,55.43,1026.64,25.7,70.8,7.00,-15.37,1.92,0.60
20200525-182648,INFO,488,46.16,32.61,55.81,1026.64,25.7,70.9,6.91,-15.09,1.96,0.64
20200525-182728,INFO,489,45.62,32.65,55.2,1026.61,25.7,70.9,6.95,-15.70,1.87,0.61
20200525-182807,INFO,490,46.16,32.7,55.16,1026.63,25.7,70.8,7.00,-15.64,1.92,0.58
20200525-182847,INFO,491,46.16,32.59,55.44,1026.62,25.7,70.8,6.89,-15.36,1.97,0.60
20200525-182927,INFO,492,45.62,32.77,55.12,1026.51,25.7,70.9,7.07,-15.78,1.82,0.60
20200525-183006,INFO,493,46.16,32.63,55.09,1026.57,25.8,70.9,6.83,-15.81,1.98,0.56
20200525-183046,INFO,494,46.16,32.66,55.04,1026.49,25.8,70.8,6.86,-15.76,1.97,0.56
20200525-183126,INFO,495,46.7,32.74,55.4,1026.51,25.7,70.8,7.04,-15.40,1.98,0.56
20200525-183205,INFO,496,46.7,32.52,55.31,1026.53,25.7,70.7,6.82,-15.39,2.08,0.56
20200525-183324,INFO,497,46.16,32.77,55.34,1026.5,25.7,70.6,7.07,-15.26,1.89,0.60
20200525-183523,INFO,498,46.16,32.74,55.18,1026.52,25.7,70.7,7.04,-15.52,1.91,0.58
20200525-183603,INFO,499,45.62,32.76,54.86,1026.48,25.7,70.7,7.06,-15.84,1.82,0.58
20200525-183643,INFO,500,46.16,32.79,55.07,1026.46,25.8,70.7,6.99,-15.63,1.91,0.57
20200525-183722,INFO,501,46.16,32.63,55.21,1026.52,25.8,70.8,6.83,-15.59,1.98,0.58
20200525-183802,INFO,502,45.62,32.76,54.89,1026.52,25.8,70.7,6.96,-15.81,1.85,0.59
20200525-183921,INFO,503,46.16,32.74,55.23,1026.5,25.8,70.6,6.94,-15.37,1.93,0.59
