20200529-090005,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200529-120550,INFO,252,44.55,30.69,53.84,1018.39,24.4,65.0,6.29,-11.16,2.2,0.83
20200529-120709,INFO,253,44.55,30.89,53.33,1018.41,24.4,65.4,6.49,-12.07,2.1,0.73
20200529-120749,INFO,254,44.55,30.9,53.14,1018.43,24.4,65.6,6.5,-12.46,2.1,0.69
20200529-120908,INFO,255,44.01,30.85,53.3,1018.47,24.4,65.5,6.45,-12.2,2.04,0.76
20200529-120948,INFO,256,44.55,31.05,53.13,1018.42,24.4,65.6,6.65,-12.47,2.03,0.69
20200529-121028,INFO,257,44.55,31.1,53.18,1018.42,24.3,65.6,6.8,-12.42,1.98,0.69
20200529-121107,INFO,258,45.08,31.07,53.02,1018.41,24.3,65.8,6.77,-12.78,2.07,0.62
20200529-121147,INFO,259,44.01,31.01,52.86,1018.35,24.3,65.8,6.71,-12.94,1.94,0.68
20200529-121306,INFO,260,44.01,30.69,52.48,1018.42,24.4,66.2,6.29,-13.72,2.12,0.62
20200529-121346,INFO,261,44.55,30.52,54.06,1018.34,24.4,66.1,6.12,-12.04,2.29,0.79
20200529-121426,INFO,262,44.55,30.43,55.26,1018.33,24.4,65.9,6.03,-10.64,2.34,1.01
20200529-121505,INFO,263,45.08,30.61,54.82,1018.35,24.4,67.4,6.21,-12.58,2.33,0.77
20200529-121545,INFO,264,45.08,30.87,54.57,1018.3,24.3,67.0,6.57,-12.43,2.16,0.76
20200529-121625,INFO,265,44.01,31.05,54.05,1018.3,24.3,67.0,6.75,-12.95,1.92,0.78
20200529-121704,INFO,266,45.08,30.94,54.05,1018.3,24.3,67.0,6.64,-12.95,2.13,0.69
20200529-121744,INFO,267,45.08,30.85,54.32,1018.25,24.3,66.9,6.55,-12.58,2.17,0.73
20200529-121903,INFO,268,44.55,30.5,55.01,1018.27,24.3,67.4,6.2,-12.39,2.27,0.84
20200529-121943,INFO,269,45.08,30.69,55.65,1018.26,24.3,67.5,6.39,-11.85,2.25,0.89
20200529-122023,INFO,270,44.55,30.89,54.61,1018.28,24.3,67.2,6.59,-12.59,2.07,0.8
20200529-122102,INFO,271,44.55,30.58,54.76,1018.26,24.4,66.9,6.18,-12.14,2.26,0.84
20200529-122142,INFO,272,44.01,30.49,54.96,1018.31,24.4,67.5,6.09,-12.54,2.22,0.87
20200529-122222,INFO,273,44.55,30.72,54.97,1018.24,24.5,66.8,6.22,-11.83,2.22,0.88
20200529-122301,INFO,274,44.01,30.78,54.23,1018.24,24.5,66.4,6.28,-12.17,2.11,0.84
20200529-122341,INFO,275,44.55,30.92,54.17,1018.21,24.4,66.5,6.52,-12.33,2.09,0.78
20200529-122421,INFO,276,44.01,31.03,53.99,1018.2,24.4,66.2,6.63,-12.21,1.96,0.82
20200529-122500,INFO,277,44.55,31.1,53.96,1018.21,24.4,66.7,6.7,-12.74,2.01,0.74
20200529-122620,INFO,278,45.08,31.03,53.77,1018.19,24.4,66.8,6.63,-13.03,2.12,0.67
20200529-122739,INFO,279,44.55,31.29,53.13,1018.11,24.3,66.8,6.99,-13.67,1.9,0.63
20200529-122819,INFO,280,45.08,31.25,53.29,1018.11,24.3,66.8,6.95,-13.51,1.99,0.61
20200529-122858,INFO,281,44.55,31.27,53.57,1018.1,24.3,67.0,6.97,-13.43,1.91,0.67
20200529-122938,INFO,282,45.08,31.34,53.08,1018.05,24.3,67.0,7.04,-13.92,1.95,0.57
20200529-123018,INFO,283,45.08,31.41,53.2,1018.03,24.3,67.0,7.11,-13.8,1.92,0.59
20200529-123057,INFO,284,44.55,31.32,53.32,1018.06,24.3,67.0,7.02,-13.68,1.88,0.64
20200529-123137,INFO,285,44.55,31.36,52.95,1018.03,24.3,67.0,7.06,-14.05,1.87,0.6
20200529-123217,INFO,286,44.01,31.23,53.04,1018.01,24.3,67.0,6.93,-13.96,1.84,0.65
20200529-123256,INFO,287,45.08,31.38,53.29,1017.99,24.3,67.1,7.08,-13.81,1.94,0.59
20200529-123336,INFO,288,44.55,31.18,52.92,1017.98,24.2,67.1,6.98,-14.18,1.92,0.59
20200529-123416,INFO,289,45.08,31.25,53.23,1017.99,24.2,67.1,7.05,-13.87,1.96,0.59
20200529-123455,INFO,290,44.01,31.25,53.03,1018.01,24.2,67.0,7.05,-13.97,1.81,0.65
20200529-123535,INFO,291,45.08,31.38,53.08,1017.98,24.2,67.0,7.18,-13.92,1.91,0.57
20200529-123615,INFO,292,45.08,31.32,52.97,1018.01,24.2,67.1,7.12,-14.13,1.93,0.56
20200529-123654,INFO,293,45.08,31.3,53.21,1018.03,24.2,67.1,7.1,-13.89,1.94,0.59
20200529-123814,INFO,294,44.55,31.18,52.9,1018.0,24.3,67.2,6.88,-14.3,1.94,0.58
20200529-123853,INFO,295,45.08,31.3,52.89,1018.04,24.2,67.1,7.1,-14.21,1.94,0.55
20200529-123933,INFO,296,45.08,31.3,52.86,1018.04,24.2,67.0,7.1,-14.14,1.94,0.55
20200529-124013,INFO,297,44.55,31.32,53.04,1018.03,24.3,67.0,7.02,-13.96,1.88,0.61
20200529-124132,INFO,298,45.08,31.41,53.01,1018.01,24.2,67.1,7.21,-14.09,1.9,0.56
20200529-124211,INFO,299,45.08,31.25,53.18,1018.02,24.2,67.2,7.05,-14.02,1.96,0.58
20200529-124251,INFO,300,45.08,31.23,52.92,1018.03,24.3,67.2,6.93,-14.28,2.0,0.55
20200529-124331,INFO,301,45.08,31.34,52.98,1018.01,24.2,67.1,7.14,-14.12,1.92,0.56
20200529-124410,INFO,302,45.08,31.23,52.88,1017.95,24.3,67.2,6.93,-14.32,2.0,0.54
20200529-124450,INFO,303,45.08,31.3,52.97,1017.93,24.2,67.0,7.1,-14.03,1.94,0.56
20200529-124530,INFO,304,45.08,31.36,53.24,1017.95,24.2,67.0,7.16,-13.76,1.92,0.59
20200529-124609,INFO,305,44.55,31.34,52.92,1017.95,24.2,67.2,7.14,-14.28,1.85,0.59
20200529-124649,INFO,306,45.08,31.3,52.93,1017.91,24.2,67.2,7.1,-14.27,1.94,0.55
20200529-124729,INFO,307,45.08,31.34,53.01,1017.89,24.2,67.1,7.14,-14.09,1.92,0.56
20200529-124808,INFO,308,45.08,31.45,53.04,1017.86,24.2,67.0,7.25,-13.96,1.88,0.57
20200529-124848,INFO,309,45.08,31.34,52.77,1017.84,24.2,67.2,7.14,-14.43,1.92,0.53
20200529-124928,INFO,310,45.08,31.34,53.09,1017.86,24.2,67.3,7.14,-14.21,1.92,0.56
20200529-125007,INFO,311,45.08,31.27,53.12,1017.89,24.2,67.1,7.07,-13.98,1.95,0.58
20200529-125047,INFO,312,45.08,31.3,52.99,1017.82,24.2,67.0,7.1,-14.01,1.94,0.56
20200529-125127,INFO,313,45.08,31.29,52.86,1017.84,24.2,67.2,7.09,-14.34,1.94,0.54
20200529-125246,INFO,314,45.08,31.36,52.63,1017.84,24.3,67.3,7.06,-14.67,1.94,0.51
20200529-125326,INFO,315,45.08,31.38,52.86,1017.81,24.2,67.3,7.18,-14.44,1.91,0.54
20200529-125405,INFO,316,45.08,31.29,52.97,1017.82,24.3,67.3,6.99,-14.33,1.97,0.55
20200529-125445,INFO,317,45.08,31.39,53.37,1017.8,24.2,67.2,7.19,-13.83,1.9,0.6
20200529-125525,INFO,318,45.08,31.39,51.5,1017.77,24.2,67.3,7.19,-15.8,1.9,0.41
20200529-125604,INFO,319,45.08,31.38,52.13,1017.83,24.3,67.5,7.08,-15.37,1.94,0.46
20200529-125644,INFO,320,45.08,31.32,53.01,1017.74,24.2,67.3,7.12,-14.29,1.93,0.55
20200529-125803,INFO,321,45.08,31.32,53.77,1017.77,24.2,67.3,7.12,-13.53,1.93,0.64
20200529-125843,INFO,322,45.08,31.36,53.18,1017.79,12.1,3310.4,19.26,-3257.22,0.71,0.0
20200529-125923,INFO,323,45.08,31.3,52.92,1017.75,24.2,67.3,7.1,-14.38,1.94,0.55
20200529-130002,INFO,324,45.62,31.36,52.97,1017.76,24.2,67.2,7.16,-14.23,1.99,0.52
20200529-130042,INFO,325,45.08,31.25,52.71,1017.78,24.3,67.4,6.95,-14.69,1.99,0.52
20200529-130122,INFO,326,45.08,31.23,52.98,1017.77,24.3,67.6,6.93,-14.62,2.0,0.54
20200529-130241,INFO,327,45.08,31.1,52.75,1017.77,24.3,67.1,6.8,-14.35,2.06,0.53
20200529-130321,INFO,328,44.55,30.94,53.94,1017.73,24.3,67.0,6.64,-13.06,2.05,0.72
20200529-130400,INFO,329,45.08,30.89,54.27,1017.78,24.3,67.3,6.59,-13.03,2.15,0.71
20200529-130440,INFO,330,44.55,31.05,50.76,1017.72,24.3,66.9,6.75,-16.14,2.0,0.38
20200529-130559,INFO,331,44.55,30.81,54.25,1017.68,24.3,66.9,6.51,-12.65,2.11,0.77
20200529-130639,INFO,332,44.55,30.61,53.81,1017.68,24.3,67.2,6.31,-13.39,2.21,0.69
20200529-130719,INFO,333,44.55,30.61,54.33,1017.72,24.3,67.0,6.31,-12.67,2.21,0.77
20200529-130758,INFO,334,45.08,30.58,54.53,1017.68,24.3,67.2,6.28,-12.67,2.31,0.75
20200529-130838,INFO,335,44.55,30.47,54.82,1017.68,24.3,67.2,6.17,-12.38,2.28,0.83
20200529-130918,INFO,336,45.08,30.52,54.72,1017.64,24.3,67.2,6.22,-12.48,2.34,0.77
20200529-131117,INFO,337,45.08,30.5,55.61,1017.63,24.3,67.8,6.2,-12.19,2.35,0.86
20200529-131156,INFO,338,45.08,30.56,55.78,1017.69,24.4,68.5,6.16,-12.72,2.36,0.84
20200529-131236,INFO,339,45.08,30.45,55.53,1017.7,24.4,68.1,6.05,-12.57,2.42,0.83
20200529-131316,INFO,340,44.55,30.36,55.67,1017.75,24.4,67.5,5.96,-11.83,2.38,0.94
20200529-131355,INFO,341,45.08,30.32,56.28,1017.7,24.4,67.6,5.92,-11.32,2.49,0.99
20200529-131435,INFO,342,45.08,30.49,56.38,1017.66,24.4,68.2,6.09,-11.82,2.4,0.96
20200529-131515,INFO,343,44.01,30.61,55.53,1017.69,24.4,68.1,6.21,-12.57,2.16,0.92
20200529-131554,INFO,344,44.55,30.41,56.08,1017.72,24.4,68.1,6.01,-12.02,2.35,0.96
20200529-131634,INFO,345,44.55,30.3,56.21,1017.68,24.4,68.3,5.9,-12.09,2.42,0.96
20200529-131714,INFO,346,44.55,30.54,56.25,1017.66,24.5,68.3,6.04,-12.05,2.32,0.97
20200529-131753,INFO,347,44.55,30.45,56.18,1017.67,24.4,68.3,6.05,-12.12,2.33,0.96
20200529-131833,INFO,348,44.55,30.43,56.24,1017.66,24.5,67.9,5.93,-11.66,2.38,1.0
20200529-131913,INFO,349,44.01,30.43,56.65,1017.66,24.5,68.1,5.93,-11.45,2.29,1.1
20200529-132032,INFO,350,45.08,30.85,55.84,1017.67,24.5,67.7,6.35,-11.86,2.24,0.91
20200529-132112,INFO,351,45.08,30.56,55.9,1017.64,24.5,67.8,6.06,-11.9,2.4,0.91
20200529-132151,INFO,352,44.01,30.67,55.24,1017.64,24.5,68.0,6.17,-12.76,2.16,0.88
20200529-132231,INFO,353,45.08,30.76,56.09,1017.63,24.5,68.2,6.26,-12.11,2.29,0.91
20200529-132311,INFO,354,44.55,30.54,56.1,1017.66,24.5,67.9,6.04,-11.8,2.32,0.98
20200529-132350,INFO,355,44.55,30.74,55.98,1017.66,24.5,68.1,6.24,-12.12,2.21,0.94
20200529-132430,INFO,356,45.08,30.83,55.78,1017.64,24.5,67.8,6.33,-12.02,2.25,0.89
20200529-132509,INFO,357,45.08,30.8,55.42,1017.61,24.5,68.0,6.3,-12.58,2.27,0.82
20200529-132549,INFO,358,45.08,30.92,55.91,1017.63,24.6,67.9,6.32,-11.99,2.24,0.9
20200529-132629,INFO,359,44.55,30.81,54.08,1017.65,24.5,67.7,6.31,-13.62,2.18,0.7
20200529-132708,INFO,360,45.08,30.78,55.57,1017.58,24.6,67.7,6.18,-12.13,2.31,0.86
20200529-132748,INFO,361,44.55,30.83,55.99,1017.6,24.6,67.9,6.23,-11.91,2.2,0.96
20200529-132828,INFO,362,45.08,30.78,57.13,1017.58,24.6,67.8,6.18,-10.67,2.31,1.13
20200529-132907,INFO,363,45.08,30.92,55.52,1017.65,24.6,67.6,6.32,-12.08,2.24,0.86
20200529-132947,INFO,364,44.01,30.81,55.12,1017.6,24.6,67.7,6.21,-12.58,2.13,0.88
20200529-133027,INFO,365,45.08,30.83,55.65,1017.58,24.6,67.5,6.23,-11.85,2.29,0.89
20200529-133106,INFO,366,45.08,30.81,55.84,1017.63,24.6,67.6,6.21,-11.76,2.3,0.91
20200529-133146,INFO,367,45.08,30.83,55.33,1017.6,24.6,67.6,6.23,-12.27,2.29,0.84
20200529-133226,INFO,368,44.55,30.99,55.19,1017.56,24.6,67.5,6.39,-12.31,2.12,0.86
20200529-133305,INFO,369,45.08,30.89,55.55,1017.55,24.6,67.5,6.29,-11.95,2.26,0.88
20200529-133425,INFO,370,45.08,30.85,55.3,1017.64,24.6,67.4,6.25,-12.1,2.28,0.84
20200529-133504,INFO,371,45.08,30.9,55.42,1017.58,24.6,67.5,6.3,-12.08,2.25,0.86
20200529-133544,INFO,372,45.08,30.92,55.68,1017.62,24.6,67.5,6.32,-11.82,2.24,0.9
20200529-133624,INFO,373,44.55,30.94,55.0,1017.58,24.6,67.4,6.34,-12.4,2.15,0.84
20200529-133743,INFO,374,44.55,31.14,54.65,1017.58,24.6,67.4,6.54,-12.75,2.05,0.79
20200529-133823,INFO,375,45.08,31.23,54.68,1017.56,24.6,67.3,6.63,-12.62,2.09,0.76
20200529-133902,INFO,376,44.55,31.1,54.69,1017.59,24.7,67.3,6.4,-12.61,2.1,0.8
20200529-133942,INFO,377,45.08,31.07,53.75,1017.57,24.6,67.2,6.47,-13.45,2.17,0.64
20200529-134022,INFO,378,45.08,31.03,54.92,1017.59,24.6,67.2,6.43,-12.28,2.19,0.8
20200529-134101,INFO,379,44.55,31.05,54.76,1017.54,24.6,67.2,6.45,-12.44,2.09,0.82
20200529-134141,INFO,380,45.08,31.01,54.88,1017.56,24.7,67.2,6.31,-12.32,2.23,0.8
20200529-134221,INFO,381,45.08,31.23,54.55,1017.53,24.6,67.1,6.63,-12.55,2.09,0.75
20200529-134300,INFO,382,44.55,31.19,54.74,1017.53,24.7,67.2,6.49,-12.46,2.06,0.82
20200529-134340,INFO,383,45.08,31.09,54.59,1017.56,24.7,67.2,6.39,-12.61,2.19,0.75
20200529-134420,INFO,384,45.08,31.21,54.95,1017.53,24.7,67.2,6.51,-12.25,2.13,0.81
20200529-134459,INFO,385,45.62,31.14,54.5,1017.55,24.7,67.2,6.44,-12.7,2.25,0.7
20200529-134539,INFO,386,45.08,31.18,54.45,1017.53,24.7,67.1,6.48,-12.65,2.15,0.74
20200529-134619,INFO,387,45.08,31.12,54.77,1017.55,24.7,67.0,6.42,-12.23,2.17,0.79
20200529-134738,INFO,388,45.08,31.07,54.49,1017.58,24.7,67.0,6.37,-12.51,2.2,0.75
20200529-134818,INFO,389,45.08,31.16,54.48,1017.51,24.7,67.0,6.46,-12.52,2.15,0.75
20200529-134857,INFO,390,45.08,31.27,53.2,1017.55,24.7,67.0,6.57,-13.8,2.1,0.59
20200529-134937,INFO,391,45.62,31.1,54.47,1017.52,24.7,67.0,6.4,-12.53,2.27,0.71
20200529-135017,INFO,392,45.08,31.34,54.14,1017.53,24.8,67.1,6.54,-12.96,2.1,0.7
20200529-135056,INFO,393,44.55,31.29,54.33,1017.57,24.7,66.9,6.59,-12.57,2.01,0.78
20200529-135216,INFO,394,45.08,31.43,54.37,1017.49,24.8,66.8,6.63,-12.43,2.06,0.75
20200529-135415,INFO,395,45.08,31.16,54.66,1017.53,24.8,67.0,6.36,-12.34,2.19,0.78
20200529-135454,INFO,396,45.08,31.14,54.52,1017.46,24.8,66.9,6.34,-12.38,2.2,0.76
20200529-135614,INFO,397,44.55,31.09,54.43,1017.5,24.8,66.9,6.29,-12.47,2.14,0.79
20200529-135653,INFO,398,45.08,31.19,54.65,1017.49,24.8,67.0,6.39,-12.35,2.17,0.77
20200529-135733,INFO,399,45.08,31.18,57.39,1017.5,24.8,66.9,6.38,-9.51,2.18,1.29
20200529-135813,INFO,400,45.08,31.03,54.59,1017.53,24.8,66.9,6.23,-12.31,2.26,0.77
20200529-135852,INFO,401,45.08,31.21,54.55,1017.52,24.8,66.9,6.41,-12.35,2.16,0.77
20200529-135932,INFO,402,45.08,31.16,54.62,1017.47,24.8,66.9,6.36,-12.28,2.19,0.78
20200529-140012,INFO,403,45.08,31.19,54.52,1017.46,24.8,66.9,6.39,-12.38,2.17,0.76
20200529-140051,INFO,404,45.08,31.27,54.85,1017.46,24.8,66.8,6.47,-11.95,2.13,0.82
20200529-140131,INFO,405,45.08,31.16,54.45,1017.48,24.8,66.9,6.36,-12.45,2.19,0.75
20200529-140211,INFO,406,45.62,31.25,55.0,1017.49,24.8,66.9,6.45,-11.9,2.23,0.79
20200529-140250,INFO,407,45.08,31.3,54.66,1017.47,24.8,66.9,6.5,-12.24,2.12,0.78
20200529-140330,INFO,408,45.08,31.12,54.36,1017.45,24.8,67.0,6.32,-12.64,2.21,0.73
20200529-140410,INFO,409,45.08,31.21,54.62,1017.44,24.8,66.8,6.41,-12.18,2.16,0.78
20200529-140449,INFO,410,45.08,31.12,55.15,1017.47,24.8,66.9,6.32,-11.75,2.21,0.86
20200529-140529,INFO,411,45.08,31.09,54.65,1017.4,24.9,66.9,6.19,-12.25,2.26,0.78
20200529-140609,INFO,412,45.08,31.41,54.96,1017.4,24.8,66.9,6.61,-11.94,2.07,0.83
20200529-140648,INFO,413,45.08,31.19,54.56,1017.34,24.9,66.9,6.29,-12.34,2.21,0.77
20200529-140728,INFO,414,45.08,31.25,54.25,1017.44,24.9,66.8,6.35,-12.55,2.18,0.73
20200529-140808,INFO,415,45.08,31.3,54.19,1017.39,24.9,66.9,6.4,-12.71,2.15,0.72
20200529-140847,INFO,416,45.08,31.27,54.45,1017.36,24.9,66.7,6.37,-12.25,2.17,0.76
20200529-140927,INFO,417,45.08,31.25,54.61,1017.34,24.9,66.9,6.35,-12.29,2.18,0.78
20200529-141006,INFO,418,45.08,31.3,54.2,1017.34,24.9,66.8,6.4,-12.6,2.15,0.72
20200529-141046,INFO,419,45.08,31.23,54.4,1017.37,24.9,66.8,6.33,-12.4,2.19,0.75
20200529-141205,INFO,420,45.08,31.38,54.42,1017.35,24.9,66.9,6.48,-12.48,2.11,0.75
20200529-141245,INFO,421,45.62,31.38,54.38,1017.29,24.9,66.9,6.48,-12.52,2.2,0.7
20200529-141325,INFO,422,45.62,31.32,54.28,1017.31,24.9,66.8,6.42,-12.52,2.23,0.69
20200529-141444,INFO,423,45.08,31.39,54.44,1017.32,24.9,66.8,6.49,-12.36,2.11,0.76
20200529-141524,INFO,424,45.08,31.32,54.62,1017.31,24.9,66.8,6.42,-12.18,2.14,0.78
20200529-141603,INFO,425,45.08,31.29,54.59,1017.35,24.9,67.0,6.39,-12.41,2.16,0.77
20200529-141643,INFO,426,45.08,31.48,54.57,1017.36,24.9,66.8,6.58,-12.23,2.07,0.78
20200529-141723,INFO,427,45.08,31.36,54.4,1017.28,24.9,66.7,6.46,-12.3,2.12,0.76
20200529-141802,INFO,428,45.08,31.5,55.16,1017.31,24.9,66.8,6.6,-11.64,2.06,0.87
20200529-141842,INFO,429,45.08,31.43,55.03,1017.36,25.0,66.7,6.43,-11.67,2.12,0.85
20200529-141922,INFO,430,45.08,31.48,54.12,1017.35,25.0,66.6,6.48,-12.48,2.1,0.72
20200529-142001,INFO,431,45.08,31.41,54.28,1017.36,24.9,66.8,6.51,-12.52,2.1,0.73
20200529-142041,INFO,432,45.08,31.34,54.4,1017.33,25.0,66.7,6.34,-12.3,2.17,0.76
20200529-142121,INFO,433,45.08,31.36,54.43,1017.31,24.9,66.7,6.46,-12.27,2.12,0.76
20200529-142240,INFO,434,45.08,31.34,54.21,1017.31,25.0,66.7,6.34,-12.49,2.17,0.73
20200529-142359,INFO,435,45.08,31.19,54.55,1017.33,24.9,66.7,6.29,-12.15,2.21,0.78
20200529-142439,INFO,436,45.62,31.32,54.49,1017.38,24.9,66.7,6.42,-12.21,2.23,0.73
20200529-142558,INFO,437,45.08,31.41,51.3,1017.39,25.0,66.7,6.41,-15.4,2.13,0.4
20200529-142638,INFO,438,45.08,31.45,54.51,1017.36,25.0,66.7,6.45,-12.19,2.11,0.77
20200529-142718,INFO,439,45.08,31.45,54.38,1017.37,25.0,66.7,6.45,-12.32,2.11,0.75
20200529-142757,INFO,440,45.08,31.41,53.81,1017.35,25.0,66.7,6.41,-12.89,2.13,0.68
20200529-142837,INFO,441,45.08,31.58,53.99,1017.37,25.0,66.6,6.58,-12.61,2.05,0.71
20200529-143036,INFO,442,45.62,31.85,54.42,1017.36,25.0,66.8,6.85,-12.38,2.01,0.71
20200529-143116,INFO,443,45.08,31.7,53.64,1017.34,25.0,66.7,6.7,-13.06,2.0,0.66
20200529-143155,INFO,444,45.62,31.78,53.53,1017.31,25.0,66.7,6.78,-13.17,2.04,0.6
20200529-143235,INFO,445,45.08,31.88,53.28,1017.31,25.0,66.7,6.88,-13.42,1.92,0.61
20200529-143315,INFO,446,45.62,31.76,53.58,1017.33,25.0,66.7,6.76,-13.12,2.05,0.61
20200529-143354,INFO,447,45.62,31.72,53.64,1017.28,25.0,66.8,6.72,-13.16,2.07,0.61
20200529-143434,INFO,448,45.08,31.43,54.82,1017.33,25.0,66.7,6.43,-11.88,2.12,0.82
20200529-143514,INFO,449,45.08,31.7,53.57,1017.31,25.0,66.7,6.7,-13.13,2.0,0.65
20200529-143553,INFO,450,45.62,31.68,53.58,1017.3,25.1,66.7,6.58,-13.12,2.12,0.61
20200529-143633,INFO,451,45.62,31.63,53.84,1017.31,25.1,66.7,6.53,-12.86,2.14,0.64
20200529-143713,INFO,452,45.08,31.7,53.74,1017.29,25.1,66.7,6.6,-12.96,2.03,0.67
20200529-143752,INFO,453,45.08,31.92,53.38,1017.26,25.1,66.7,6.82,-13.32,1.93,0.62
20200529-143832,INFO,454,45.62,31.85,53.47,1017.27,25.1,66.8,6.75,-13.33,2.04,0.59
20200529-143912,INFO,455,45.08,31.92,52.18,1017.25,25.1,66.8,6.82,-14.62,1.93,0.49
20200529-143951,INFO,456,45.08,31.94,53.42,1017.24,25.1,66.6,6.84,-13.18,1.92,0.63
20200529-144031,INFO,457,45.08,31.81,53.21,1017.21,25.1,66.7,6.71,-13.49,1.98,0.6
20200529-144111,INFO,458,45.08,31.52,53.9,1017.25,25.1,66.7,6.42,-12.8,2.11,0.69
20200529-144150,INFO,459,45.62,31.58,54.31,1017.19,25.1,66.8,6.48,-12.49,2.17,0.7
20200529-144230,INFO,460,45.08,31.41,54.13,1017.21,25.1,66.8,6.31,-12.67,2.17,0.71
20200529-144310,INFO,461,45.62,31.79,53.81,1017.22,25.1,66.7,6.69,-12.89,2.07,0.64
20200529-144349,INFO,462,45.08,31.99,53.45,1017.25,25.1,66.6,6.89,-13.15,1.9,0.64
20200529-144429,INFO,463,45.08,31.78,53.5,1017.18,25.1,66.7,6.68,-13.2,1.99,0.64
20200529-144509,INFO,464,45.08,31.27,54.28,1017.18,25.1,66.6,6.17,-12.32,2.24,0.75
20200529-144548,INFO,465,45.08,31.52,54.28,1017.12,25.1,66.7,6.42,-12.42,2.11,0.74
20200529-144628,INFO,466,46.16,31.59,54.44,1017.17,25.1,66.7,6.49,-12.26,2.24,0.68
20200529-144708,INFO,467,45.08,31.68,54.03,1017.11,25.1,66.6,6.58,-12.57,2.04,0.71
20200529-144747,INFO,468,45.08,31.9,53.43,1017.15,25.1,66.7,6.8,-13.27,1.94,0.63
20200529-144827,INFO,469,45.62,31.76,52.91,1017.14,25.1,66.6,6.66,-13.69,2.08,0.53
20200529-144907,INFO,470,45.62,31.87,53.7,1017.13,25.1,66.6,6.77,-12.9,2.03,0.63
20200529-144946,INFO,471,45.62,31.96,53.35,1017.17,25.1,66.6,6.86,-13.25,1.99,0.58
20200529-145026,INFO,472,45.62,32.07,53.0,1017.13,25.1,66.6,6.97,-13.6,1.94,0.54
20200529-145106,INFO,473,45.08,31.94,54.28,1017.1,25.1,66.6,6.84,-12.32,1.92,0.75
20200529-145145,INFO,474,45.08,31.83,53.67,1017.11,25.1,66.6,6.73,-12.93,1.97,0.66
20200529-145225,INFO,475,45.62,31.94,53.59,1017.13,25.1,66.9,6.84,-13.31,2.0,0.6
20200529-145304,INFO,476,45.62,31.83,53.23,1017.19,25.1,66.8,6.73,-13.57,2.05,0.56
20200529-145344,INFO,477,45.62,31.85,53.49,1017.15,25.1,66.9,6.75,-13.41,2.04,0.59
20200529-145424,INFO,478,45.08,31.92,53.84,1017.18,25.0,66.9,6.92,-13.06,1.9,0.67
20200529-145503,INFO,479,45.08,31.96,53.39,1017.17,25.0,67.1,6.96,-13.71,1.89,0.61
20200529-145543,INFO,480,45.08,31.81,53.65,1017.13,25.0,67.3,6.81,-13.65,1.95,0.63
20200529-145702,INFO,481,45.08,31.98,54.44,1017.12,25.0,67.3,6.98,-12.86,1.88,0.73
20200529-145822,INFO,482,45.08,31.9,53.27,1017.12,24.9,67.5,7.0,-14.23,1.88,0.58
20200529-145941,INFO,483,45.62,32.03,53.61,1017.14,24.9,67.7,7.13,-14.09,1.91,0.57
20200529-150021,INFO,484,45.62,31.85,53.33,1017.12,24.9,67.8,6.95,-14.47,1.98,0.53
20200529-150100,INFO,485,45.08,31.88,53.72,1017.12,24.9,67.7,6.98,-13.98,1.89,0.62
20200529-150140,INFO,486,45.62,31.83,53.62,1017.07,24.9,67.9,6.93,-14.28,1.99,0.56
20200529-150259,INFO,487,45.08,31.92,54.55,1017.07,24.9,67.9,7.02,-13.35,1.87,0.71
20200529-150339,INFO,488,45.62,31.85,53.53,1017.07,24.9,68.0,6.95,-14.47,1.98,0.55
20200529-150419,INFO,489,45.62,31.85,53.58,1017.08,24.8,67.9,7.05,-14.32,1.95,0.56
20200529-150458,INFO,490,45.08,31.88,53.52,1017.05,24.9,68.0,6.98,-14.48,1.89,0.58
20200529-150538,INFO,491,45.08,31.98,53.67,1017.05,24.8,67.9,7.18,-14.23,1.82,0.6
20200529-150618,INFO,492,45.62,31.87,53.54,1017.07,24.8,67.9,7.07,-14.36,1.94,0.55
20200529-150657,INFO,493,45.62,31.88,53.5,1017.07,24.8,67.9,7.08,-14.4,1.94,0.55
20200529-150737,INFO,494,45.08,32.05,53.72,1017.04,24.8,67.9,7.25,-14.18,1.8,0.61
20200529-150817,INFO,495,45.62,32.03,53.22,1017.02,24.8,67.9,7.23,-14.68,1.88,0.52
20200529-150856,INFO,496,45.08,32.07,53.67,1017.03,24.8,67.9,7.27,-14.23,1.79,0.6
20200529-150936,INFO,497,45.62,31.98,53.46,1017.08,24.8,67.9,7.18,-14.44,1.9,0.54
20200529-151016,INFO,498,45.62,32.07,53.19,1017.02,24.8,67.9,7.27,-14.71,1.86,0.51
20200529-151055,INFO,499,45.62,31.92,53.34,1017.0,24.8,67.9,7.12,-14.56,1.92,0.53
20200529-151215,INFO,500,45.62,32.01,52.93,1017.03,24.8,68.0,7.21,-15.07,1.89,0.49
20200529-151254,INFO,501,45.62,31.88,53.53,1017.03,24.8,68.1,7.08,-14.57,1.94,0.54
20200529-151334,INFO,502,45.08,31.79,53.65,1016.99,24.8,68.1,6.99,-14.45,1.9,0.59
20200529-151453,INFO,503,45.62,31.87,53.36,1016.93,24.8,68.1,7.07,-14.74,1.94,0.53
