2020-04-15 08:03:10 - INFO: ___Sample,___Sample,_CPU_Temp,_____Temp,____Press,____Humid
2020-04-15 10:02:59 - INFO: 711,711,30.4,26.33,992.82,42.16
2020-04-15 10:03:10 - INFO: 712,712,30.4,26.33,992.85,41.97
2020-04-15 10:03:20 - INFO: 713,713,30.4,26.24,992.81,42.88
2020-04-15 10:03:30 - INFO: 714,714,30.4,26.29,992.89,41.79
2020-04-15 10:03:40 - INFO: 715,715,30.4,26.33,992.84,42.66
2020-04-15 10:03:50 - INFO: 716,716,30.4,26.26,992.85,42.05
2020-04-15 10:04:00 - INFO: 717,717,30.4,26.31,992.89,42.43
2020-04-15 10:04:10 - INFO: 718,718,30.94,26.4,992.89,42.01
2020-04-15 10:04:20 - INFO: 719,719,30.4,26.35,992.85,42.19
2020-04-15 10:04:31 - INFO: 720,720,29.86,26.38,992.89,42.05
2020-04-15 10:04:41 - INFO: 721,721,30.4,26.4,992.87,42.08
2020-04-15 10:04:51 - INFO: 722,722,30.4,26.26,992.87,42.38
2020-04-15 10:05:01 - INFO: 723,723,30.4,26.35,992.9,42.19
2020-04-15 10:05:11 - INFO: 724,724,30.4,26.4,992.84,42.44
2020-04-15 10:05:21 - INFO: 725,725,30.4,26.33,992.85,43.0
2020-04-15 10:05:31 - INFO: 726,726,30.4,26.4,992.86,43.47
2020-04-15 10:05:41 - INFO: 727,727,30.4,26.22,992.87,42.97
2020-04-15 10:05:51 - INFO: 728,728,30.4,26.31,992.92,42.5
2020-04-15 10:06:02 - INFO: 729,729,29.86,26.38,992.94,42.08
2020-04-15 10:06:12 - INFO: 730,730,30.4,26.31,992.86,42.27
2020-04-15 10:06:22 - INFO: 731,731,29.86,26.33,992.89,42.25
2020-04-15 10:06:32 - INFO: 732,732,30.4,26.29,992.9,41.87
2020-04-15 10:06:42 - INFO: 733,733,30.4,26.24,992.85,41.99
2020-04-15 10:06:52 - INFO: 734,734,30.94,26.31,992.88,41.99
2020-04-15 10:07:02 - INFO: 735,735,30.4,26.33,992.9,44.45
2020-04-15 10:07:12 - INFO: 736,736,30.4,26.31,992.89,43.63
2020-04-15 10:07:23 - INFO: 737,737,30.4,26.35,992.9,42.45
2020-04-15 10:07:33 - INFO: 738,738,30.4,26.44,992.84,41.66
2020-04-15 10:07:43 - INFO: 739,739,30.4,26.33,992.87,42.41
2020-04-15 10:07:53 - INFO: 740,740,30.4,26.27,992.84,42.53
2020-04-15 10:08:03 - INFO: 741,741,30.4,26.29,992.85,42.18
2020-04-15 10:08:13 - INFO: 742,742,30.4,26.31,992.85,42.61
2020-04-15 10:08:23 - INFO: 743,743,30.4,26.33,992.84,42.42
2020-04-15 10:08:33 - INFO: 744,744,30.4,26.26,992.84,42.34
2020-04-15 10:08:44 - INFO: 745,745,30.94,26.22,992.86,42.07
2020-04-15 10:08:54 - INFO: 746,746,29.86,26.33,992.87,42.31
2020-04-15 10:09:04 - INFO: 747,747,30.4,26.31,992.87,40.97
2020-04-15 10:09:14 - INFO: 748,748,30.4,26.35,992.86,42.19
2020-04-15 10:09:24 - INFO: 749,749,30.4,26.36,992.89,41.97
2020-04-15 10:09:34 - INFO: 750,750,30.4,26.29,992.89,41.84
2020-04-15 10:09:44 - INFO: 751,751,30.4,26.29,992.87,42.25
2020-04-15 10:09:54 - INFO: 752,752,30.4,26.27,992.88,42.23
2020-04-15 10:10:05 - INFO: 753,753,30.4,26.38,992.89,42.6
2020-04-15 10:10:15 - INFO: 754,754,30.4,26.33,992.88,42.33
2020-04-15 10:10:25 - INFO: 755,755,30.4,26.31,992.89,42.05
2020-04-15 10:10:35 - INFO: 756,756,30.4,26.33,992.83,42.29
2020-04-15 10:10:45 - INFO: 757,757,30.4,26.35,992.93,42.9
2020-04-15 10:10:55 - INFO: 758,758,30.4,26.33,992.9,43.03
2020-04-15 10:11:05 - INFO: 759,759,30.4,26.18,992.9,41.91
2020-04-15 10:11:15 - INFO: 760,760,30.4,26.38,992.88,42.31
2020-04-15 10:11:26 - INFO: 761,761,30.4,26.36,992.92,42.06
2020-04-15 10:11:36 - INFO: 762,762,30.4,26.22,992.89,42.1
2020-04-15 10:11:46 - INFO: 763,763,30.4,26.35,992.88,42.39
2020-04-15 10:11:56 - INFO: 764,764,30.4,26.31,992.89,42.76
2020-04-15 10:12:06 - INFO: 765,765,30.4,26.27,992.87,43.85
2020-04-15 10:12:16 - INFO: 766,766,30.4,26.35,992.89,42.24
2020-04-15 10:12:26 - INFO: 767,767,30.4,26.35,992.95,42.26
2020-04-15 10:12:36 - INFO: 768,768,30.4,26.26,992.9,42.15
2020-04-15 10:12:47 - INFO: 769,769,29.86,26.35,992.89,41.83
2020-04-15 10:12:57 - INFO: 770,770,30.4,26.33,992.88,41.81
2020-04-15 10:13:07 - INFO: 771,771,30.94,26.35,992.87,41.93
2020-04-15 10:13:17 - INFO: 772,772,30.4,26.31,992.85,42.78
2020-04-15 10:13:27 - INFO: 773,773,30.4,26.42,992.87,42.06
2020-04-15 10:13:37 - INFO: 774,774,30.4,26.4,992.9,41.45
2020-04-15 10:13:47 - INFO: 775,775,30.4,26.29,992.93,41.93
2020-04-15 10:13:57 - INFO: 776,776,30.94,26.27,992.9,42.6
2020-04-15 10:14:08 - INFO: 777,777,30.4,26.29,992.89,42.4
2020-04-15 10:14:18 - INFO: 778,778,29.86,26.31,992.92,42.22
2020-04-15 10:14:28 - INFO: 779,779,30.4,26.33,992.89,42.09
2020-04-15 10:14:38 - INFO: 780,780,29.86,26.29,992.91,42.28
2020-04-15 10:14:48 - INFO: 781,781,30.4,26.44,992.89,42.06
2020-04-15 10:14:58 - INFO: 782,782,30.94,26.38,992.93,41.99
2020-04-15 10:15:08 - INFO: 783,783,30.4,26.4,992.89,42.48
2020-04-15 10:15:18 - INFO: 784,784,29.86,26.27,992.93,42.53
2020-04-15 10:15:29 - INFO: 785,785,29.86,26.26,992.9,42.21
2020-04-15 10:15:39 - INFO: 786,786,30.4,26.33,992.91,42.19
2020-04-15 10:15:49 - INFO: 787,787,29.86,26.36,992.94,41.7
2020-04-15 10:15:59 - INFO: 788,788,30.4,26.27,992.91,42.54
2020-04-15 10:16:09 - INFO: 789,789,30.4,26.36,992.96,42.37
2020-04-15 10:16:19 - INFO: 790,790,30.4,26.24,992.89,42.64
2020-04-15 10:16:29 - INFO: 791,791,30.4,26.27,992.89,42.13
2020-04-15 10:16:39 - INFO: 792,792,30.4,26.35,992.88,42.38
2020-04-15 10:16:50 - INFO: 793,793,30.4,26.4,992.9,42.2
2020-04-15 10:17:00 - INFO: 794,794,30.4,26.31,992.95,42.49
2020-04-15 10:17:10 - INFO: 795,795,30.4,26.36,992.92,42.09
2020-04-15 10:17:20 - INFO: 796,796,30.94,26.29,992.92,42.09
2020-04-15 10:17:30 - INFO: 797,797,29.86,26.36,992.91,42.18
2020-04-15 10:17:40 - INFO: 798,798,30.4,26.31,992.91,42.1
2020-04-15 10:17:50 - INFO: 799,799,30.4,26.33,992.92,42.05
2020-04-15 10:18:00 - INFO: 800,800,30.4,26.38,992.89,42.18
2020-04-15 10:18:11 - INFO: 801,801,30.4,26.26,992.9,42.33
2020-04-15 10:18:21 - INFO: 802,802,30.4,26.42,992.94,42.24
2020-04-15 10:18:31 - INFO: 803,803,30.4,26.29,992.89,42.01
2020-04-15 10:18:41 - INFO: 804,804,30.4,26.4,992.91,42.01
2020-04-15 10:18:51 - INFO: 805,805,30.4,26.35,992.91,42.19
2020-04-15 10:19:01 - INFO: 806,806,30.94,26.27,992.95,42.48
2020-04-15 10:19:11 - INFO: 807,807,30.4,26.42,992.92,42.87
2020-04-15 10:19:21 - INFO: 808,808,30.4,26.31,992.92,42.25
2020-04-15 10:19:32 - INFO: 809,809,30.4,26.31,992.9,42.5
2020-04-15 10:19:42 - INFO: 810,810,30.4,26.33,992.92,42.09
2020-04-15 10:19:52 - INFO: 811,811,30.4,26.4,992.91,42.15
2020-04-15 10:20:02 - INFO: 812,812,30.94,26.36,992.92,42.38
2020-04-15 10:20:12 - INFO: 813,813,30.94,26.31,992.89,42.12
2020-04-15 10:20:22 - INFO: 814,814,30.4,26.33,992.94,42.3
2020-04-15 10:20:32 - INFO: 815,815,30.4,26.27,992.94,42.1
2020-04-15 10:20:42 - INFO: 816,816,30.4,26.35,992.91,42.52
2020-04-15 10:20:52 - INFO: 817,817,30.94,26.29,992.92,42.1
2020-04-15 10:21:03 - INFO: 818,818,30.94,26.36,992.9,42.28
2020-04-15 10:21:13 - INFO: 819,819,30.94,26.33,992.93,42.25
2020-04-15 10:21:23 - INFO: 820,820,30.4,26.31,992.92,41.46
2020-04-15 10:21:33 - INFO: 821,821,30.4,26.33,992.92,42.73
2020-04-15 10:21:43 - INFO: 822,822,30.4,26.42,992.94,43.23
2020-04-15 10:21:53 - INFO: 823,823,29.86,26.31,992.9,42.34
2020-04-15 10:22:03 - INFO: 824,824,30.4,26.38,992.89,42.19
2020-04-15 10:22:13 - INFO: 825,825,30.4,26.26,992.91,42.52
2020-04-15 10:22:24 - INFO: 826,826,30.94,26.36,992.95,42.37
2020-04-15 10:22:34 - INFO: 827,827,30.4,26.31,992.93,42.2
2020-04-15 10:22:44 - INFO: 828,828,30.4,26.29,992.9,41.97
2020-04-15 10:22:54 - INFO: 829,829,30.4,26.36,992.91,42.81
2020-04-15 10:23:04 - INFO: 830,830,30.4,26.33,992.93,42.44
2020-04-15 10:23:14 - INFO: 831,831,30.4,26.31,992.91,43.51
2020-04-15 10:23:24 - INFO: 832,832,30.4,26.42,992.93,42.11
2020-04-15 10:23:34 - INFO: 833,833,30.4,26.36,992.93,42.13
2020-04-15 10:23:45 - INFO: 834,834,30.4,26.4,992.98,42.43
2020-04-15 10:23:55 - INFO: 835,835,30.4,26.33,992.92,41.95
2020-04-15 10:24:05 - INFO: 836,836,30.4,26.36,992.95,42.09
2020-04-15 10:24:15 - INFO: 837,837,30.94,26.36,992.93,42.52
2020-04-15 10:24:25 - INFO: 838,838,30.4,26.42,992.9,41.43
2020-04-15 10:24:35 - INFO: 839,839,30.94,26.35,992.97,43.45
2020-04-15 10:24:45 - INFO: 840,840,30.4,26.38,992.98,42.31
2020-04-15 10:24:55 - INFO: 841,841,30.4,26.35,992.91,42.2
2020-04-15 10:25:06 - INFO: 842,842,30.4,26.36,992.94,42.27
2020-04-15 10:25:16 - INFO: 843,843,30.4,26.27,992.96,42.47
2020-04-15 10:25:26 - INFO: 844,844,30.4,26.44,992.94,42.26
2020-04-15 10:25:36 - INFO: 845,845,30.4,26.29,992.95,41.9
2020-04-15 10:25:46 - INFO: 846,846,30.4,26.42,992.97,42.01
2020-04-15 10:25:56 - INFO: 847,847,30.94,26.26,992.96,42.12
2020-04-15 10:26:06 - INFO: 848,848,30.4,26.26,992.94,41.98
2020-04-15 10:26:16 - INFO: 849,849,30.4,26.27,992.94,42.36
2020-04-15 10:26:27 - INFO: 850,850,30.4,26.26,992.93,42.17
2020-04-15 10:26:37 - INFO: 851,851,30.4,26.26,993.02,42.36
2020-04-15 10:26:47 - INFO: 852,852,30.4,26.26,992.99,41.91
2020-04-15 10:26:57 - INFO: 853,853,29.86,26.36,992.97,41.96
2020-04-15 10:27:07 - INFO: 854,854,30.4,26.44,992.95,42.59
2020-04-15 10:27:17 - INFO: 855,855,30.4,26.27,992.95,41.43
2020-04-15 10:27:27 - INFO: 856,856,30.4,26.29,992.94,42.49
2020-04-15 10:27:37 - INFO: 857,857,30.4,26.27,993.0,42.3
2020-04-15 10:27:48 - INFO: 858,858,30.94,26.26,992.93,42.01
2020-04-15 10:27:58 - INFO: 859,859,30.4,26.22,992.95,41.91
2020-04-15 10:28:08 - INFO: 860,860,30.4,26.26,992.95,42.19
2020-04-15 10:28:18 - INFO: 861,861,30.94,26.24,992.92,42.28
2020-04-15 10:28:28 - INFO: 862,862,30.4,26.18,992.95,41.82
2020-04-15 10:28:38 - INFO: 863,863,30.4,26.27,992.98,42.07
2020-04-15 10:28:48 - INFO: 864,864,30.4,26.29,992.95,41.83
2020-04-15 10:28:58 - INFO: 865,865,30.4,26.4,992.97,42.05
2020-04-15 10:29:09 - INFO: 866,866,30.4,26.31,992.96,42.95
2020-04-15 10:29:19 - INFO: 867,867,30.94,26.38,992.94,42.5
2020-04-15 10:29:29 - INFO: 868,868,30.4,26.42,992.93,42.07
2020-04-15 10:29:39 - INFO: 869,869,30.4,26.35,992.95,42.31
2020-04-15 10:29:49 - INFO: 870,870,30.94,26.29,992.9,42.14
2020-04-15 10:29:59 - INFO: 871,871,30.4,26.35,992.95,42.18
2020-04-15 10:30:09 - INFO: 872,872,30.4,26.33,992.9,42.11
2020-04-15 10:30:19 - INFO: 873,873,30.94,26.31,992.91,42.25
2020-04-15 10:30:30 - INFO: 874,874,30.4,26.35,992.92,42.64
2020-04-15 10:30:40 - INFO: 875,875,30.94,26.42,992.93,42.14
2020-04-15 10:30:50 - INFO: 876,876,30.4,26.26,992.92,42.21
2020-04-15 10:31:00 - INFO: 877,877,30.4,26.35,992.92,42.22
2020-04-15 10:31:10 - INFO: 878,878,29.86,26.36,992.96,42.07
2020-04-15 10:31:20 - INFO: 879,879,30.4,26.4,992.92,42.22
2020-04-15 10:31:30 - INFO: 880,880,30.4,26.31,992.95,42.24
2020-04-15 10:31:40 - INFO: 881,881,30.4,26.35,992.93,42.22
2020-04-15 10:31:51 - INFO: 882,882,30.4,26.35,992.99,42.13
2020-04-15 10:32:01 - INFO: 883,883,30.4,26.36,992.96,42.71
2020-04-15 10:32:11 - INFO: 884,884,30.4,26.29,992.9,42.15
2020-04-15 10:32:21 - INFO: 885,885,30.4,26.31,992.93,41.28
2020-04-15 10:32:31 - INFO: 886,886,30.4,26.33,992.92,41.7
2020-04-15 10:32:41 - INFO: 887,887,29.86,26.36,992.92,42.15
2020-04-15 10:32:51 - INFO: 888,888,30.4,26.31,992.92,41.84
2020-04-15 10:33:01 - INFO: 889,889,30.4,26.36,992.91,42.27
2020-04-15 10:33:12 - INFO: 890,890,30.4,26.33,992.9,42.19
2020-04-15 10:33:22 - INFO: 891,891,30.4,26.38,992.9,42.5
2020-04-15 10:33:32 - INFO: 892,892,30.4,26.31,992.9,42.53
2020-04-15 10:33:42 - INFO: 893,893,30.94,26.26,992.93,42.22
2020-04-15 10:33:52 - INFO: 894,894,30.4,26.51,992.94,42.79
2020-04-15 10:34:02 - INFO: 895,895,30.4,26.42,992.92,42.32
2020-04-15 10:34:12 - INFO: 896,896,30.4,26.38,992.93,41.84
2020-04-15 10:34:22 - INFO: 897,897,29.86,26.33,992.93,41.87
2020-04-15 10:34:33 - INFO: 898,898,30.94,26.47,992.95,41.9
2020-04-15 10:34:43 - INFO: 899,899,30.4,26.31,992.92,41.8
2020-04-15 10:34:53 - INFO: 900,900,29.86,26.35,992.9,42.33
2020-04-15 10:35:03 - INFO: 901,901,30.4,26.33,992.91,42.03
2020-04-15 10:35:13 - INFO: 902,902,30.4,26.29,992.97,42.34
2020-04-15 10:35:23 - INFO: 903,903,30.4,26.33,992.94,41.48
2020-04-15 10:35:33 - INFO: 904,904,30.4,26.2,992.93,42.49
2020-04-15 10:35:43 - INFO: 905,905,30.94,26.31,992.9,42.82
2020-04-15 10:35:54 - INFO: 906,906,30.4,26.36,992.92,42.16
2020-04-15 10:36:04 - INFO: 907,907,30.94,26.31,992.9,42.47
2020-04-15 10:36:14 - INFO: 908,908,30.4,26.4,992.93,41.84
2020-04-15 10:36:24 - INFO: 909,909,30.4,26.4,992.91,42.13
2020-04-15 10:36:34 - INFO: 910,910,30.4,26.33,992.91,42.34
2020-04-15 10:36:44 - INFO: 911,911,30.4,26.31,992.92,40.81
2020-04-15 10:36:54 - INFO: 912,912,30.4,26.42,992.93,41.23
2020-04-15 10:37:04 - INFO: 913,913,30.4,26.36,992.94,42.13
2020-04-15 10:37:15 - INFO: 914,914,30.4,26.42,992.94,42.31
2020-04-15 10:37:25 - INFO: 915,915,30.4,26.45,992.95,41.92
2020-04-15 10:37:35 - INFO: 916,916,30.4,26.38,992.98,42.26
2020-04-15 10:37:45 - INFO: 917,917,30.4,26.2,992.98,41.99
2020-04-15 10:37:55 - INFO: 918,918,30.4,26.35,992.93,41.8
2020-04-15 10:38:05 - INFO: 919,919,30.4,26.33,992.95,41.58
2020-04-15 10:38:15 - INFO: 920,920,30.4,26.36,992.96,42.3
2020-04-15 10:38:25 - INFO: 921,921,30.94,26.29,992.9,42.22
2020-04-15 10:38:36 - INFO: 922,922,30.4,26.31,992.93,42.01
2020-04-15 10:38:46 - INFO: 923,923,30.4,26.4,992.92,42.21
2020-04-15 10:38:56 - INFO: 924,924,30.4,26.36,992.91,41.88
2020-04-15 10:39:06 - INFO: 925,925,30.4,26.36,992.9,42.06
2020-04-15 10:39:16 - INFO: 926,926,30.4,26.35,992.93,41.95
2020-04-15 10:39:26 - INFO: 927,927,30.4,26.4,992.93,42.36
2020-04-15 10:39:36 - INFO: 928,928,30.4,26.27,992.93,42.33
2020-04-15 10:39:46 - INFO: 929,929,29.86,26.27,992.95,41.91
2020-04-15 10:39:57 - INFO: 930,930,30.4,26.33,992.88,40.27
2020-04-15 10:40:07 - INFO: 931,931,30.4,26.36,992.88,41.84
2020-04-15 10:40:17 - INFO: 932,932,30.4,26.26,992.91,42.0
2020-04-15 10:40:27 - INFO: 933,933,30.4,26.33,992.92,41.76
2020-04-15 10:40:37 - INFO: 934,934,30.94,26.38,992.89,41.88
2020-04-15 10:40:47 - INFO: 935,935,30.4,26.26,992.88,42.35
2020-04-15 10:40:57 - INFO: 936,936,30.4,26.45,992.92,41.9
2020-04-15 10:41:07 - INFO: 937,937,30.4,26.35,992.93,41.82
2020-04-15 10:41:18 - INFO: 938,938,30.4,26.33,992.89,41.71
2020-04-15 10:41:28 - INFO: 939,939,30.94,26.35,992.92,41.9
2020-04-15 10:41:38 - INFO: 940,940,30.4,26.27,992.87,42.06
2020-04-15 10:41:48 - INFO: 941,941,30.4,26.33,992.88,42.04
2020-04-15 10:41:58 - INFO: 942,942,30.4,26.29,992.87,42.26
2020-04-15 10:42:08 - INFO: 943,943,30.94,26.29,992.87,42.31
2020-04-15 10:42:18 - INFO: 944,944,30.4,26.36,992.85,41.78
2020-04-15 10:42:28 - INFO: 945,945,30.4,26.42,992.86,42.23
2020-04-15 10:42:39 - INFO: 946,946,30.4,26.31,992.85,42.02
2020-04-15 10:42:49 - INFO: 947,947,30.4,26.36,992.88,41.97
2020-04-15 10:42:59 - INFO: 948,948,30.4,26.38,992.86,41.79
2020-04-15 10:43:09 - INFO: 949,949,30.94,26.4,992.89,41.83
2020-04-15 10:43:19 - INFO: 950,950,30.4,26.36,992.88,41.65
2020-04-15 10:43:29 - INFO: 951,951,30.4,26.47,992.93,42.05
2020-04-15 10:43:39 - INFO: 952,952,30.4,26.29,992.82,42.39
2020-04-15 10:43:49 - INFO: 953,953,30.94,26.4,992.9,42.0
2020-04-15 10:43:59 - INFO: 954,954,30.4,26.27,992.91,41.81
2020-04-15 10:44:10 - INFO: 955,955,30.4,26.35,992.86,42.14
2020-04-15 10:44:20 - INFO: 956,956,30.4,26.38,992.88,41.85
2020-04-15 10:44:30 - INFO: 957,957,30.4,26.35,992.92,42.1
2020-04-15 10:44:40 - INFO: 958,958,30.94,26.33,992.87,42.14
2020-04-15 10:44:50 - INFO: 959,959,30.4,26.26,992.94,42.54
2020-04-15 10:45:00 - INFO: 960,960,30.4,26.2,992.86,41.76
2020-04-15 10:45:10 - INFO: 961,961,30.94,26.35,992.87,41.67
2020-04-15 10:45:20 - INFO: 962,962,30.4,26.27,992.88,41.7
2020-04-15 10:45:31 - INFO: 963,963,30.4,26.36,992.88,42.01
2020-04-15 10:45:41 - INFO: 964,964,30.4,26.26,992.87,42.57
2020-04-15 10:45:51 - INFO: 965,965,30.4,26.36,992.87,42.02
2020-04-15 10:46:01 - INFO: 966,966,30.4,26.35,992.87,42.06
2020-04-15 10:46:11 - INFO: 967,967,30.94,26.33,992.86,41.78
2020-04-15 10:46:21 - INFO: 968,968,29.86,26.44,992.85,41.9
2020-04-15 10:46:31 - INFO: 969,969,30.4,26.36,992.85,41.99
2020-04-15 10:46:41 - INFO: 970,970,30.4,26.26,992.85,42.01
2020-04-15 10:46:52 - INFO: 971,971,30.4,26.26,992.91,42.21
2020-04-15 10:47:02 - INFO: 972,972,30.4,26.4,992.87,42.44
2020-04-15 10:47:12 - INFO: 973,973,30.94,26.31,992.89,43.5
2020-04-15 10:47:22 - INFO: 974,974,30.4,26.36,992.86,42.25
2020-04-15 10:47:32 - INFO: 975,975,30.94,26.35,992.89,41.78
2020-04-15 10:47:42 - INFO: 976,976,30.94,26.35,992.85,41.89
2020-04-15 10:47:52 - INFO: 977,977,30.4,26.29,992.89,41.91
2020-04-15 10:48:02 - INFO: 978,978,30.4,26.27,992.85,41.97
2020-04-15 10:48:13 - INFO: 979,979,30.4,26.33,992.86,41.88
2020-04-15 10:48:23 - INFO: 980,980,30.4,26.36,992.89,41.4
2020-04-15 10:48:33 - INFO: 981,981,30.4,26.33,992.91,40.82
2020-04-15 10:48:43 - INFO: 982,982,30.4,26.38,992.89,42.66
2020-04-15 10:48:53 - INFO: 983,983,30.4,26.38,992.88,41.65
2020-04-15 10:49:03 - INFO: 984,984,29.86,26.38,992.86,42.11
2020-04-15 10:49:13 - INFO: 985,985,30.4,26.29,992.86,41.75
2020-04-15 10:49:23 - INFO: 986,986,30.4,26.35,992.9,41.47
2020-04-15 10:49:34 - INFO: 987,987,30.4,26.38,992.86,41.78
2020-04-15 10:49:44 - INFO: 988,988,30.4,26.31,992.93,41.96
2020-04-15 10:49:54 - INFO: 989,989,30.4,26.33,992.87,41.73
2020-04-15 10:50:04 - INFO: 990,990,30.4,26.27,992.87,41.63
2020-04-15 10:50:14 - INFO: 991,991,30.4,26.35,992.88,41.96
2020-04-15 10:50:24 - INFO: 992,992,30.4,26.4,992.91,41.71
2020-04-15 10:50:34 - INFO: 993,993,30.4,26.4,992.87,42.05
2020-04-15 10:50:44 - INFO: 994,994,30.4,26.27,992.85,41.75
2020-04-15 10:50:55 - INFO: 995,995,30.4,26.33,992.87,41.97
2020-04-15 10:51:05 - INFO: 996,996,30.94,26.33,992.85,42.07
2020-04-15 10:51:15 - INFO: 997,997,30.94,26.29,992.9,41.79
2020-04-15 10:51:25 - INFO: 998,998,30.4,26.35,992.86,42.47
2020-04-15 10:51:35 - INFO: 999,999,30.94,26.4,992.84,42.01
2020-04-15 10:51:45 - INFO: 1000,1000,30.94,26.31,992.86,42.36
2020-04-15 10:51:55 - INFO: 1001,1001,30.94,26.33,992.83,42.21
2020-04-15 10:52:05 - INFO: 1002,1002,30.4,26.29,992.82,42.0
2020-04-15 10:52:16 - INFO: 1003,1003,29.86,26.33,992.85,42.2
2020-04-15 10:52:26 - INFO: 1004,1004,29.86,26.26,992.88,42.27
2020-04-15 10:52:36 - INFO: 1005,1005,30.4,26.35,992.89,41.92
2020-04-15 10:52:46 - INFO: 1006,1006,30.4,26.4,992.86,42.37
2020-04-15 10:52:56 - INFO: 1007,1007,30.4,26.33,992.86,42.14
2020-04-15 10:53:06 - INFO: 1008,1008,30.4,26.27,992.87,41.78
2020-04-15 10:53:16 - INFO: 1009,1009,30.4,26.24,992.9,41.8
2020-04-15 10:53:26 - INFO: 1010,1010,30.4,26.33,992.9,40.73
2020-04-15 10:53:37 - INFO: 1011,1011,29.86,26.26,992.89,42.06
2020-04-15 10:53:47 - INFO: 1012,1012,30.4,26.26,992.86,41.76
2020-04-15 10:53:57 - INFO: 1013,1013,30.4,26.27,992.86,41.84
2020-04-15 10:54:07 - INFO: 1014,1014,30.4,26.35,992.89,42.42
2020-04-15 10:54:17 - INFO: 1015,1015,30.4,26.29,992.85,42.94
2020-04-15 10:54:27 - INFO: 1016,1016,30.4,26.31,992.92,42.21
2020-04-15 10:54:37 - INFO: 1017,1017,30.94,26.24,992.87,42.01
2020-04-15 10:54:47 - INFO: 1018,1018,29.86,26.2,992.9,41.53
2020-04-15 10:54:58 - INFO: 1019,1019,30.4,26.35,992.89,41.93
2020-04-15 10:55:08 - INFO: 1020,1020,30.94,26.27,992.92,41.85
2020-04-15 10:55:18 - INFO: 1021,1021,30.4,26.33,992.89,42.42
2020-04-15 10:55:28 - INFO: 1022,1022,30.4,26.27,992.87,43.23
2020-04-15 10:55:38 - INFO: 1023,1023,30.4,26.22,992.86,41.85
2020-04-15 10:55:48 - INFO: 1024,1024,30.4,26.24,992.85,41.11
2020-04-15 10:55:58 - INFO: 1025,1025,30.94,26.29,992.85,40.88
2020-04-15 10:56:09 - INFO: 1026,1026,30.4,26.42,992.9,41.76
2020-04-15 10:56:19 - INFO: 1027,1027,30.4,26.35,992.9,42.15
2020-04-15 10:56:29 - INFO: 1028,1028,30.4,26.24,992.86,41.87
2020-04-15 10:56:39 - INFO: 1029,1029,30.4,26.27,992.86,41.9
2020-04-15 10:56:49 - INFO: 1030,1030,30.4,26.36,992.89,41.93
2020-04-15 10:56:59 - INFO: 1031,1031,30.4,26.29,992.93,42.66
2020-04-15 10:57:09 - INFO: 1032,1032,30.4,26.27,992.86,42.91
2020-04-15 10:57:19 - INFO: 1033,1033,30.4,26.35,992.89,41.99
2020-04-15 10:57:30 - INFO: 1034,1034,30.4,26.33,992.91,41.82
2020-04-15 10:57:40 - INFO: 1035,1035,30.4,26.26,992.88,41.96
2020-04-15 10:57:50 - INFO: 1036,1036,29.86,26.27,992.88,42.42
2020-04-15 10:58:00 - INFO: 1037,1037,30.4,26.29,992.87,41.67
2020-04-15 10:58:10 - INFO: 1038,1038,30.4,26.27,992.89,42.01
2020-04-15 10:58:20 - INFO: 1039,1039,30.4,26.29,992.87,42.11
2020-04-15 10:58:30 - INFO: 1040,1040,30.4,26.22,992.86,42.05
2020-04-15 10:58:40 - INFO: 1041,1041,30.4,26.26,992.86,42.06
2020-04-15 10:58:51 - INFO: 1042,1042,30.4,26.31,992.88,43.65
2020-04-15 10:59:01 - INFO: 1043,1043,30.4,26.29,992.87,43.22
2020-04-15 10:59:11 - INFO: 1044,1044,30.4,26.35,992.91,42.33
2020-04-15 10:59:21 - INFO: 1045,1045,30.4,26.29,992.92,41.59
2020-04-15 10:59:31 - INFO: 1046,1046,30.4,26.26,992.87,41.99
2020-04-15 10:59:41 - INFO: 1047,1047,30.4,26.33,992.89,42.28
2020-04-15 10:59:51 - INFO: 1048,1048,30.4,26.38,992.87,41.99
2020-04-15 11:00:01 - INFO: 1049,1049,31.48,26.33,992.93,42.06
2020-04-15 11:00:12 - INFO: 1050,1050,30.4,26.33,992.86,42.11
2020-04-15 11:00:22 - INFO: 1051,1051,29.86,26.4,992.89,41.88
2020-04-15 11:00:32 - INFO: 1052,1052,30.4,26.26,992.86,41.06
2020-04-15 11:00:42 - INFO: 1053,1053,30.4,26.31,992.88,40.74
2020-04-15 11:00:52 - INFO: 1054,1054,29.86,26.33,992.88,41.2
2020-04-15 11:01:02 - INFO: 1055,1055,30.4,26.26,992.84,42.37
